wilaya_code,wilaya,commune_code,commune,ecole_code,nom_ecole
21,"Skikda",2123,"ومضان جمال (RAMDANE DJAMEL)",21231017,"إبتدائية  المجاهدة المتوفية عومار عائشة"
21,"Skikda",2124,"بني بشير (BENI BECHIR)",21241001,"إبتدائية  محمد زواغي"
21,"Skikda",2124,"بني بشير (BENI BECHIR)",21241002,"إبتدائية  مخيبي عمر"
21,"Skikda",2124,"بني بشير (BENI BECHIR)",21241003,"إبتدائية  مخناش ابراهيم"
21,"Skikda",2124,"بني بشير (BENI BECHIR)",21241004,"إبتدائية  الإخوة زطوط"
21,"Skikda",2124,"بني بشير (BENI BECHIR)",21241005,"إبتدائية  بوقلوف مبروك"
21,"Skikda",2124,"بني بشير (BENI BECHIR)",21241006,"إبتدائية  بداي شعبان"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21231005,"إبتدائية  بوالكرطوس العيدي"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251002,"إبتدائية  ابراهيم الذيب"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251003,"إبتدائية  ناصر مسعود"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251004,"إبتدائية  عبد الحميد بن باديس"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251005,"إبتدائية  برنيقة حليمة"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251006,"إبتدائية  بوشعالة عبد الرحمان"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251007,"إبتدائية  بن لوصيف يوسف"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251008,"إبتدائية  لعطيوي عبد الله"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251009,"إبتدائية  بن ناصر العربي"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251010,"إبتدائية  الأمير عبد القادر"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251011,"إبتدائية  بلكحلة الضيف"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251012,"إبتدائية  سحقي ابراهيم"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251013,"إبتدائية  سعيود الزواوي"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251014,"إبتدائية  لعطيوي عمار"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251015,"إبتدائية  سعد حجال"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251016,"إبتدائية  بوعمامة محمد"
21,"Skikda",2125,"صالح بو الشعور (SALAH BOUCHAOUR)",21251017,"إبتدائية  رابح جفال"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21121012,"إبتدائية  رشيد لمرابط"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261001,"إبتدائية  ساطوح بوربيع"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261002,"إبتدائية  عمر بعداش"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261003,"إبتدائية  صخري أحمد"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261004,"إبتدائية  سرداني لونيس"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261005,"إبتدائية  علي لعور اسماعيل"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261006,"إبتدائية  زيرق صالح"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261007,"إبتدائية  فاخت محمد"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261008,"إبتدائية  بوهجة بوزطوطة"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261009,"إبتدائية  زعير لونيس 1"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261010,"إبتدائية  غربي مسعود"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261012,"إبتدائية  الإخوة بولعراس"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261013,"إبتدائية  حليلو مختار"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261014,"إبتدائية  زروق الطاهر"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261015,"إبتدائية  لخفيف بوربيع"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261016,"إبتدائية  الإخوة مجدوب"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261017,"إبتدائية  يسعد بومنجل"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261018,"إبتدائية  بلارو شعبان"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261019,"إبتدائية  الإخوة الشهداء طالب"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261020,"إبتدائية  قراق لخضر"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261021,"إبتدائية  بوعيطة بداوي"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261022,"إبتدائية  لجرو العيدي"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261023,"إبتدائية  صالح خلفاوي"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261024,"إبتدائية  لحرش احمد"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261025,"إبتدائية  الشهيد زميت مالك"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261026,"إبتدائية  العلوش محمد"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261027,"إبتدائية  بوشحمة عبد الله"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21261031,"إبتدائية  المجاهد المتوفي طريف محمد بن عمار"
21,"Skikda",2126,"تمالوس (TAMALOUS)",21291002,"إبتدائية  السعيد بوذيبة"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271001,"إبتدائية  هواين علي"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271002,"إبتدائية  بوغاغة ارجم"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271003,"إبتدائية  مفروش المغلاوي"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271004,"إبتدائية  حيون الدراجي"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271005,"إبتدائية  كشيشب سعد"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271007,"إبتدائية  بوشارب حسين"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271008,"إبتدائية  مساسط صالح"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271009,"إبتدائية  حمروش يوسف"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271010,"إبتدائية  مرابط حسين"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271011,"إبتدائية  بلام أحسن"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271012,"إبتدائية  بوصبيعة أحمد"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271013,"إبتدائية  شويط الطاهر"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271014,"إبتدائية  علاق علي"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271016,"إبتدائية  بورصاص عبد الحميد"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271017,"إبتدائية  لعريط المهدي"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271018,"إبتدائية  جوامع صالح"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271019,"إبتدائية  أودينة المغلاوي"
21,"Skikda",2127,"عين قشرة (AIN KECHRA)",21271022,"إبتدائية  الشهيد مباركي الطاهر"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281001,"إبتدائية  لواتي الهاين"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281002,"إبتدائية  بوفولة زيدان"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281003,"إبتدائية  رجم بوبريم"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281004,"إبتدائية  شريط بلقاسم"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281005,"إبتدائية  فضيل بوبريم"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281006,"إبتدائية  الشهيد بودفار عبد الله"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281007,"إبتدائية  قند محمد"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281009,"إبتدائية  مهتور سعد"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281010,"إبتدائية  كعرار مسعود"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281011,"إبتدائية  حاجي إبراهيم"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281012,"إبتدائية  فكراش أحمد"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281013,"إبتدائية  الشهيد لشهب محمد"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281014,"إبتدائية  قصعة عبد الله"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281015,"إبتدائية  بوطلبة مسعود"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281016,"إبتدائية  بوعافية سعد"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281017,"إبتدائية  لزرق محمد"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281018,"إبتدائية  محقون الضيف"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281019,"إبتدائية  العيدي بوغمبوز"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281020,"إبتدائية  الشهيد بوعنيقة حسين"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281021,"إبتدائية  بعيبش عبد الرحمان"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281022,"إبتدائية  سعد خميس"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281023,"إبتدائية  لخضر فر الداب"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281024,"إبتدائية  بوصبع عبد الله"
21,"Skikda",2128,"أم الطوب (OUM TOUB)",21281028,"إبتدائية  19مارس 1962"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21261003,"إبتدائية  صخري أحمد"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21261013,"إبتدائية  حليلو مختار"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21271007,"إبتدائية  بوشارب حسين"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291001,"إبتدائية  محمد مطاطلة"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291002,"إبتدائية  السعيد بوذيبة"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291003,"إبتدائية  بريوة محفوظ"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291004,"إبتدائية  زقاري محمد"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291005,"إبتدائية  قريقة حسين"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291006,"إبتدائية  حلاس حسين"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291007,"إبتدائية  بوعوينة رابح"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291008,"إبتدائية  شتيوي مسعود"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291009,"إبتدائية  بيرة عيسى"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291010,"إبتدائية  الساسي سحنون"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291011,"إبتدائية  قرنان يوسف"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291012,"إبتدائية  مكي بوودن"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291013,"إبتدائية  فرخ الديب رابح"
21,"Skikda",2129,"بين الويدان (BIN EL OUIDEN)",21291015,"إبتدائية  الشهيد بن حمروش العربي"
21,"Skikda",2130,"فلفلة (FILFILA)",21301001,"إبتدائية  بوشلوقة السعيد"
21,"Skikda",2130,"فلفلة (FILFILA)",21301002,"إبتدائية  زيدان بورشاق"
21,"Skikda",2130,"فلفلة (FILFILA)",21301003,"إبتدائية  عثماني الساسي"
21,"Skikda",2130,"فلفلة (FILFILA)",21301004,"إبتدائية  بن قطار موسى"
21,"Skikda",2130,"فلفلة (FILFILA)",21301005,"إبتدائية  بير قادر عمار"
21,"Skikda",2130,"فلفلة (FILFILA)",21301006,"إبتدائية  بشيري يوسف"
21,"Skikda",2130,"فلفلة (FILFILA)",21301007,"إبتدائية  الشهيد أحمد هرموش"
21,"Skikda",2130,"فلفلة (FILFILA)",21301008,"إبتدائية  قريبع السعدي"
21,"Skikda",2130,"فلفلة (FILFILA)",21301009,"إبتدائية  عميرة صدوق"
21,"Skikda",2130,"فلفلة (FILFILA)",21301010,"إبتدائية  علي مسامر"
21,"Skikda",2130,"فلفلة (FILFILA)",21301011,"إبتدائية  الشهيد عياشي صالح"
21,"Skikda",2130,"فلفلة (FILFILA)",21301012,"إبتدائية  حسين بولوداني"
21,"Skikda",2130,"فلفلة (FILFILA)",21301013,"إبتدائية  طاشي بلقاسم"
21,"Skikda",2130,"فلفلة (FILFILA)",21301014,"إبتدائية  المجاهد المتوفي حلاج العيدي"
21,"Skikda",2130,"فلفلة (FILFILA)",21301015,"إبتدائية  الشهيد رماش حمادي"
21,"Skikda",2130,"فلفلة (FILFILA)",21301016,"إبتدائية  الشهيد محمود سايب"
21,"Skikda",2130,"فلفلة (FILFILA)",21301017,"إبتدائية  الشهيد لخشين حسين"
21,"Skikda",2130,"فلفلة (FILFILA)",21301018,"إبتدائية  المجاهدة حلاج عقيلة"
21,"Skikda",2130,"فلفلة (FILFILA)",21301019,"إبتدائية  مدرسة الشهيد لخشين صالح"
21,"Skikda",2131,"الشرائع (CHERAIA)",21101005,"إبتدائية  عزون حسين"
21,"Skikda",2131,"الشرائع (CHERAIA)",21101015,"إبتدائية  بوجنيبة مسعود"
21,"Skikda",2131,"الشرائع (CHERAIA)",21101018,"إبتدائية  الشهيد بوقلقول السعيد بن علي"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311001,"إبتدائية  رامول علي"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311002,"إبتدائية  محمد خالدي بن محمد"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311003,"إبتدائية  مهلل بوجمعة"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311004,"إبتدائية  بلكحلة سعد"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311005,"إبتدائية  خالدي محمد بن مولود"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311006,"إبتدائية  العايب محمد"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311007,"إبتدائية  جبين مولود"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311008,"إبتدائية  بودماغ مولود"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311009,"إبتدائية  خزوز محمد الصالح"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311010,"إبتدائية  معميش علي"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311011,"إبتدائية  معركة وادي علي"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311012,"إبتدائية  لكحل مسعود"
21,"Skikda",2131,"الشرائع (CHERAIA)",21311013,"إبتدائية  تويقر مولود يزار"
21,"Skikda",2132,"قنواع (KANOUA)",21321001,"إبتدائية  قشير محمد"
21,"Skikda",2132,"قنواع (KANOUA)",21321002,"إبتدائية  الحسان بولقصع"
21,"Skikda",2132,"قنواع (KANOUA)",21321003,"إبتدائية  بولعبايز محمود"
21,"Skikda",2132,"قنواع (KANOUA)",21321004,"إبتدائية  جبين محمد"
21,"Skikda",2132,"قنواع (KANOUA)",21321005,"إبتدائية  كبير السعيد"
21,"Skikda",2132,"قنواع (KANOUA)",21321006,"إبتدائية  بلقصير مختار"
21,"Skikda",2132,"قنواع (KANOUA)",21321007,"إبتدائية  صبار علي"
21,"Skikda",2133,"الغدير (EL GHEDIR)",21251002,"إبتدائية  ابراهيم الذيب"
21,"Skikda",2133,"الغدير (EL GHEDIR)",21331001,"إبتدائية  اعراب أحمد"
21,"Skikda",2133,"الغدير (EL GHEDIR)",21331002,"إبتدائية  ذيب مروش"
21,"Skikda",2133,"الغدير (EL GHEDIR)",21331005,"إبتدائية  مدرسة الشهيد نشم بوخالفة"
21,"Skikda",2134,"بوشطاطة (BOUCHETATA)",21341001,"إبتدائية  قدوش اسماعيل"
21,"Skikda",2134,"بوشطاطة (BOUCHETATA)",21341002,"إبتدائية  بولوداني بومنجل"
21,"Skikda",2134,"بوشطاطة (BOUCHETATA)",21341003,"إبتدائية  بولحسة محمود"
21,"Skikda",2134,"بوشطاطة (BOUCHETATA)",21341004,"إبتدائية  مجماج رابح"
21,"Skikda",2134,"بوشطاطة (BOUCHETATA)",21341005,"إبتدائية  قرفي أحمد"
21,"Skikda",2135,"الولجة بولبلوط (OULDJA BOULBALOUT)",21271007,"إبتدائية  بوشارب حسين"
21,"Skikda",2135,"الولجة بولبلوط (OULDJA BOULBALOUT)",21351001,"إبتدائية  الشهيد هواين عمار"
21,"Skikda",2135,"الولجة بولبلوط (OULDJA BOULBALOUT)",21351002,"إبتدائية  بوزكري محمد"
21,"Skikda",2135,"الولجة بولبلوط (OULDJA BOULBALOUT)",21351003,"إبتدائية  فريوخ محمد"
21,"Skikda",2135,"الولجة بولبلوط (OULDJA BOULBALOUT)",21351004,"إبتدائية  جغادر مصطفى"
21,"Skikda",2135,"الولجة بولبلوط (OULDJA BOULBALOUT)",21351005,"إبتدائية  جقريف السبتي"
21,"Skikda",2136,"خنق مايون (KHENAG MAOUNE)",21361001,"إبتدائية  شويط محمد"
21,"Skikda",2136,"خنق مايون (KHENAG MAOUNE)",21361002,"إبتدائية  صالح بوربيع"
21,"Skikda",2136,"خنق مايون (KHENAG MAOUNE)",21361003,"إبتدائية  مجرداوي مسعود"
21,"Skikda",2137,"حمادي كرومة (HAMMADI KROUMA)",21011027,"إبتدائية  الإرشاد"
21,"Skikda",2137,"حمادي كرومة (HAMMADI KROUMA)",21031009,"إبتدائية  لبديوي رابح"
