id,الاسم,الاسم_بالانجليزي,نوع_الملكية,المرحلة_الدراسية,نوع_المنشأة,المحافظة,القضاء,الناحية,adm4,المدينة,العنوان,خط_الطول,خط_العرض,adm0_pcode,adm1_pcode,adm2_pcode,adm3_pcode,adm4_pcode,المصدر
node/6245326686,مدرسه الفتوه للبنين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1432021,36.3449092,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5338417921,الفتوة للبنات,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.145355,36.3436764,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5118188222,كلية الحدباء الجامعة,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1442817,36.3442141,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5818226953,اعدادية المستقبل للبنين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1470409,36.3447329,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/7944490285,الإعدادية الشرقية للبنين,The South High School,غير محددة,إعدادية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1392707,36.339246,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4937224922,ثانوية اسلامية ومكتبة,,غير محددة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1363715,36.3351709,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12922649502,مدرسة المهج الابتدائية,El-Mahaj elementary school,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1359465,36.335265,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6572415491,العراقيه والوطن للبنات,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.135257,36.3341733,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/8919801302,,MOSUL NURSES SCHOOL,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1333166,36.3333207,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5525979624,,badawa,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1329621,36.3342815,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4299358194,الإعدادية الغربية,,غير محددة,إعدادية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1315584,36.3343378,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4872751624,الاعدادية الغربية,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1314524,36.3341875,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12946775470,مدرسه الزهراء للبنات,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1319571,36.3344769,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12919557678,اعدادية الموصل للبنات,Mosul high school for girls,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1313931,36.3385386,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12923321084,مدرسة الوطن الابتدائية للبنات,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.132318,36.3397333,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12923321089,مدرسة الوليد الابتدائية,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1261405,36.349101,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/9174673119,مدرسة المناهل الابتدائية,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1228397,36.3501378,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6064400903,المكاسب,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1200971,36.3437542,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
way/757358464,,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,"[[43.1175683, 36.3434107], [43.1180129, 36.3428356], [43.1186295, 36.3431388], [43.1181492, 36.343727], [43.1175683, 36.3434107]]",,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6372251885,ثانوية البتول للبنات,Albatool secondary school,غير محددة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.118088,36.343673,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4872751525,الاعدادية المركزية للبنين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1171646,36.3483418,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4299358195,الإعدادية المركزية,,غير محددة,إعدادية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1166872,36.347893,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6437570392,الميثاق,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1133823,36.3465692,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6064400902,مدرسة الميثاق,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1133396,36.346508,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12923321086,مدرسة الفرات للبنين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1130236,36.3495848,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6479582685,سعد بن ابي وقاص الابتدائية,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1085424,36.3495533,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4872746634,دمشق,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1166024,36.3419165,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4872759828,الخزرجية للبنين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.118784,36.3383453,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4872726129,,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1183536,36.3396776,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4872726133,اسماء,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1180282,36.3403232,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/11735242969,مدرسة ابن حيان للبنين,Ibn hayan school,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1235462,36.3397961,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/8319584617,معهد الغربية الاهلي,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1243426,36.3307895,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4816811121,معهد اعداد المعلمين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1204136,36.3246164,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/8901520320,مدرسة القدس للبنين/للبنات,Al Quds for boys,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1093506,36.3310762,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4816800129,مدرسة الميسلون الابتدائية للبنات,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.115692,36.324218,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/9778697317,ابتدائية ميسلون,Maisaloon primary school,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1153915,36.3232407,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4738093625,شعبة المختبرات العلمية,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1172399,36.3222966,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4738103221,ثانوية الفضيلة للبنات,alfadhila school,غير محددة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1136624,36.3229185,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4816800130,روضة الشعلة,,غير محددة,روضة أطفال,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1124039,36.3238807,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4816800131,متوسطة المنصور للبنين,,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1115853,36.3229937,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5587531426,ابتدائية ميسلون للبنين,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1116808,36.322343,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4738093527,متوسطة المنصور للبنين,,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1114728,36.3227422,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4816800423,مدرسة المنصور للبنات,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.109883,36.3217824,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4738093623,مدرسة المنصور الابتدائية للبنات,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1099657,36.3218569,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4738093526,متوسطة المنصور للبنين,,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1121639,36.3219901,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4816800425,متوسطة المامون للبنات,,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1131198,36.3158618,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4816800132,مدرسة المنصور للبنين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1128205,36.3193799,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4738093624,مدرسة المنصور الابتدائية للبنين,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1127111,36.319355,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4738093525,متوسطة الامل للبنين,al amal m.school for boys,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1192167,36.3171581,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4738093722,اعدادية الحكمة للبنين,alhekma high school for male,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.120081,36.3167333,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
way/586052369,اعدادية الحكمة للبنين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,"[[43.1196054, 36.3165466], [43.1199075, 36.3170312], [43.1209675, 36.3165894], [43.1206739, 36.3161184], [43.1196054, 36.3165466]]",,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
way/586052368,مدرسة حطين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,"[[43.1207818, 36.3162517], [43.1209874, 36.3165848], [43.1214358, 36.3164023], [43.1212214, 36.3160583], [43.1210129, 36.3161544], [43.1207818, 36.3162517]]",,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5600001302,مدرسة حطين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1210765,36.3162852,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4816800127,مدرسة ابن زيدون الابتدائيةللبنين,ibn zaydoon p.school for boys,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1184551,36.323211,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4737492922,مدرسة ابن زيدون الابتدائية,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1184239,36.3232915,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4738093626,معهد اعداد المعلمين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1205401,36.3241608,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6245326890,ابتدائية عمار بن ياسر,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1257497,36.3181632,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4376098590,شط العرب للبنات,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1252392,36.3200436,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6245326995,متوسطة الادريسي للبنين,,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.12916,36.3182831,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6245326994,ابتدائية وادي حجر + المعري,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1281002,36.3185448,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/10548056409,اعدادية الكفاح للبنات,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1353115,36.3243087,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6245326996,ابتدائية التاميم للبنات,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1309792,36.3208774,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5587531621,ثانوية امنة بنت وهب للبنات,,غير محددة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1301482,36.3225935,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/2385861247,مدرسة الوطن الإبتدائية للبنين,Al-Watan Primary School for boys,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1331995,36.3323985,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6572589785,ثانوية الشعب المسائية,Al-Shaab Evening High-School,غير محددة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1331692,36.3317821,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12923321082,مدرسة الوطن للبنين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1326806,36.3317766,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5525979623,,school sadiq,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1324681,36.3309739,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/13175678210,اعدادية الغزلاني للبنين,Al-Ghazlani school,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1335817,36.3245327,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/10203178917,مدرسة الفلاح الابتدائية,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.139201,36.3261382,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6245326690,روضه النسور الحكومية,,حكومية,روضة أطفال,روضة أطفال,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1440371,36.332621,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12945252890,ثانوية الحدباء للمتفوقين,Al Hadbaa Secondary school,غير محددة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1489989,36.3305983,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12946775481,مدرسة الفاتح الاهلية الابتدائية,Alfateh primary school,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1473518,36.3273696,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/7260899385,متوسطة الحاج يونس للبنات,Al haj younes for Girls,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1467149,36.3273884,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12946775482,المتوسطة المركزية للبنين,,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1462145,36.3269219,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5437878621,معهد العطاء التوحد وتأخر النطق,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.159109,36.3346402,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/8244494518,مدرسة الحور العين الابتدائية للبنات,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1576586,36.3409305,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4702924589,اعدادية خديجة الكبرى للبنات,Khadijah Al Kubra High School for Girls,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,Qaryat ash Shahid Yunis as Sabawi,,43.1586099,36.3415686,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
way/952762610,اعدادية خديجة الكبرى للبنات,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,Qaryat ash Shahid Yunis as Sabawi,,"[[43.1579564, 36.3415933], [43.1592249, 36.3419536], [43.1592777, 36.3417505], [43.1587573, 36.3410235], [43.1579564, 36.3415933]]",,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/7021217987,ثانوية صقور الشرقية,Alsharqee Egel secondary school,غير محددة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1534976,36.341668,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4747789821,ثانوية أيشق نينوى الاهلية,privet ishik college,غير محددة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1537815,36.3388391,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/7266065885,المعهد التقني الاداري نينوى,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1515213,36.3383266,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12923321081,إعدادية المستقبل للبنين,,غير محددة,إعدادية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1492576,36.3451258,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6838739988,متوسطة دار السلام ، متوسطة الضواحي,,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1501657,36.3494718,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5243848924,متوسطة دار السلام للبنين,,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1500123,36.3494899,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6417502585,اعدادية دار السلام,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1501095,36.3502568,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6283527785,ثانوية التحدي للبنات,,غير محددة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1554422,36.346744,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12919557664,ثانوية المتميزات للبنات,Distinguished High School for Girls,غير محددة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1551679,36.3465902,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12946775471,ثانوية نينوى للمتميزين,Secondary outstanding first,غير محددة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1575544,36.3505352,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12923321087,مدرسة النعمانية الإبتدائية,NUMANIYA Primary School,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1588084,36.3501186,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12946775476,مدرسة الخطوة الاولى الابتدائية الاهلية,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1555436,36.3438359,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12919557665,متوسطة بغداد للبنات,Baghdad Secondary School for girls,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1622216,36.3434182,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5761222323,11 ذار للبنات,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1646593,36.3457144,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5761222324,النضال للبنات,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1645925,36.3460642,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4702901892,مدرسة القبس الابتدائية,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1607052,36.3449354,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/4775862621,مدرسة القبس الابتدائية,Al-Qabas Primary School,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1602195,36.345755,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6887210385,متوسطة قتيبة ابن مسلم الباهلي,,غير محددة,متوسطة,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1678641,36.3458621,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/6129325085,مدرسة الخليج العربي للبنين,Alklig alaraby,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1649845,36.3451831,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5657009864,ثانوية ومعهد الشرقية الأهلي,,خاصة,ثانوية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,الموصل,,43.1647424,36.3357149,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5437852627,روضة وحضانة فتافيت السكر,,غير محددة,روضة أطفال,روضة أطفال,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1627734,36.3352611,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5713128022,ابتدائية الفداء المختلطة,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1651322,36.337304,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5437852626,روضة وحضانة بسمة الطفولة,,غير محددة,روضة أطفال,روضة أطفال,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1666767,36.3361953,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/12923321079,مدرسة نابلس للبنات,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1704338,36.346623,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5761222721,م/حذيفة بن اليمان للبنين,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1862572,36.3300879,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5761222621,م/الحرمين للبنات,,غير محددة,غير محدد,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1849819,36.3322124,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
node/5761222327,ابتدائية المامون للبنات,,غير محددة,ابتدائية,مدرسة,Ninewa,Al-Mosul,Al-Muhamadath,,,,43.1849143,36.3324771,IRQ,IQG15,IQG15Q05,IQG15Q05N04,,
