id,الاسم_بالعربية,الاسم_بالانجليزية,نوع_الملكية,المرحلة_الدراسية,نوع_المنشأة,المحافظة_AR,المنطقة_AR,الناحية_AR,المحافظة_EN,المنطقة_EN,الناحية_EN,adm0_pcode,adm1_pcode,adm2_pcode,adm3_pcode,adm4_pcode,المدينة,العنوان,خط_الطول,خط_العرض,المصدر
way/204357641,,,غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Babella,Rural Damascus,Rural Damascus,Babella,SYR,SY03,SY0301,SY030102,,ببيلا,"110, حي الزهور, ببيلا, ناحية ببيلا, منطقة مركز ريف دمشق, منطقة دمشق, محافظة ريف دمشق, سوريا",36.3311,33.480591,
node/10026859311,مدرسة القزاز المختلطة,مدرسة القزاز المختلطة,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"مدرسة القزاز المختلطة, 110, حي الزهور, ببيلا, ناحية ببيلا, منطقة مركز ريف دمشق, منطقة دمشق, محافظة ريف دمشق, سوريا",36.324404,33.483551,
way/204408364,,,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"‫شارع الدير‬‎, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, محافظة ريف دمشق, سوريا",36.333256,33.493478,
way/204408368,,,غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"‫شارع القريات‬‎, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, محافظة ريف دمشق, سوريا",36.336976,33.492484,
way/204408369,,,غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"‫الشارع العام‬‎, حوش القدم, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, منطقة دمشق, محافظة ريف دمشق, سوريا",36.336242,33.489961,
way/204408367,,,غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"‫الشارع العام‬‎, حوش القدم, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, منطقة دمشق, محافظة ريف دمشق, سوريا",36.338499,33.490337,
node/10026920476,مدرسة نزيه ابو زيد,مدرسة نزيه ابو زيد,غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"مدرسة نزيه ابو زيد, ‫الشارع العام‬‎, حوش القدم, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, محافظة ريف دمشق, سوريا",36.3443,33.485347,
node/10026901953,مدرسة يزن هيثم دبوس,مدرسة يزن هيثم دبوس,غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"مدرسة يزن هيثم دبوس, ‫الجناين‬‎, حوش القدم, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, محافظة ريف دمشق, سوريا",36.352279,33.485521,
node/10026915430,مدرسة مسعود صفايا,مدرسة مسعود صفايا,غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"مدرسة مسعود صفايا, الشارع العام‬‎, حوش القدم, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, محافظة ريف دمشق, سوريا",36.352759,33.484536,
node/10026915429,مدرسة هيثم دبوس,مدرسة هيثم دبوس,غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"مدرسة هيثم دبوس, ‫الجناين‬‎, حوش القدم, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, محافظة ريف دمشق, سوريا",36.352815,33.484851,
node/10026907127,روضة البيلسان,روضة البيلسان,غير محددة,روضة أطفال,روضة أطفال,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"روضة البيلسان, ‫الجناين‬‎, حوش القدم, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, محافظة ريف دمشق, سوريا",36.35418,33.484867,
node/10026998730,School martyr Bassel Samer Fahed (formerly Martyr Zahi chubby) مدرسة الشهيد باسل سامر فهد (سابقا الشهيد زاهي السمين),School martyr Bassel Samer Fahed (formerly Martyr Zahi chubby) مدرسة الشهيد باسل سامر فهد (سابقا الشهيد زاهي السمين),غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"School martyr Bassel Samer Fahed (formerly Martyr Zahi chubby) مدرسة الشهيد باسل سامر فهد (سابقا الشهيد زاهي السمين), ‫الكورنيش الشمالي‬‎, حوش القدم, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, محافظة ريف دمشق, سوريا",36.351028,33.487012,
node/10026978288,مدرسة هيثم عبد السلام,مدرسة هيثم عبد السلام,غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"مدرسة هيثم عبد السلام, ‫الكورنيش الشمالي‬‎, حوش القدم, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, محافظة ريف دمشق, سوريا",36.349641,33.487271,
node/10026975184,مدرسة حسان أديب بشير,مدرسة حسان أديب بشير,غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"مدرسة حسان أديب بشير, ‫الكورنيش الشمالي‬‎, حوش القدم, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, محافظة ريف دمشق, سوريا",36.349198,33.487308,
way/204408366,,,غير محددة,غير محدد,مدرسة,ريف دمشق,Rural Damascus,Jaramana,Rural Damascus,Rural Damascus,Jaramana,SYR,SY03,SY0301,SY030103,,جرمانا,"‫الكورنيش الشمالي‬‎, حوش القدم, جرمانا, ناحية جرمانا, منطقة مركز ريف دمشق, محافظة ريف دمشق, سوريا",36.341691,33.49135,
node/10026881985,روضة نور الحياة,روضة نور الحياة,غير محددة,روضة أطفال,روضة أطفال,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"روضة نور الحياة, شارع الأرمن, حي النضال, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.326893,33.502377,
way/1124667297,,,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"شارع الأرمن, حي باب شرقي, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.322966,33.504086,
way/204405338,,,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"شارع الأرمن, حي باب شرقي, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.322641,33.503727,
way/1124667262,,,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"شارع الأرمن, حي باب شرقي, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.322258,33.503845,
way/1124667282,ثانوية سمير حنا سلوم للبنات,ثانوية سمير حنا سلوم للبنات,غير محددة,ثانوية,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"ثانوية سمير حنا سلوم للبنات, شارع الأرمن, حي باب شرقي, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.322473,33.504361,
way/1117949585,,,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"طريق المطار, حي البلال, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.316173,33.500079,
way/1117949583,,,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"طريق المطار, حي البلال, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.316193,33.500355,
way/1117949584,,,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"طريق المطار, حي البلال, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.315733,33.500288,
node/10026545857,مدرسة رياض قصّار,مدرسة رياض قصّار,غير محددة,روضة أطفال,روضة أطفال,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"مدرسة رياض قصّار, طريق المطار, حي البلال, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.315555,33.499949,
way/1117949586,مدرسة رياض قصّار,مدرسة رياض قصّار,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"مدرسة رياض قصّار, طريق المطار, حي البلال, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.315724,33.499992,
way/204365345,,,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"المتحلق الجنوبي, حي البلال, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.3136,33.495248,
node/10026843006,مدرسة القزاز الأولى,مدرسة القزاز الأولى,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"مدرسة القزاز الأولى, ١١٠, حي الزهور, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.318592,33.489967,
node/10026867615,مدرسة القزاز الثالثة المختلطة,مدرسة القزاز الثالثة المختلطة,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"مدرسة القزاز الثالثة المختلطة, شارع ‫ابن بطوطة‬‎, حي الزهور, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.320262,33.486177,
way/204370420,مدرسة القزاز الثالثة المختلطة,مدرسة القزاز الثالثة المختلطة,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"مدرسة القزاز الثالثة المختلطة, شارع ‫ابن بطوطة‬‎, حي الزهور, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.320204,33.486466,
way/1117949580,,,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"شارع الدعبول, حي الزهور, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.309367,33.487864,
way/1117949581,مدرسة أحمد غرة,مدرسة أحمد غرة,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"مدرسة أحمد غرة, شارع الدعبول, حي الزهور, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.309832,33.487946,
way/1117949579,,,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"شارع الدعبول, حي الزهور, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.309642,33.487609,
way/204365343,الزهراوي,الزهراوي,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"الزهراوي, ‫روضة الميدان, حي روضة الميدان, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.308033,33.49387,
way/204365339,أم سلمى,أم سلمى,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"أم سلمى, ‫روضة الميدان, حي روضة الميدان, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.308053,33.494437,
node/670436809,أم سلمى,Oum Salmah,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"أم سلمى, ‫روضة الميدان, حي روضة الميدان, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.307855,33.494374,
node/670437000,الزهراوي,Al Zahraawee,غير محددة,غير محدد,مدرسة,دمشق,Damascus,Damascus,Damascus,Damascus,Damascus,SYR,SY01,SY0100,SY010000,,دمشق,"الزهراوي, ‫روضة الميدان, حي روضة الميدان, دويلعة, بلدية الشاغور, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",36.307887,33.49399,
