CCT,NOMBRE,SECTOR,ESTADO,MUNICIPIO,LOCALIDAD,AMBITO,VIALIDAD,NUM_EXT,COLONIA,CP,LATITUD,LONGITUD
14DPR2666Q,VICENTE GUERRERO,PÚBLICO,JALISCO,SAN JUANITO DE ESCOBEDO,EL TRAPICHE,RURAL,CALLE VICENTE GUERRERO,17,ASENTAMIENTO HUMANO,46570,20.848639,-104.029806
14DPR2667P,VICENTE GUERRERO,PÚBLICO,JALISCO,SAN JUANITO DE ESCOBEDO,LA PROVIDENCIA (CANTARRANAS),RURAL,CALLE JUAREZ,16,ASENTAMIENTO HUMANO,46560,20.764889,-103.953833
14DPR2668O,RAFAEL JIMENEZ,PÚBLICO,JALISCO,SAN JUANITO DE ESCOBEDO,LA ESTANCITA,RURAL,CALLE MEDINA ASCENCIO,83,ASENTAMIENTO HUMANO,46565,20.736639,-103.997972
14DPR2671B,LEONA VICARIO,PÚBLICO,JALISCO,ARANDAS,EL CARACOL,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47180,20.649694,-102.324694
14DPR2674Z,5 DE MAYO,PÚBLICO,JALISCO,ARANDAS,LA CORAMBRE,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47187,20.617131,-102.351288
14DPR2675Y,IGNACIO ZARAGOZA,PÚBLICO,JALISCO,SAN JUANITO DE ESCOBEDO,SANTIAGUITO,RURAL,CALLE PERIFÉRICO,122,ASENTAMIENTO HUMANO,46570,20.846583,-104.024972
14DPR2676X,JOSE MA MORELOS Y PAVON,PÚBLICO,JALISCO,SAN JUANITO DE ESCOBEDO,SAN PEDRO,RURAL,CALLE MORELOS,26,ASENTAMIENTO HUMANO,46580,20.818,-104.060944
14DPR2677W,JOSE MA PINO SUAREZ,PÚBLICO,JALISCO,ARANDAS,MANUEL MARTÍNEZ VALADEZ (AGUA NEGRA),RURAL,CALLE PIPILA,3,ASENTAMIENTO HUMANO,47193,20.833834,-102.122028
14DPR2679U,BENITO JUAREZ,PÚBLICO,JALISCO,ARANDAS,LAS ALAZANAS,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47197,20.735417,-102.197667
14DPR2681I,VICENTE GUERRERO,PÚBLICO,JALISCO,ARANDAS,ARANDAS,URBANO,CALLE SIMON BOLIVAR,501,ASENTAMIENTO HUMANO,47184,20.695374,-102.349147
14DPR2682H,MIGUEL HIDALGO Y COSTILLA,PÚBLICO,JALISCO,SAN IGNACIO CERRO GORDO,JAQUETAS,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47180,20.672055,-102.510222
14DPR2683G,ALBERTO TERAN,PÚBLICO,JALISCO,SAN JUANITO DE ESCOBEDO,LA ESTANCIA DE AYONES,RURAL,CALLE LAZARO CARDENAS,1,ASENTAMIENTO HUMANO,46572,20.882516,-104.087333
14DPR2684F,CUAUHTEMOC,PÚBLICO,JALISCO,SAN JUANITO DE ESCOBEDO,EL AZAFRÁN,RURAL,CALLE 20 DE NOVIEMBRE,6,ASENTAMIENTO HUMANO,46574,20.855333,-104.031806
14DPR2688B,MANUEL LOPEZ COTILLA,PÚBLICO,JALISCO,ENCARNACIÓN DE DÍAZ,SANTA BÁRBARA (ESTACIÓN CASTRO),RURAL,CALLE EMILIANO ZAPATA,44,ASENTAMIENTO HUMANO,47295,21.439889,-102.161861
14DPR2689A,NIÐOS HEROES,PÚBLICO,JALISCO,ENCARNACIÓN DE DÍAZ,SAN SEBASTIÁN DEL ÁLAMO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47290,21.441361,-102.3505
14DPR2690Q,VALENTIN GOMEZ FARIAS,PÚBLICO,JALISCO,ENCARNACIÓN DE DÍAZ,CORRAL DE PIEDRA,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47270,21.483945,-102.117889
14DPR2691P,JOSE MA MORELOS Y PAVON,PÚBLICO,JALISCO,ENCARNACIÓN DE DÍAZ,SAN JUAN DE LOS LAGOS [ESTACIÓN],RURAL,CALLE PROFESOR PEDRO MARQUEZ,0,ASENTAMIENTO HUMANO,47296,21.421917,-102.248445
14DPR2692O,BENITO JUAREZ,PÚBLICO,JALISCO,ACATIC,RANCHO NUEVO CALDERÓN,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,45470,20.698667,-102.93875
14DPR2693N,BENITO JUAREZ,PÚBLICO,JALISCO,ACATIC,EL BAJÍO DE LOS HERRERA,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,45470,20.726667,-102.986806
14DPR2694M,GUILLERMO PRIETO,PÚBLICO,JALISCO,ACATIC,EL CHIVATERO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,45470,20.679139,-102.91725
14DPR2696K,IGNACIO RAMIREZ,PÚBLICO,JALISCO,ATENGUILLO,SANTA BÁRBARA,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,48100,20.317111,-104.494833
14DPR2697J,FRANCISCO I MADERO,PÚBLICO,JALISCO,ATENGUILLO,EL RODEO,RURAL,CALLE LAZARO CARDENAS,20,ASENTAMIENTO HUMANO,48100,20.249861,-104.592583
14DPR2700G,NIÐO ARTILLERO,PÚBLICO,JALISCO,ACATIC,LOS RANCHITOS,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,45470,20.802639,-102.913111
14DPR2701F,MIGUEL HIDALGO Y COSTILLA,PÚBLICO,JALISCO,ACATIC,LAS MOTAS,RURAL,CALLE CARRETERA 80 KM. 60,0,ASENTAMIENTO HUMANO,45470,20.74129,-102.84973
14DPR2702E,IGNACIO ZARAGOZA,PÚBLICO,JALISCO,ACATIC,MIRAFLORES,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,45470,20.711111,-102.861555
14DPR2704C,BENITO JUAREZ,PÚBLICO,JALISCO,ACATIC,EL COLOMO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,45470,20.71575,-102.956972
14DPR2705B,MANUEL LOPEZ COTILLA,PÚBLICO,JALISCO,ACATIC,EL REFUGIO (PAREDONES),URBANO,CALLE REVOLUCION,5,ASENTAMIENTO HUMANO,45475,20.724917,-102.896806
14DPR2709Y,AMADO NERVO,PÚBLICO,JALISCO,ATENGUILLO,SAN JOSÉ DE LOS ANDRADE,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,48135,20.284139,-104.510806
14DPR2710N,BENITO JUAREZ,PÚBLICO,JALISCO,ATENGUILLO,SAN ANTONIO DE LOS MACEDO,RURAL,CALLE ARGENTINA,11,ASENTAMIENTO HUMANO,48140,20.298889,-104.555028
14DPR2711M,GUADALUPE VICTORIA,PÚBLICO,JALISCO,ETZATLÁN,SAN RAFAEL (HACIENDA DE SAN RAFAEL),RURAL,CALLE HIDALGO,25,ASENTAMIENTO HUMANO,46530,20.742861,-104.18075
14DPR2712L,CUAUHTEMOC,PÚBLICO,JALISCO,COCULA,EL CHIVATILLO (SAN ISIDRO),RURAL,CALLE CUAUHTEMOC,33,ASENTAMIENTO HUMANO,48507,20.296389,-103.789306
14DPR2713K,J JESUS GONZALEZ GALLO,PÚBLICO,JALISCO,COCULA,LA COFRADÍA DE LA LUZ,URBANO,CALLE 16 DE SEPTIEMBRE,57,ASENTAMIENTO HUMANO,48530,20.409167,-103.769111
14DPR2714J,FRANCISCO VILLA,PÚBLICO,JALISCO,COCULA,LA PUERTA DEL BORREGO,RURAL,BOULEVARD A LA SAUCEDA,9,ASENTAMIENTO HUMANO,48500,20.444167,-103.846333
14DPR2715I,EMILIANO ZAPATA,PÚBLICO,JALISCO,COCULA,LA ESTANZUELA,RURAL,CALLE FRANCISCO I MADERO,0,ASENTAMIENTO HUMANO,48500,20.47775,-103.857972
14DPR2716H,BENITO JUAREZ,PÚBLICO,JALISCO,COCULA,CAMICHINES,RURAL,CALLE JUAREZ,78,ASENTAMIENTO HUMANO,48510,20.498667,-103.804167
14DPR2717G,NARCISO MENDOZA,PÚBLICO,JALISCO,COCULA,CAMAJAPA,RURAL,CALLE MARIANO OTERO,20,ASENTAMIENTO HUMANO,48509,20.352583,-103.898861
14DPR2718F,BENITO JUAREZ,PÚBLICO,JALISCO,ETZATLÁN,PUERTA DE PERICOS (TLACHICHILCO),RURAL,CALLE PEDRO MORENO,6,ASENTAMIENTO HUMANO,46500,20.655222,-104.1485
14DPR2719E,NIÐOS HEROES,PÚBLICO,JALISCO,EL GRULLO,EL GRULLO,URBANO,CALLE JUAN VALDIVIA,53,ASENTAMIENTO HUMANO,48740,19.803766,-104.214296
14DPR2721T,CUAUHTEMOC,PÚBLICO,JALISCO,ACATLÁN DE JUÁREZ,ACATLÁN DE JUÁREZ,URBANO,CALLE BENITO JUAREZ,122,MIRAVALLE,45710,20.428706,-103.590592
14DPR2722S,AURELIO ORTEGA,PÚBLICO,JALISCO,ACATIC,TIERRAS COLORADAS,RURAL,CALLE DE LOS OLIVOS,0,ASENTAMIENTO HUMANO,45470,20.728167,-102.860778
14DPR2723R,AQUILES SERDAN,PÚBLICO,JALISCO,ACATLÁN DE JUÁREZ,SAN JOSÉ DE LOS POZOS,RURAL,CALLE AQUILES SERDAN,93,ASENTAMIENTO HUMANO,45700,20.35225,-103.568306
14DPR2724Q,JUSTO SIERRA,PÚBLICO,JALISCO,ACATLÁN DE JUÁREZ,ACATLÁN DE JUÁREZ,URBANO,CALLE J JESUS ROMERO MAGAÑA,1,EL PLAN,45718,20.407195,-103.613503
14DPR2725P,JOSE MA MORELOS Y PAVON,PÚBLICO,JALISCO,AHUALULCO DE MERCADO,CHAPULIMITA (CHAPULI),RURAL,CALLE J GUADALUPE ZUNO,15,ASENTAMIENTO HUMANO,46730,20.751389,-103.927111
14DPR2726O,MA LUISA VALENCIA,PÚBLICO,JALISCO,AHUALULCO DE MERCADO,EL CARMEN (EL CAPULÍN),RURAL,CALLE GUERRERO,101,ASENTAMIENTO HUMANO,46750,20.653333,-103.911056
14DPR2727N,MIGUEL HIDALGO Y COSTILLA,PÚBLICO,JALISCO,ACATIC,SANTA RITA,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,45470,20.77,-103.022222
14DPR2728M,ADOLFO LOPEZ MATEOS,PÚBLICO,JALISCO,ETZATLÁN,ETZATLÁN,URBANO,CALLE ZACATECAS,125,ASENTAMIENTO HUMANO,46500,20.772088,-104.078825
14DPR2729L,FRANCISCO MARQUEZ,PÚBLICO,JALISCO,ACATIC,TEQUILILLA,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,45470,20.796917,-102.837917
14DPR2730A,18 DE MARZO,PÚBLICO,JALISCO,AYOTLÁN,SANTA RITA,URBANO,CALLE LAZARO CARDENAS,124,ASENTAMIENTO HUMANO,47940,20.442693,-102.395121
14DPR2732Z,JOSE MA MORELOS Y PAVON,PÚBLICO,JALISCO,AHUALULCO DE MERCADO,PORTES GIL (SAN IGNACIO),URBANO,CALLE 5 DE FEBRERO,36,ASENTAMIENTO HUMANO,46730,20.655695,-103.935111
14DPR2733Y,CRISTOBAL COLON,PÚBLICO,JALISCO,ACATIC,SAN ANTONIO DE ROA,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,45470,20.769167,-102.982833
14DPR2734X,EMILIANO ZAPATA,PÚBLICO,JALISCO,ACATIC,LA RESOLANA,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,45470,20.741917,-102.928111
14DPR2735W,MIGUEL HIDALGO Y COSTILLA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,ATOTONILCO EL ALTO,URBANO,CALLE PRESIDENTE FÉLIX RAMÍREZ,1,EL JOSEFINO,47750,20.540181,-102.507459
14DPR2736V,IGNACIO ZARAGOZA,PÚBLICO,JALISCO,ATENGUILLO,LOS VOLCANES,RURAL,CALLE INDEPENDENCIA,35,ASENTAMIENTO HUMANO,48130,20.32436,-104.541189
14DPR2738T,PEDRO OGAZON,PÚBLICO,JALISCO,AMATITÁN,AGUA FRÍA,RURAL,CALLE CARRETERA SANTA ROSA KM. 18,0,ASENTAMIENTO HUMANO,45380,20.905639,-103.718111
14DPR2740H,FRANCISCO I MADERO,PÚBLICO,JALISCO,AMACUECA,COFRADÍA DEL ROSARIO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,49370,20.02925,-103.554028
14DPR2741G,MANUEL LOPEZ COTILLA,PÚBLICO,JALISCO,AMATITÁN,CHOME (ACHÍO),RURAL,CALLE MORELOS,4,ASENTAMIENTO HUMANO,45380,20.895694,-103.735695
14DPR2742F,SALVADOR ALLENDE,PÚBLICO,JALISCO,TONALÁ,TONALÁ,URBANO,CALLE GUAYABO,15,LOMA DEL CAMICHIN,45418,20.630727,-103.269886
14DPR2743E,EMILIANO ZAPATA,PÚBLICO,JALISCO,AHUALULCO DE MERCADO,SANTA CRUZ DE BÁRCENAS (SANTA CRUZ),RURAL,CALLE MARIANO BARCENAS,15,ASENTAMIENTO HUMANO,46740,20.670556,-104.0
14DPR2744D,LUIS DE LA PEÐA,PÚBLICO,JALISCO,AHUALULCO DE MERCADO,PORTES GIL (SAN IGNACIO),URBANO,CALLE JUAREZ,2,ASENTAMIENTO HUMANO,46756,20.658444,-103.939833
14DPR2745C,JOSE MA MORELOS Y PAVON,PÚBLICO,JALISCO,ENCARNACIÓN DE DÍAZ,CIÉNEGA DE MORA,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47270,21.507083,-102.358917
14DPR2746B,JUAN ESCUTIA,PÚBLICO,JALISCO,EJUTLA,SAN LORENZO,RURAL,CALLE ADOLFO LOPEZ MATEOS,21,ASENTAMIENTO HUMANO,48680,19.957028,-103.988111
14DPR2747A,FERNANDO MONTES DE OCA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,MONTE LARGO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.640333,-102.446278
14DPR2748Z,MARTINEZ VALADEZ,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,MILPILLAS,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47775,20.501806,-102.53225
14DPR2749Z,RAMON CORONA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,OJO DE AGUA DE MORÁN,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47755,20.594806,-102.529889
14DPR2750O,JOSE CLEMENTE OROZCO,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,EL NACIMIENTO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.539028,-102.548778
14DPR2751N,J JESUS GONZALEZ GALLO,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,EL REFUGIO DE LOS BAJOS,RURAL,CALLE ALLENDE,0,ASENTAMIENTO HUMANO,47778,20.516195,-102.434528
14DPR2752M,MARTIRES DE TACUBAYA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,LA PURÍSIMA,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47760,20.605556,-102.464445
14DPR2753L,FRANCISCO GONZALEZ BOCANEGRA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,EL MAGUEY,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.525972,-102.484584
14DPR2754K,LAZARO CARDENAS DEL RIO,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,CUCARACHAS,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47775,20.482861,-102.55875
14DPR2755J,ADOLFO LOPEZ MATEOS,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,EJIDO EL VALLE (LA PAZ DE MILPILLAS),RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.491389,-102.533611
14DPR2756I,NUEVA ESPERANZA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,SANTA ELENA,RURAL,CALLE LIBERTAD,8,ASENTAMIENTO HUMANO,47750,20.468833,-102.495389
14DPR2757H,NIÐOS HEROES,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,BUENAVISTA (EL CARMEN),RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.540111,-102.535611
14DPR2758G,IGNACIO L VALLARTA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,BARRANCA DEL AGUACATE,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.446639,-102.5835
14DPR2760V,VICENTE GUERRERO,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,ATOTONILCO EL ALTO,URBANO,CALLE INDEPENDENCIA,0,EL CHICHIMECO,47750,20.553066,-102.497697
14DPR2761U,LA UNION,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,SAN ANTONIO DE FERNÁNDEZ,RURAL,CALLE LA UNION,5,ASENTAMIENTO HUMANO,47767,20.550861,-102.617194
14DPR2762T,MARIANO MATAMOROS,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,SAN ÁNGEL,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47769,20.650556,-102.533028
14DPR2763S,NARCISO MENDOZA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,MESA DEL PINO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.548722,-102.458778
14DPR2764R,EMILIANO ZAPATA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,MARGARITAS,RURAL,CALLE HIDALGO,118,ASENTAMIENTO HUMANO,47778,20.453806,-102.476833
14DPR2766P,EMILIANO ZAPATA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,LOS CUATES (LA PAREJA),RURAL,NINGUNO NINGUNO,0,NINGUNO,47770,20.488226,-102.625436
14DPR2767O,JOSEFA ORTIZ DE DOMINGUEZ,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,LA ANGOSTURA DE LOS ALTOS (LA ANGOSTURA),RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.559889,-102.436139
14DPR2768N,MIGUEL HIDALGO Y COSTILLA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,EL AGUA CALIENTE,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47778,20.493111,-102.459694
14DPR2769M,PRISCILIANO SANCHEZ,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,SAN JOAQUÍN,RURAL,AVENIDA CAMINO REAL,57,ASENTAMIENTO HUMANO,47775,20.482861,-102.499083
14DPR2770B,FRANCISCO MARQUEZ,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,SAN GASPAR,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.510639,-102.623472
14DPR2771A,MANUEL LOPEZ COTILLA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,CIÉNEGA DEL PASTOR,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.520556,-102.655639
14DPR2772Z,ALVARO OBREGON,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,EL CASTILLO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.546278,-102.576361
14DPR2774Y,IGNACIO ZARAGOZA,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,LOS ZALATES,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47750,20.546944,-102.6025
14DPR2775X,VICTOR GONZALEZ OROZCO,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,ATOTONILCO EL ALTO,URBANO,AVENIDA REVOLUCION,0,LA ALAMEDA,47750,20.544529,-102.515367
14DPR2776W,15 DE MAYO,PÚBLICO,JALISCO,ATOTONILCO EL ALTO,SAN JOSÉ DEL VALLE,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47775,20.470611,-102.593333
14DPR2777V,MIGUEL HIDALGO Y COSTILLA,PÚBLICO,JALISCO,ENCARNACIÓN DE DÍAZ,SANTA MARÍA DE ENMEDIO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47298,21.421528,-102.226361
14DPR2778U,MIGUEL HIDALGO Y COSTILLA,PÚBLICO,JALISCO,ENCARNACIÓN DE DÍAZ,SANTA MARÍA TRANSPONTINA,RURAL,CALLE CRISTOBAL COLON,0,ASENTAMIENTO HUMANO,47296,21.414917,-102.256889
14DPR2779T,BENITO JUAREZ,PÚBLICO,JALISCO,AYOTLÁN,LA RIBERA,URBANO,CALLE ZARAGOZA,29,ASENTAMIENTO HUMANO,47940,20.348051,-102.27934
14DPR2781H,JOSE MA MORELOS Y PAVON,PÚBLICO,JALISCO,AYOTLÁN,SAN JERÓNIMO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47940,20.399194,-102.340556
14DPR2782G,MIGUEL HIDALGO Y COSTILLA,PÚBLICO,JALISCO,AYOTLÁN,EL ROSARIO,RURAL,CALLE CARRETERA A LA PIEDAD,0,ASENTAMIENTO HUMANO,47930,20.4775,-102.271389
14DPR2784E,LAZARO CARDENAS DEL RIO,PÚBLICO,JALISCO,AYOTLÁN,SANTA RITA,URBANO,CALLE 16 DE SEPTIEMBRE,0,ASENTAMIENTO HUMANO,47940,20.444084,-102.387734
14DPR2785D,JOSEFA ORTIZ DE DOMINGUEZ,PÚBLICO,JALISCO,AYOTLÁN,MIRANDILLAS,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47930,20.505945,-102.401528
14DPR2788A,VICENTE GUERRERO,PÚBLICO,JALISCO,AYUTLA,EL ROSARIO,RURAL,CALLE PINO,1,ASENTAMIENTO HUMANO,48050,20.055417,-104.607278
14DPR2789Z,JOSE MA MORELOS Y PAVON,PÚBLICO,JALISCO,AYOTLÁN,LA ISLA,RURAL,AVENIDA DE LOS MAESTROS,6,ASENTAMIENTO HUMANO,47945,20.486778,-102.348333
14DPR2790P,LEYES DE REFORMA,PÚBLICO,JALISCO,AYOTLÁN,LAS HIGUERAS,RURAL,CALLE JUAREZ,12,ASENTAMIENTO HUMANO,47930,20.491139,-102.428056
14DPR2791O,GENARO RODRIGUEZ GALAVIZ,PÚBLICO,JALISCO,AYOTLÁN,LA CONCEPCIÓN,RURAL,CALLE JOSE AGUILERA,60,ASENTAMIENTO HUMANO,47940,20.348972,-102.330167
14DPR2792N,5 DE MAYO,PÚBLICO,JALISCO,AYOTLÁN,CARRETAS,RURAL,CALLE GERARDO MURILLO,6,ASENTAMIENTO HUMANO,47930,20.443333,-102.424472
14DPR2793M,18 DE MARZO,PÚBLICO,JALISCO,AYUTLA,LA CAÑADA DEL CARMEN,RURAL,CALLE ALDAMA,29,ASENTAMIENTO HUMANO,48050,20.033056,-104.58675
14DPR2794L,MIGUEL HIDALGO Y COSTILLA,PÚBLICO,JALISCO,AYUTLA,EL ARRAYÁN,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,48076,20.031528,-104.353167
14DPR2795K,LIBERACION,PÚBLICO,JALISCO,AYOTLÁN,LA NORIA,RURAL,CALLE INDEPENDENCIA,9,ASENTAMIENTO HUMANO,47940,20.375055,-102.324695
14DPR2796J,VENUSTIANO CARRANZA,PÚBLICO,JALISCO,AYOTLÁN,LA NOPALERA,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47930,20.477806,-102.400917
14DPR2797I,FRANCISCO I MADERO,PÚBLICO,JALISCO,AYOTLÁN,SANTA ELENA DE LA CRUZ,RURAL,CALLE PRINCIPAL,0,ASENTAMIENTO HUMANO,47940,20.394945,-102.341528
14DPR2798H,JOSEFA ORTIZ DE DOMINGUEZ,PÚBLICO,JALISCO,AYOTLÁN,SAN RAFAEL DE MONTELARGO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47930,20.581833,-102.419694
14DPR2799G,EL PIPILA,PÚBLICO,JALISCO,AYOTLÁN,EL FRAILE,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47930,20.466333,-102.389083
14DPR2800F,MIGUEL HIDALGO Y COSTILLA,PÚBLICO,JALISCO,SAN PEDRO TLAQUEPAQUE,TLAQUEPAQUE,URBANO,CALLE SANTA ROSALIA,1050,RESIDENCIAL LA SOLEDAD,45525,20.638162,-103.289678
14DPR2801E,CUAUHTEMOC,PÚBLICO,JALISCO,SAN PEDRO TLAQUEPAQUE,SAN MARTÍN DE LAS FLORES DE ABAJO (LA ABADÍA) [FRACCIONAMIENTO],RURAL,CALLE CUAUHTEMOC,13,ASENTAMIENTO HUMANO,45620,20.603945,-103.290722
14DPR2802D,EMILIANO ZAPATA,PÚBLICO,JALISCO,AYUTLA,CASA BLANCA,RURAL,CALLE 16 DE SEPTIEMBRE,0,ASENTAMIENTO HUMANO,48050,20.112194,-104.305333
14DPR2803C,GUILLERMO PRIETO,PÚBLICO,JALISCO,AYOTLÁN,EL MALUCO,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47934,20.46025,-102.301861
14DPR2804B,MANUEL LOPEZ COTILLA,PÚBLICO,JALISCO,AYOTLÁN,AYOTLÁN,URBANO,NINGUNO NINGUNO,0,LADERA CHICA,47930,20.523444,-102.350833
14DPR2805A,GUADALUPE VICTORIA,PÚBLICO,JALISCO,AYUTLA,AYUTLA,URBANO,CALLE FRANCISCO I MADERO,152,ASENTAMIENTO HUMANO,48050,20.1264,-104.344666
14DPR2806Z,20 DE NOVIEMBRE,PÚBLICO,JALISCO,SAN PEDRO TLAQUEPAQUE,SAN MARTÍN DE LAS FLORES DE ABAJO (LA ABADÍA) [FRACCIONAMIENTO],RURAL,CALLE EMILIANO ZAPATA,1321,ASENTAMIENTO HUMANO,45620,20.595889,-103.290028
14DPR2807Z,REVOLUCION MEXICANA,PÚBLICO,JALISCO,AYOTLÁN,EL CAPULÍN,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47930,20.492222,-102.368611
14DPR2809X,TORRES QUINTERO,PÚBLICO,JALISCO,DEGOLLADO,LA TINAJERA,RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47980,20.468167,-102.188695
14DPR2810M,ADOLFO LOPEZ MATEOS,PÚBLICO,JALISCO,DEGOLLADO,EL TERRERO DE VILLAREÑO (TERRERO DE CARMEN),RURAL,NINGUNO NINGUNO,0,ASENTAMIENTO HUMANO,47980,20.388639,-102.192611
14DPR2811L,AGUSTIN YAÐEZ,PÚBLICO,JALISCO,ZAPOPAN,ZAPOPAN,URBANO,CALLE RAMON CORONA,1928,EL COLLI,45050,20.645445,-103.432263
14DPR2812K,INDEPENDENCIA,PÚBLICO,JALISCO,AUTLÁN DE NAVARRO,EL CHACALITO,RURAL,CALLE INDEPENDENCIA,4,ASENTAMIENTO HUMANO,48900,19.818611,-104.268056
14DPR2813J,5 DE MAYO,PÚBLICO,JALISCO,AUTLÁN DE NAVARRO,CHIQUIHUITLÁN,RURAL,CALLE MANUEL VELAZQUEZ,6,ASENTAMIENTO HUMANO,48900,19.768861,-104.41275
14DPR2814I,RAFAEL RAMIREZ,PÚBLICO,JALISCO,AUTLÁN DE NAVARRO,EL CHANTE,RURAL,CALLE JUAN ESCUTIA,2,ASENTAMIENTO HUMANO,48918,19.7185,-104.1975
14DPR2815H,JUSTO SIERRA,PÚBLICO,JALISCO,AUTLÁN DE NAVARRO,MEZQUITÁN (SAN FRANCISCO DE ABAJO),RURAL,CALLE JUSTO SIERRA,16,ASENTAMIENTO HUMANO,48900,19.822694,-104.336472
