"unique_id","province_code","geocode","source_id","provider","authority_id","authority_name","full_address","school_id","facility_name","streetAddress","postalCode","addressLocality","min_grade","max_grade","ISCED010","ISCED020","ISCED1","ISCED2","ISCED3","ISCED4Plus","is_OLMS","french_immersion","early_immersion","middle_immersion","late_immersion","facility_type","dguid","csdname","geometry","date_updated"
"2df4ab7fe0da6116b6be","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 100, Dover A0G 1X0","300183","William Mercer Academy","Box 100","A0G 1X0","Dover","k","9","0","1","1","1","0","0","0","0","0","0","0","E","2021A00051007057","Dover","POINT (-53.9687125 48.8767543)","2023-09-30"
"0d6e4b149a54a03a6690","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","P.O. Box 300, Dunville A0B 1S0","400435","St. Anne's Academy","P.O. Box 300","A0B 1S0","Dunville","k","9","0","1","1","1","0","0","0","0","0","0","0","E","..","..","","2023-09-30"
"db8bcbd01de926b6b4f4","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 138, Eastport A0G 1Z0","300413","Holy Cross School Complex","Box 138","A0G 1Z0","Eastport","k","12","0","1","1","1","1","0","0","0","0","0","0","K12","2021A00051007042","Eastport","POINT (-53.7600134 48.645669)","2023-09-30"
"ad2d4d59785dd36dc5e4","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 220, Englee A0K 2J0","200026","H. G. Fillier Academy","Box 220","A0K 2J0","Englee","k","9","0","1","1","1","0","0","0","0","0","0","0","E","2021A00051009004","Englee","","2023-09-30"
"e94c100391aa1e0dabc9","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","P.O. Box 70, English Harbour West A0H 1M0","300406","Fitzgerald Academy","P.O. Box 70","A0H 1M0","English Harbour West","k","12","0","1","1","1","1","0","0","0","0","0","0","K12","2021A00051003003","St. Jacques-Coomb's Cove","POINT (-55.4945061 47.46309)","2023-09-30"
"5ecd1e917f910251d2b9","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","General Delivery, Ferryland A0A 2H0","400447","Baltimore School Complex","General Delivery","A0A 2H0","Ferryland","k","12","0","1","1","1","1","0","0","0","0","0","0","K12","2021A00051001149","Ferryland","","2023-09-30"
"7300e206d5964798fb54","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 99, Flower's Cove A0K 2N0","200027","Canon Richards Memorial Academy","Box 99","A0K 2N0","Flower's Cove","k","12","0","1","1","1","1","0","0","0","0","0","0","K12","2021A00051009024","Flower's Cove","POINT (-56.7164809 51.3065795)","2023-09-30"
"c72557c481f32054eba5","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","General Delivery, Fogo Island A0G 2B0","300414","Fogo Island Central Academy","General Delivery","A0G 2B0","Fogo Island","k","12","0","1","1","1","1","0","0","0","0","0","0","K12","2021A00051008099","Fogo Island","POINT (-54.2221426 49.6662107)","2023-09-30"
"fb242d567b8f038f6533","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","P.O. Box 8, Forest Road, Fortune A0E 1P0","400213","Lake Academy","P.O. Box 8, Forest Road","A0E 1P0","Fortune","k","9","0","1","1","1","0","0","0","0","0","0","0","E","2021A00051002018","Fortune","POINT (-55.8247207 47.0686481)","2023-09-30"
"17e83033b293e3e60cfb","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","P.O. Box 40, Francois A0N 2K0","200137","St. Simon and St. Jude Academy","P.O. Box 40","A0N 2K0","Francois","7","12","0","0","0","1","1","0","0","0","0","0","0","H","..","..","","2023-09-30"
"ef4cc3bde6b071c3098e","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 400, Gambo A0G 1T0","300416","Smallwood Academy","Box 400","A0G 1T0","Gambo","k","12","0","1","1","1","1","0","0","0","0","0","0","K12","2021A00051007047","Gambo","POINT (-54.2118668 48.7955617)","2023-09-30"
"e44e2b61ac0b4171386c","NL",10,74,"Employment and Social Development Canada","..","..","Gander Campus, Gander","JVAL","College of the North Atlantic, Gander campus","Gander Campus","..","Gander","..","..","0","0","0","0","0","1","0","0","0","0","0","Technical and Vocational","2021A00051006009","Gander","POINT (-54.63374325 48.96097361)","2024-08-09"
"1f53fe9147fd07241ac2","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Fraser Road, Gander A1V 1K8","300417","Gander Academy","Fraser Road","A1V 1K8","Gander","k","3","0","1","1","0","0","0","0","1","1","0","0","P","2021A00051006009","Gander","POINT (-54.614549 48.9564918)","2023-09-30"
"27b56eda4c0e9ceee1cd","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","3 Magee Road, Gander A1V 1W1","300418","Gander Collegiate","3 Magee Road","A1V 1W1","Gander","10","12","0","0","0","0","1","0","0","1","1","0","0","SH","2021A00051006009","Gander","POINT (-54.6343559 48.9625077)","2023-09-30"
"3c2c499bbec346cbdc5c","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","10 Penney's Avenue, Gander A1V 0J3","300495","Gander Elementary","10 Penney's Avenue","A1V 0J3","Gander","k","9","0","1","1","1","0","0","0","1","1","0","0","E","2021A00051006009","Gander","POINT (-54.6127651 48.9767254)","2023-09-30"
"8ff5329f35bcd47053c0","NL",10,74,"Employment and Social Development Canada","..","..",", Gander","JPBR","Gander Flight Training Center","","..","Gander","..","..","0","0","0","0","0","1","0","0","0","0","0","Private Institution","2021A00051006009","Gander","POINT (-54.57727001 48.9431993)","2024-08-09"
"4d31f0cf6562394d44fc","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","5 Magee Road, Gander A1V 1W1","300420","St. Paul's Intermediate School","5 Magee Road","A1V 1W1","Gander","6","9","0","0","1","1","0","0","0","1","1","0","0","I","2021A00051006009","Gander","POINT (-54.6337122 48.9639729)","2023-09-30"
"3532c6b2b5bf1edb4d84","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 10, Gaultois A0H 1N0","300138","Victoria Academy","Box 10","A0H 1N0","Gaultois","7","12","0","0","0","1","1","0","0","0","0","0","0","H","2021A00051003012","Gaultois","POINT (-55.9024891 47.6112441)","2023-09-30"
"1757627314b6e74946b3","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","P.O. Box 10, Glenwood A0G 2K0","300421","Lakewood Academy","P.O. Box 10","A0G 2K0","Glenwood","k","12","0","1","1","1","1","0","0","0","0","0","0","K12","2021A00051006012","Glenwood","POINT (-54.8764702 48.9925274)","2023-09-30"
"4fffa232a88086ed629c","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","P.O. Box 100, Glovertown A0G 2L0","300422","Glovertown Academy","P.O. Box 100","A0G 2L0","Glovertown","k","12","0","1","1","1","1","0","0","0","0","0","0","K12","2021A00051007044","Glovertown","POINT (-54.0326071 48.6707227)","2023-09-30"
"99737c759ea88f5f534f","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","P.O. Box 550, 48 Main Street, Grand Bank A0E 1W0","400214","John Burke High School","P.O. Box 550, 48 Main Street","A0E 1W0","Grand Bank","7","12","0","0","0","1","1","0","0","0","0","0","0","H","2021A00051002019","Grand Bank","POINT (-55.7633903 47.0987438)","2023-09-30"
"99414aa56f8fc4875000","NL",10,74,"Employment and Social Development Canada","..","..","PO Box 775, Grand Falls Windsor","JPDQ","Keyin College, Gander","","..","Grand Falls Windsor","..","..","0","0","0","0","0","1","0","0","0","0","0","Private Institution","2021A00051006009","Gander","POINT (-54.60998009 48.9571867)","2024-08-09"
"f5312ecdac6e3a760d60","NL",10,74,"Employment and Social Development Canada","..","..","Grand Falls-Windsor Campus, Grand Falls-Windsor","JVAM","College of the North Atlantic, Grand Falls-Windsor campus","Grand Falls-Windsor Campus","..","Grand Falls-Windsor","..","..","0","0","0","0","0","1","0","0","0","0","0","Technical and Vocational","2021A00051006017","Grand Falls-Windsor","POINT (-55.66124707 48.9396272)","2024-08-09"
"b879cfa91a976e47379b","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","392 Grenfell Hgts, Grand Falls-Windsor A2A 2J2","300480","Exploits Valley High","392 Grenfell Hgts","A2A 2J2","Grand Falls-Windsor","10","12","0","0","0","0","1","0","0","1","1","0","0","SH","2021A00051006017","Grand Falls-Windsor","POINT (-55.5824841 48.9716244)","2023-09-30"
"2bf6bc70cd0bb6cba759","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","19 Greenwood Ave, Grand Falls-Windsor A2A 1S6","300481","Exploits Valley Intermediate","19 Greenwood Ave","A2A 1S6","Grand Falls-Windsor","6","9","0","0","1","1","0","0","0","1","1","0","0","I","2021A00051006017","Grand Falls-Windsor","POINT (-55.655569 48.9349761)","2023-09-30"
"b70fb80c94a4ad615461","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","28 Price's Ave., Grand Falls-Windsor A2B 1C9","300494","Forest Park Primary","28 Price's Ave.","A2B 1C9","Grand Falls-Windsor","k","3","0","1","1","0","0","0","0","1","1","0","0","P","2021A00051006017","Grand Falls-Windsor","POINT (-55.6636907 48.9578303)","2023-09-30"
"fd81543beb4e46262224","NL",10,74,"Employment and Social Development Canada","..","..","PO Box 775, Grand Falls-Windsor","JPCE","Keyin College, Grand Falls-Windsor","","..","Grand Falls-Windsor","..","..","0","0","0","0","0","1","0","0","0","0","0","Private Institution","2021A00051006017","Grand Falls-Windsor","","2024-08-09"
"9dae98315f9a687f5efa","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","26 Price's Ave., Grand Falls-Windsor A2B 1C9","300144","Sprucewood Academy","26 Price's Ave.","A2B 1C9","Grand Falls-Windsor","k","9","0","1","1","1","0","0","0","1","1","0","0","E","2021A00051006017","Grand Falls-Windsor","POINT (-55.6619741 48.9573231)","2023-09-30"
"755a6b591b6290c34123","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","18A St. Catherine St, Grand Falls-Windsor A2A 1V8","300142","Woodland Primary","18A St. Catherine St","A2A 1V8","Grand Falls-Windsor","k","3","0","1","1","0","0","0","0","1","1","0","0","P","2021A00051006017","Grand Falls-Windsor","POINT (-55.6601502 48.9369344)","2023-09-30"
"f3b57442b51bd756a9d3","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","P. O. Box 9, Green's Harbour A0B 1X0","400265","Acreman Elementary","P. O. Box 9","A0B 1X0","Green's Harbour","k","9","0","1","1","1","0","0","0","0","0","0","0","E","2021A00051001304","Division No.  1, Subd. E","POINT (-53.5087984 47.628901)","2023-09-30"
"1d8dc350530d823234b6","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","P.O. Box 40, Grey River A0N 2L0","200102","All Saints All-Grade","P.O. Box 40","A0N 2L0","Grey River","k","12","0","1","1","1","1","0","0","0","0","0","0","K12","2021A00051003024","Division No.  3, Subd. F","POINT (-57.1042915 47.5897395)","2023-09-30"
"7b31d1ae4ef0863d4684","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 2, Site 1, Griquet A0K 2X0","200032","Truman Eddison Memorial","Box 2, Site 1","A0K 2X0","Griquet","k","9","0","1","1","1","0","0","0","0","0","0","0","E","2021A00051009032","St. Lunaire-Griquet","POINT (-55.4785623 51.5517079)","2023-09-30"
"59db9a634d9a90f68f79","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 100, Hampden A0K 2Y0","200075","Hampden Academy","Box 100","A0K 2Y0","Hampden","k","12","0","1","1","1","1","0","0","0","0","0","0","K12","2021A00051005008","Hampden","POINT (-56.8618883 49.5358922)","2023-09-30"
"89149591f58fe60589fc","NL",10,74,"Employment and Social Development Canada","..","..","Happy Valley-Goose Bay Campus, Happy Valley-Goose Bay","JVAN","College of the North Atlantic, Happy Valley-Goose Bay campus","Happy Valley-Goose Bay Campus","..","Happy Valley-Goose Bay","..","..","0","0","0","0","0","1","0","0","0","0","0","Technical and Vocational","2021A00051010025","Happy Valley-Goose Bay","POINT (-60.34201262 53.29660188)","2024-08-09"
"55d3fe61fe9cc01527b8","NL",10,6,"Province of Newfoundland and Labrador","..","Conseil scolaire francophone","P.O. Box 1038, Stn. C, Happy Valley-Goose Bay A0P 1C0","500472","Ecole Boreale","P.O. Box 1038, Stn. C","A0P 1C0","Happy Valley-Goose Bay","k","9","0","1","1","1","0","0","1","0","0","0","0","E","2021A00051010025","Happy Valley-Goose Bay","","2023-09-30"
"d26764b754e6e568d753","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 492, Station C, Happy Valley-Goose Bay A0P 1C0","100477","Mealy Mountain Collegiate","Box 492, Station C","A0P 1C0","Happy Valley-Goose Bay","7","12","0","0","0","1","1","0","0","1","1","0","0","H","2021A00051010025","Happy Valley-Goose Bay","POINT (-60.3487877 53.30541)","2023-09-30"
"2946e19a45fa34f4381f","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","P.O. Box 2163, Stn B, Happy Valley-Goose Bay A0P 1E0","100005","Peacock Primary School","P.O. Box 2163, Stn B","A0P 1E0","Happy Valley-Goose Bay","k","3","0","1","1","0","0","0","0","1","1","0","0","P","2021A00051010025","Happy Valley-Goose Bay","POINT (-60.3081239 53.3007053)","2023-09-30"
"7e983f7763b41c3916e4","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","P.O. Box 1900, Stn B, Happy Valley-Goose Bay A0P 1E0","100004","Queen of Peace Middle School","P.O. Box 1900, Stn B","A0P 1E0","Happy Valley-Goose Bay","k","9","0","1","1","1","0","0","0","1","1","0","0","E","2021A00051010025","Happy Valley-Goose Bay","POINT (-60.3123518 53.2985573)","2023-09-30"
"0b251cee6a41aa860006","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 250, Harbour Breton A0H 1P0","300149","King Academy","Box 250","A0H 1P0","Harbour Breton","7","12","0","0","0","1","1","0","0","0","0","0","0","H","2021A00051003008","Harbour Breton","POINT (-55.8142164 47.4796737)","2023-09-30"
"9c11d9293229e17b1f08","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 329, Harbour Breton A0H 1P0","300150","St. Joseph's Elementary","Box 329","A0H 1P0","Harbour Breton","k","9","0","1","1","1","0","0","0","0","0","0","0","E","2021A00051003008","Harbour Breton","POINT (-55.8251077 47.4770995)","2023-09-30"
"47f2b84afc6e8969ee68","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 460, Harbour Grace A0A 2M0","400269","St. Francis School","Box 460","A0A 2M0","Harbour Grace","k","9","0","1","1","1","0","0","0","0","0","0","0","E","2021A00051001379","Harbour Grace","POINT (-53.2126983 47.6970322)","2023-09-30"
"a2ac47a89719ccfb56d3","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 159, Hare Bay A0G 2P0","300187","Jane Collins Academy","Box 159","A0G 2P0","Hare Bay","10","12","0","0","0","0","1","0","0","0","0","0","0","SH","2021A00051007049","Hare Bay","POINT (-53.994077 48.8665772)","2023-09-30"
"e679bb6e5de539f06da8","NL",10,6,"Province of Newfoundland and Labrador","..","Newfoundland and Labrador English School District","Box 100, Hermitage A0H 1S0","300151","John Watkins Academy","Box 100","A0H 1S0","Hermitage","k","12","0","1","1","1","1","0","0","0","0","0","0","K12","2021A00051003011","Hermitage-Sandyville","POINT (-55.9260089 47.5539247)","2023-09-30"
