wilaya_code,wilaya,commune_code,commune,ecole_code,nom_ecole,type
16,"Alger",1646,"المعالمة (MAALMA)",16481041,"إبتدائية  المجمع المدرسي أشبال رزيق","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16481048,"إبتدائية  البشير الإبراهيمي","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16491024,"إبتدائية  م خ الطريق الصحيح","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16491033,"إبتدائية  م خ المجمع المدرسي الأفق الجديد","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16491034,"إبتدائية  م خ  لاشندال","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16491039,"إبتدائية  م ت ت خ السبالة","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16491042,"إبتدائية  لاشونس بورتوس","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16491044,"إبتدائية  م ت ت خ لافوازي","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16511012,"إبتدائية  م خ الممتاز","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16511030,"إبتدائية  م ت ت خ الفايت سكول","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16511031,"إبتدائية  لاس أن سيناس سكول","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16511035,"إبتدائية  بصمة التحدي","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16521043,"إبتدائية  م خ جودة التعليم","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16521045,"إبتدائية  م ت ت خ نوارة العلم و المعرفة","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16521051,"إبتدائية  فانتازيا واست","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16521052,"إبتدائية  أمل صادق","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16521056,"إبتدائية  سبل النجاح","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16521057,"إبتدائية  بصمتي للعلوم","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16541013,"إبتدائية  م خ المجمع المدرسي المرام","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16541016,"إبتدائية  م خ في بلاد قوس  قزح","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16541025,"إبتدائية  قلمي","Privé"
16,"Alger",1646,"المعالمة (MAALMA)",16551019,"إبتدائية  م ت ت خ ملتقى العلوم و التكنولوجيا","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16091019,"إبتدائية  م خ الزينيث","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16091021,"إبتدائية  م خ الجزائر مستقبل","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16091028,"إبتدائية  الأوراس","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16121027,"إبتدائية  م خ النجاح بئر خادم","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16121032,"إبتدائية  م خ النور للتلميذ","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16121053,"إبتدائية  م ت ت خ فرسان الحكمة","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16231022,"إبتدائية  م خ السلام","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16281014,"إبتدائية  م خ سيبال حيدرة","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16361021,"إبتدائية  م خ أشبال متيجة","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16441026,"إبتدائية  م خ ماري كوري","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16441028,"إبتدائية  م ت ت خ سلياد","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16451017,"إبتدائية  م ت ت خ زرماني","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16461032,"إبتدائية  م ت ت خ رواد التربية","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471011,"إبتدائية  م.ت.ت.خ سيبليسير للتربية والتعليم","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471012,"إبتدائية  م خ نيوتن","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471013,"إبتدائية  م خ المتنبي","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471014,"إبتدائية  م خ الوصيل","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471015,"إبتدائية  م خ الرائدة","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471016,"إبتدائية  م خ صلاح مقران","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471017,"إبتدائية  م خ منيل و أمين","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471018,"إبتدائية  م خ القبس","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471019,"إبتدائية  م خ أشعة المعرفة","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471020,"إبتدائية  م خ جون دو لا فونتان","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471021,"إبتدائية  م خ سراج  العلم","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471022,"إبتدائية  م خ سيبليسير للتربية و التعليم","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471023,"إبتدائية  م خ سيبلكنزنا للتربية و التعليم","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471025,"إبتدائية  م خ مليسا مريم ميوزوتيس","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471026,"إبتدائية  م ت ت خ التلميذ المبدع","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471028,"إبتدائية  م ت ت خ جنراسيون إليت","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471029,"إبتدائية  م ت ت خ بيسا سكول","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471030,"إبتدائية  لي لوريا","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471031,"إبتدائية  النشىء والرجاء","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471032,"إبتدائية  المجمع الذكي أفكار","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471033,"إبتدائية  بن عدوان","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471034,"إبتدائية  سيبليسيرللتربية والتعليم","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471035,"إبتدائية  سيبلكنزنا للتربية والتعليم","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16471036,"إبتدائية  سيبلنرزية للتربية والتعليم","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16481029,"إبتدائية  م خ العالم الجديد","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16481041,"إبتدائية  المجمع المدرسي أشبال رزيق","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16481048,"إبتدائية  البشير الإبراهيمي","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16491022,"إبتدائية  م خ أحسن الأجيال","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16491024,"إبتدائية  م خ الطريق الصحيح","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16491029,"إبتدائية  م خ الساحة","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16491033,"إبتدائية  م خ المجمع المدرسي الأفق الجديد","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16491034,"إبتدائية  م خ  لاشندال","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16491038,"إبتدائية  م ت ت خ سندس سكول","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16491039,"إبتدائية  م ت ت خ السبالة","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16491042,"إبتدائية  لاشونس بورتوس","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16491043,"إبتدائية  م ت ت خ منبع المعرفة","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16491044,"إبتدائية  م ت ت خ لافوازي","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16491046,"إبتدائية  سيتادال الأكاديمي","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16511012,"إبتدائية  م خ الممتاز","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16511017,"إبتدائية  م خ عزابن سكول","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16511030,"إبتدائية  م ت ت خ الفايت سكول","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16511031,"إبتدائية  لاس أن سيناس سكول","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16511035,"إبتدائية  بصمة التحدي","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16521043,"إبتدائية  م خ جودة التعليم","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16521045,"إبتدائية  م ت ت خ نوارة العلم و المعرفة","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16521051,"إبتدائية  فانتازيا واست","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16521052,"إبتدائية  أمل صادق","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16521056,"إبتدائية  سبل النجاح","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16521057,"إبتدائية  بصمتي للعلوم","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16541011,"إبتدائية  م خ الاجيال الاعدادية","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16541013,"إبتدائية  م خ المجمع المدرسي المرام","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16541016,"إبتدائية  م خ في بلاد قوس  قزح","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16541025,"إبتدائية  قلمي","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16551019,"إبتدائية  م ت ت خ ملتقى العلوم و التكنولوجيا","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16561017,"إبتدائية  م خ الاستقبال","Privé"
16,"Alger",1647,"بابا حسن (BABA HASSEN)",16561018,"إبتدائية  م خ المدرسة النموذجية","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16091019,"إبتدائية  م خ الزينيث","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16091021,"إبتدائية  م خ الجزائر مستقبل","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16091028,"إبتدائية  الأوراس","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16121027,"إبتدائية  م خ النجاح بئر خادم","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16121032,"إبتدائية  م خ النور للتلميذ","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16121053,"إبتدائية  م ت ت خ فرسان الحكمة","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16231022,"إبتدائية  م خ السلام","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16281014,"إبتدائية  م خ سيبال حيدرة","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16361021,"إبتدائية  م خ أشبال متيجة","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16361022,"إبتدائية  م خ مقعد  الطموح","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16441026,"إبتدائية  م خ ماري كوري","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16441028,"إبتدائية  م ت ت خ سلياد","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16441029,"إبتدائية  م ت ت خ المركب المدرسي الاستكمال","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16451017,"إبتدائية  م ت ت خ زرماني","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16461032,"إبتدائية  م ت ت خ رواد التربية","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16471012,"إبتدائية  م خ نيوتن","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16471014,"إبتدائية  م خ الوصيل","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16471015,"إبتدائية  م خ الرائدة","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16471019,"إبتدائية  م خ أشعة المعرفة","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16471025,"إبتدائية  م خ مليسا مريم ميوزوتيس","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16471028,"إبتدائية  م ت ت خ جنراسيون إليت","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16471030,"إبتدائية  لي لوريا","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16471035,"إبتدائية  سيبلكنزنا للتربية والتعليم","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16481019,"إبتدائية  اكسيلونس","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16481029,"إبتدائية  م خ العالم الجديد","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16481030,"إبتدائية  م خ الرائد للإمتياز","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16481031,"إبتدائية  م خ جنة الامتياز بارادي دو لكسيلونس","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16481041,"إبتدائية  المجمع المدرسي أشبال رزيق","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16481047,"إبتدائية  قمم العلم","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16481048,"إبتدائية  البشير الإبراهيمي","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16491024,"إبتدائية  م خ الطريق الصحيح","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16491033,"إبتدائية  م خ المجمع المدرسي الأفق الجديد","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16491034,"إبتدائية  م خ  لاشندال","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16491039,"إبتدائية  م ت ت خ السبالة","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16491042,"إبتدائية  لاشونس بورتوس","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16491043,"إبتدائية  م ت ت خ منبع المعرفة","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16491044,"إبتدائية  م ت ت خ لافوازي","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16491046,"إبتدائية  سيتادال الأكاديمي","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16511012,"إبتدائية  م خ الممتاز","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16511017,"إبتدائية  م خ عزابن سكول","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16511030,"إبتدائية  م ت ت خ الفايت سكول","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16511035,"إبتدائية  بصمة التحدي","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16521043,"إبتدائية  م خ جودة التعليم","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16521045,"إبتدائية  م ت ت خ نوارة العلم و المعرفة","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16521051,"إبتدائية  فانتازيا واست","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16521052,"إبتدائية  أمل صادق","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16521056,"إبتدائية  سبل النجاح","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16521057,"إبتدائية  بصمتي للعلوم","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16541011,"إبتدائية  م خ الاجيال الاعدادية","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16541013,"إبتدائية  م خ المجمع المدرسي المرام","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16541016,"إبتدائية  م خ في بلاد قوس  قزح","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16541025,"إبتدائية  قلمي","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16551019,"إبتدائية  م ت ت خ ملتقى العلوم و التكنولوجيا","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16561017,"إبتدائية  م خ الاستقبال","Privé"
16,"Alger",1648,"الدويرة (DOUIRA)",16561018,"إبتدائية  م خ المدرسة النموذجية","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16091019,"إبتدائية  م خ الزينيث","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16091021,"إبتدائية  م خ الجزائر مستقبل","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16091028,"إبتدائية  الأوراس","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16121027,"إبتدائية  م خ النجاح بئر خادم","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16121032,"إبتدائية  م خ النور للتلميذ","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16121053,"إبتدائية  م ت ت خ فرسان الحكمة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16231022,"إبتدائية  م خ السلام","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16231035,"إبتدائية  الحوار","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16231037,"إبتدائية  11 ديسمبر","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16281014,"إبتدائية  م خ سيبال حيدرة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16361021,"إبتدائية  م خ أشبال متيجة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16441026,"إبتدائية  م خ ماري كوري","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16441028,"إبتدائية  م ت ت خ سلياد","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16451017,"إبتدائية  م ت ت خ زرماني","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16461032,"إبتدائية  م ت ت خ رواد التربية","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16471012,"إبتدائية  م خ نيوتن","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16471013,"إبتدائية  م خ المتنبي","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16471014,"إبتدائية  م خ الوصيل","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16471015,"إبتدائية  م خ الرائدة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16471019,"إبتدائية  م خ أشعة المعرفة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16471025,"إبتدائية  م خ مليسا مريم ميوزوتيس","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16471028,"إبتدائية  م ت ت خ جنراسيون إليت","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16471030,"إبتدائية  لي لوريا","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16471035,"إبتدائية  سيبلكنزنا للتربية والتعليم","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16481041,"إبتدائية  المجمع المدرسي أشبال رزيق","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16481048,"إبتدائية  البشير الإبراهيمي","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491013,"إبتدائية  م ت ت خ المجمع المدرسي يورك لوتوس","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491020,"إبتدائية  م خ المناهل","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491021,"إبتدائية  م خ أ ز سكول","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491022,"إبتدائية  م خ أحسن الأجيال","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491023,"إبتدائية  م خ أرض الأمل","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491024,"إبتدائية  م خ الطريق الصحيح","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491025,"إبتدائية  م خ أرض المعرفة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491026,"إبتدائية  م خ العلم","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491027,"إبتدائية  م خ الجيــل الجديـــد","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491028,"إبتدائية  م خ حدائق المعرفة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491029,"إبتدائية  م خ الساحة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491030,"إبتدائية  منبع العلم","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491031,"إبتدائية  م خ أرشيماد","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491032,"إبتدائية  م خ الوصال","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491033,"إبتدائية  م خ المجمع المدرسي الأفق الجديد","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491034,"إبتدائية  م خ  لاشندال","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491035,"إبتدائية  م خ العالم الجديد المستمر","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491037,"إبتدائية  م خ الهمة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491038,"إبتدائية  م ت ت خ سندس سكول","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491039,"إبتدائية  م ت ت خ السبالة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491040,"إبتدائية  م ت ت خ جاردان دي كولار","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491041,"إبتدائية  م ت ت خ المميزون","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491042,"إبتدائية  لاشونس بورتوس","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491043,"إبتدائية  م ت ت خ منبع المعرفة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491044,"إبتدائية  م ت ت خ لافوازي","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491045,"إبتدائية  نور النجوم وان","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491046,"إبتدائية  سيتادال الأكاديمي","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491047,"إبتدائية  البشير الإبراهيمي","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16491048,"إبتدائية  منبرالمعرفة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16511012,"إبتدائية  م خ الممتاز","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16511035,"إبتدائية  بصمة التحدي","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16521043,"إبتدائية  م خ جودة التعليم","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16521045,"إبتدائية  م ت ت خ نوارة العلم و المعرفة","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16521051,"إبتدائية  فانتازيا واست","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16521052,"إبتدائية  أمل صادق","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16521056,"إبتدائية  سبل النجاح","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16521057,"إبتدائية  بصمتي للعلوم","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16541013,"إبتدائية  م خ المجمع المدرسي المرام","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16541016,"إبتدائية  م خ في بلاد قوس  قزح","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16541025,"إبتدائية  قلمي","Privé"
16,"Alger",1649,"الدرارية (DRARIA)",16551019,"إبتدائية  م ت ت خ ملتقى العلوم و التكنولوجيا","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16091019,"إبتدائية  م خ الزينيث","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16091021,"إبتدائية  م خ الجزائر مستقبل","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16091028,"إبتدائية  الأوراس","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16121027,"إبتدائية  م خ النجاح بئر خادم","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16121053,"إبتدائية  م ت ت خ فرسان الحكمة","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16231022,"إبتدائية  م خ السلام","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16281014,"إبتدائية  م خ سيبال حيدرة","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16361021,"إبتدائية  م خ أشبال متيجة","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16441026,"إبتدائية  م خ ماري كوري","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16441028,"إبتدائية  م ت ت خ سلياد","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16451017,"إبتدائية  م ت ت خ زرماني","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16461032,"إبتدائية  م ت ت خ رواد التربية","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16471012,"إبتدائية  م خ نيوتن","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16471013,"إبتدائية  م خ المتنبي","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16471014,"إبتدائية  م خ الوصيل","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16471015,"إبتدائية  م خ الرائدة","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16471019,"إبتدائية  م خ أشعة المعرفة","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16471025,"إبتدائية  م خ مليسا مريم ميوزوتيس","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16471028,"إبتدائية  م ت ت خ جنراسيون إليت","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16471030,"إبتدائية  لي لوريا","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16471035,"إبتدائية  سيبلكنزنا للتربية والتعليم","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16481029,"إبتدائية  م خ العالم الجديد","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16481041,"إبتدائية  المجمع المدرسي أشبال رزيق","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16481048,"إبتدائية  البشير الإبراهيمي","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16491024,"إبتدائية  م خ الطريق الصحيح","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16491033,"إبتدائية  م خ المجمع المدرسي الأفق الجديد","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16491034,"إبتدائية  م خ  لاشندال","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16491039,"إبتدائية  م ت ت خ السبالة","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16491042,"إبتدائية  لاشونس بورتوس","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16491044,"إبتدائية  م ت ت خ لافوازي","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16511012,"إبتدائية  م خ الممتاز","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16511030,"إبتدائية  م ت ت خ الفايت سكول","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16511031,"إبتدائية  لاس أن سيناس سكول","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16511035,"إبتدائية  بصمة التحدي","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16521043,"إبتدائية  م خ جودة التعليم","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16521045,"إبتدائية  م ت ت خ نوارة العلم و المعرفة","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16521051,"إبتدائية  فانتازيا واست","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16521052,"إبتدائية  أمل صادق","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16521056,"إبتدائية  سبل النجاح","Privé"
