Ville,District,Nom_Ecole,Type_Ecole,Statut,Adresse,Telephone
İZMİR,KEMALPAŞA,Ansızca İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Armutlu İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Armutlu Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Aşağıkızılca İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Aşağıkızılca Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Ayşe-Hasan Türkmen Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Bağyurdu Anadolu Lisesi,Lise,Public,,
İZMİR,KEMALPAŞA,Bağyurdu Cumhuriyet İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Bağyurdu Cumhuriyet Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Bağyurdu Kazım Dirik İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Bağyurdu Kazım Dirik Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Çambel Şebnem Kardıçalı İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Damlacık İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Damlacık Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Dereköy İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Dereköy Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Faruk Argüden Mesleki Eğitim Merkezi,Diğer,Public,,
İZMİR,KEMALPAŞA,Halilbeyli Hatice Ali Katrancı İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,HAMZABABA CUMHURİYET (SARIÇALI) İLKOKULU,Diğer,Public,,
İZMİR,KEMALPAŞA,Hasan Türkmen Anadolu Lisesi,Lise,Public,,
İZMİR,KEMALPAŞA,İzmir Ümran Baradan Güzel Sanatlar Lisesi,Lise,Public,,
İZMİR,KEMALPAŞA,Kamberler İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Kemalpaşa Anaokulu,Anaokulu,Public,,
İZMİR,KEMALPAŞA,Kemalpaşa Ferzent Bulum Anadolu Lisesi,Lise,Public,,
İZMİR,KEMALPAŞA,Kemalpaşa Halk Eğitimi Merkezi,Diğer,Public,,
İZMİR,KEMALPAŞA,Kemalpaşa İbrahim Polat-Ege Seramik Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KEMALPAŞA,Kemalpaşa İmam Hatip Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Kemalpaşa Lütfü Ürkmez Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KEMALPAŞA,Kemalpaşa Mopak Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KEMALPAŞA,Kemalpaşa Nazarköy Şehit Hasan Alkan İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Kemalpaşa Yamantürk Çok Programlı Anadolu Lisesi,Lise,Public,,
İZMİR,KEMALPAŞA,Kızılüzüm Şehit Ünal Sipahi İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Kızılüzüm Şehit Ünal Sipahi Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Kuyucak İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Merkez Atatürk İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Merkez Atatürk Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Merkez Cumhuriyet İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Merkez Cumhuriyet Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Ören İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Ören Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Örnekköy Şehit İncekara İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Örnekköy Şehit İncekara Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Pakmaya İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Pakmaya Ülkü Hızal Anadolu Lisesi,Lise,Public,,
İZMİR,KEMALPAŞA,Sarılar İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Sarılar Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Şehit Halil Kantarcı Anadolu İmam Hatip Lisesi,Lise,Public,,
İZMİR,KEMALPAŞA,Şehit Mustafa Alphan Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Sekiz Eylül İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Sekiz Eylül Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Sinancılar İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Sinancılar Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,TOKİ Kemalpaşa İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,TOKİ Kemalpaşa Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Veli Üzümcü İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,VİŞNELİ İLKOKULU,Diğer,Public,,
İZMİR,KEMALPAŞA,YENİ KURUDERE İLKOKULU,Diğer,Public,,
İZMİR,KEMALPAŞA,YENMİŞ HÜRRİYET İLKOKULU,Diğer,Public,,
İZMİR,KEMALPAŞA,Yenmiş İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Yiğitler Özcan Katrancı İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Yiğitler Özcan Katrancı Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Yukarı Kızılca Ortaokulu,Ortaokul,Public,,
İZMİR,KEMALPAŞA,Yukarıkızılca İlkokulu,İlkokul,Public,,
İZMİR,KEMALPAŞA,Zennure-Mücella Bahçıvan İlkokulu,İlkokul,Public,,
İZMİR,KINIK,13 Eylül İlkokulu,İlkokul,Public,,
İZMİR,KINIK,80.Yıl Poyracık İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Arpaseki İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Arpaseki Ortaokulu,Ortaokul,Public,,
İZMİR,KINIK,Aziziye İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Bademalan İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Bağalan İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Çaltı İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Fevzi Çakmak İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Gaziosmanpaşa Ortaokulu,Ortaokul,Public,,
İZMİR,KINIK,Işıklar İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Kınık Anadolu İmam Hatip Lisesi,Lise,Public,,
İZMİR,KINIK,Kınık Halk Eğitimi Merkezi,Diğer,Public,,
İZMİR,KINIK,Kınık İmam Hatip Ortaokulu,Ortaokul,Public,,
İZMİR,KINIK,Kınık Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KINIK,Kınık Şehit Ömer Halisdemir Ortaokulu,Ortaokul,Public,,
İZMİR,KINIK,Köseler İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Mehmet Akif Ersoy Ortaokulu,Ortaokul,Public,,
İZMİR,KINIK,Mert Öztüre Özel Eğitim Meslek Lisesi,Lise,Public,,
İZMİR,KINIK,Mustafa Kemal İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Öğretmen Evi ve Akşam Sanat Okulu,Diğer,Public,,
İZMİR,KINIK,Polyak Elmadere İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Poyracık İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Remziye Akalınlı Anaokulu,Anaokulu,Public,,
İZMİR,KINIK,Şehit Cafer Atilla Ortaokulu,Ortaokul,Public,,
İZMİR,KINIK,Şehit Hakan Sağınç Anadolu Lisesi,Lise,Public,,
İZMİR,KINIK,Şehit Sezai Geçkin İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Taştepe İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Yayakent İlkokulu,İlkokul,Public,,
İZMİR,KINIK,Yayakent Ortaokulu,Ortaokul,Public,,
İZMİR,KINIK,Yaylaköy İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,80.Yıl Suludere İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,80.Yıl Suludere Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Akpınar İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Akpınar Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Ali Niğde Anadolu İmam Hatip Lisesi,Lise,Public,,
İZMİR,KİRAZ,Atatürk İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Çayağzı İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Çayağzı Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Ceritler İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Ceritler Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Cevizli Ege Bölgesi Sanayi Odası İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Cevizli Ege Bölgesi Sanayi Odası Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Doğancılar 15 Temmuz Şehitleri İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Doğancılar 15 Temmuz Şehitleri Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Dokuzlar İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Haliller İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Haliller Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Hüseyin Sarı İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Hüseyin Sarı Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,İğdeli İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,İğdeli Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Karaburç Cumhuriyet İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Karaburç Cumhuriyet Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Kiraz Anadolu Lisesi,Lise,Public,,
İZMİR,KİRAZ,Kiraz Anaokulu,Anaokulu,Public,,
İZMİR,KİRAZ,Kiraz Çok Programlı Anadolu Lisesi,Lise,Public,,
İZMİR,KİRAZ,Kiraz Halk Eğitimi Merkezi,Diğer,Public,,
İZMİR,KİRAZ,Kiraz İstiklâl İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Kiraz Mesleki Eğitim Merkezi,Diğer,Public,,
İZMİR,KİRAZ,Kiraz Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KİRAZ,Kiraz Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Mersinlidere İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Öğretmenevi ve Akşam Sanat Okulu,Diğer,Public,,
İZMİR,KİRAZ,Örencik Zeybekler İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Örencik Zeybekler Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Ovacık İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Sarısu İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Türk Telekom Yatılı Bölge Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Umurlu İlkokulu,İlkokul,Public,,
İZMİR,KİRAZ,Umurlu Ortaokulu,Ortaokul,Public,,
İZMİR,KİRAZ,Yeniköy İlkokulu,İlkokul,Public,,
İZMİR,KONAK,15 Temmuz Şehitleri Kız Anadolu İmam Hatip Lisesi,Lise,Public,,
İZMİR,KONAK,19 Mayıs İlkokulu,İlkokul,Public,,
İZMİR,KONAK,19 Mayıs Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,26 Ağustos Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,50. Yıl Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,80.Yıl Eşrefpaşa İlkokulu,İlkokul,Public,,
İZMİR,KONAK,9 Eylül Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Ahmet Şefika Kilimci Özel Eğitim Uygulama Okulu I. Kademe,Diğer,Public,,
İZMİR,KONAK,Ahmet Şefika Kilimci Özel Eğitim Uygulama Okulu II. Kademe,Diğer,Public,,
İZMİR,KONAK,Ahmet Şefika Kilimci Özel Eğitim Uygulama Okulu III. Kademe,Diğer,Public,,
İZMİR,KONAK,Ali Fuat Cebesoy İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Ali Fuat Cebesoy Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Alsancak Melih Özakat İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Atatürk Lisesi,Lise,Public,,
İZMİR,KONAK,Barbaros Hayrettin İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Barbaros Hayrettin İmam Hatip Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Barbaros Hayrettin Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Başöğretmen İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Boğaziçi İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Boğaziçi Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Dokuz Eylül Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Duatepe Özden-Gülbin Koca Anaokulu,Anaokulu,Public,,
İZMİR,KONAK,Dumlupınar Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Dumlupınar Şehit Mustafa Muhammed Ak İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Esentepe Gazi Engin Çiftçioğlu İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Fatih Mehmet İmam Hatip Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Gazi Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Gazi Osman Paşa İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Gürçeşme Leman Alptekin İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Gürçeşme Leman Alptekin Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Güzelyalı Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Hacı Şakir Eczacıbaşı İmam Hatip Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Hacışakir Eczacıbaşı Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Hakimiyet-i Milliye İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Halitbey İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Hamdi Dalan Özel Eğitim Uygulama Okulu III. Kademe,Diğer,Public,,
İZMİR,KONAK,İbni Sina Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,İnkılap İlkokulu,İlkokul,Public,,
İZMİR,KONAK,İnkılap Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,İsmetpaşa İlkokulu,İlkokul,Public,,
İZMİR,KONAK,İzmir Cumhuriyet Eğitim Müzesi,Diğer,Public,,
İZMİR,KONAK,İzmir Kız Lisesi,Lise,Public,,
İZMİR,KONAK,İzmir Olgunlaşma Enstitüsü,Diğer,Public,,
İZMİR,KONAK,İzmir Ticaret Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Kadifekale Zübeyde Hanım İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Karataş Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Kazım Karabekir İmam Hatip Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Kazım Karabekir Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Kemal Atatürk Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Kemal Reis İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Kestelli Şerife Eczacıbaşı Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Kıbrıs Şehitleri İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Kıbrıs Şehitleri Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Kocatepe Mehmet Lütfiye Dönmez İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Konak Alsancak Nevvar-Salih İşgören Turizm Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Anadolu İmam Hatip Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Atatürk Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Beştepeler Çok Programlı Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Çınarlı Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Cumhuriyet N.S. İşgören Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Göztepe Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Gültepe Nenehatun Çok Programlı Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Gültepe Nenehatun Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Halk Eğitimi Merkezi,Diğer,Public,,
İZMİR,KONAK,Konak Hürriyet Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak İbn-i Sina Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak İmam Hatip Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Konak Kahramanlar Mustafa Öğütveren İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Konak Kahramanlar Mustafa Öğütveren Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Konak Küçükyalı Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Mersinli Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Mithatpaşa Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Moris Bencuya Özel Eğitim Uygulama Okulu I. Kademe,Diğer,Public,,
İZMİR,KONAK,Konak Moris Bencuya Özel Eğitim Uygulama Okulu II. Kademe,Diğer,Public,,
İZMİR,KONAK,Konak Moris Bencuya Özel Eğitim Uygulama Okulu III. Kademe,Diğer,Public,,
İZMİR,KONAK,Konak Mustafa Kemal Atatürk Ticaret Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Nevvar Salih İşgören Eğitim Kampüsü Çok Programlı Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Nevvar Salih İşgören Eğitim Kampüsü-2 Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Nevvar Salih İşgören Eğitim Kampüsü-3 Ticaret Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Nevvar Salih İşgören Eğitim Kampüsü-4 Denizcilik Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Nevvar Salih İşgören Eğitim Kampüsü-5 Turizm Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Ömer Zeybek Ticaret Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Konak Özel Eğitim Meslek Okulu,Diğer,Public,,
İZMİR,KONAK,Konak Rehberlik ve Araştırma Merkezi,Diğer,Public,,
İZMİR,KONAK,Konak Şehit Ömer Halisdemir Bilim ve Sanat Merkezi,Diğer,Public,,
İZMİR,KONAK,Mehmet Akif Ersoy İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Mehmetcik İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Meliha ve Doğan Akad İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Mersinli İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Mersinli Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Mevlana İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Mimar Sinan İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Mimar Sinan Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Misak-ı Milli Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Müdafaa-i Hukuk İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Murat Reis İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Mustafa Kemal İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Mustafa Rahmi Balaban Anaokulu,Anaokulu,Public,,
İZMİR,KONAK,Mustafa Rahmi Balaban İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Mustafa Rahmi Balaban Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Namık Kemal Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Namık Kemal İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Necatibey İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Necatibey Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Nuri Öz İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Ömer Lütfü Akad Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Osman Kibar Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Rıdvan Nafiz Edgüer Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Sakarya İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Salih İşgören İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Saliha Hüseyin Özyavuz İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Saliha Hüseyin Özyavuz Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Sarıkamış İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Şehit Astsubay Bülent Aydın İmam Hatip Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Şehit Fazıl Bey Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Şehit Fethibey Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Şehit Halit Zilani Çelik İmam Hatip Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Şehit İdari Ataşe Çağlar Yücel Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Şehit Mehmet Gülşen Özel Eğitim Anaokulu,Anaokulu,Public,,
İZMİR,KONAK,Şehit Ömer Halisdemir Anaokulu,Anaokulu,Public,,
İZMİR,KONAK,Şehit Ömer Halisdemir Kız Anadolu İmam Hatip Lisesi,Lise,Public,,
İZMİR,KONAK,Selma Yiğitalp Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Sevgi Anaokulu,Anaokulu,Public,,
İZMİR,KONAK,Seyfi Gülmezoğlu İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Seyfi Gülmezoğlu Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Turgut Reis İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Vali Kazımpaşa İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Vali Vecdi Gönül Anadolu Lisesi,Lise,Public,,
İZMİR,KONAK,Vasıf Çınar İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Yapıcıoğlu İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Yeşiltepe İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Yıldırım Kemal Bey İmam Hatip Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Yıldırım Kemalbey İlkokulu,İlkokul,Public,,
İZMİR,KONAK,Zafer Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Ziya Gökalp İmam Hatip Ortaokulu,Ortaokul,Public,,
İZMİR,KONAK,Zübeyde Hanım Anaokulu,Anaokulu,Public,,
İZMİR,MENDERES,Ahmetbeyli İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Akçaköy İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Alpaslan İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Altıntepe Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Altıntepe Şehit Onbaşı Güray Güneş İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Ataköy İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Ataköy Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Bulgurca İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Bulgurca Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Çamönü Naile Karadeniz İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Çamönü Naile Karadeniz Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Çatalca İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Çile İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Çileme İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Çileme Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Değirmendere İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Değirmendere Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Dereköy İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Dereköy Mualla-Nusret Sezel Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Develi İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Develi Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,EFEMÇUKURU İLKOKULU,Diğer,Public,,
İZMİR,MENDERES,Gölcükler Adnan Olcay Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Görece Mustafa Kemal İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Görece Mustafa Kemal Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Görece Şehit Mustafa Mutlu İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Görece Şehit Mustafa Mutlu Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Gümüldür Anaokulu,Anaokulu,Public,,
İZMİR,MENDERES,Gümüldür Bilgin Bülent Kılıç Anadolu Lisesi,Lise,Public,,
İZMİR,MENDERES,Gümüldür Hasan Eren İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Gümüldür Öğretmen Emine Yazlalı Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Karakuyu İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Karakuyu Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Küner Köyü Şehit Binbaşı Ercan İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Küner Köyü Şehit Binbaşı Ercan Ortaokulu,Ortaokul,Public,,
İZMİR,MENDERES,Maurice Aliberti-Esin Özgener İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Menderes Bayrak Anaokulu,Anaokulu,Public,,
İZMİR,MENDERES,Menderes Belediyesi Çok Programlı Anadolu Lisesi,Lise,Public,,
İZMİR,MENDERES,Menderes Belediyesi Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İZMİR,MENDERES,Menderes Cumaovası İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Menderes Fatma-Ramazan Büküşoğlu Anadolu Lisesi,Lise,Public,,
İZMİR,MENDERES,Menderes Gazi İlkokulu,İlkokul,Public,,
İZMİR,MENDERES,Menderes Halk Eğitimi Merkezi,Diğer,Public,,
İZMİR,MENDERES,Menderes Özdere Tahir Çamur Turizm Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
