CODE_ETABLISSEMENT,CODE_AUTO,NOM_ETABLISSEMENT,NOM_ETABLISSEMENT_AR,TYPE,TYPE_AR,DELEGATION,DELEGATION_AR,GOUVERNORAT,GOUVERNORAT_AR,ZONE,ZONE_AR,LATITUDE,LONGITUDE,SOURCE
10722401,722401,E.P.AV BOURGUIBA,م.إ.  شارع بورقيبة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Communale,منطقة بلدية,35.0316059999999,10.908768,data.gov.tn 2024
10722402,722402,E.P.2 MARS 34,م.إ.  2مارس34جبنيانة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Communale,منطقة بلدية,35.0303159999999,10.910959,data.gov.tn 2024
10722404,722404,E.P.HAZEG 1,م.إ.  حزق 1,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.02873,10.962538,data.gov.tn 2024
10722405,722405,E.P.AJENGUA,م.إ.  العجانقـة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.1380109999999,10.903999,data.gov.tn 2024
10722406,722406,E.P.MERKEZ AJMI,م.إ.  مركز العجمي,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.069096,10.9835619999999,data.gov.tn 2024
10722408,722408,E.P.EL LOUZA,م.إ.  اللــوزة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.0302009999999,11.0031289999999,data.gov.tn 2024
10722409,722409,E.P.OULED BOUSMIR,م.إ.  اولاد بوسميـر,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.028503,10.8463809999999,data.gov.tn 2024
10722410,722410,E.P.OULED YOUSSEF,م.إ.  اولاد يوسف,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.0828569999999,10.967485,data.gov.tn 2024
10722412,722412,E.P.MEJEDHBA,م.إ.  المجاذبــة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.1082129999999,10.853011,data.gov.tn 2024
10722414,722414,E.P.DOUAR LOUATA,م.إ.  دوار اللـواتـة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.051605,11.004504,data.gov.tn 2024
10722415,722415,E.P.GUELALJA,م.إ.  القـلالجــة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.082151,10.9398129999999,data.gov.tn 2024
10722416,722416,E.P.OULED H MAD EL AMRA,م.إ.  اولاد احمد,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.0386489999999,10.862485,data.gov.tn 2024
10722421,722421,E.P.JEBERNA,م.إ.  الجبارنــة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.109856,10.903381,data.gov.tn 2024
10722422,722422,E.P.BOTRIA,م.إ.  بطــرية,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.0754409999999,11.018758,data.gov.tn 2024
10722423,722423,E.P.OULED MNASSAR,م.إ.  أولاد منصـر,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.0122009999999,10.962395,data.gov.tn 2024
10722425,722425,E.P.ANNASSRIA,م.إ.  المناصرية,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.09539,10.885078,data.gov.tn 2024
10722427,722427,E.P.CITE DES JARDINS,م.إ.  حي الحدائق,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Communale,منطقة بلدية,35.038448,10.893407,data.gov.tn 2024
10722428,722428,E.P.OULED HMIDA,م.إ. اولاد حميدة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.061047,10.857006,data.gov.tn 2024
10722429,722429,E.P.EL AAGAGCHA,م.إ.  العقاقشـــة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.0524899999999,10.966666,data.gov.tn 2024
10722430,722430,E.P.DRABLA,م.إ.  الدرابلــة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.017079,10.928932,data.gov.tn 2024
10722431,722431,E.P.HZAG 2,م.إ.  حزق2,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.026142,10.966061,data.gov.tn 2024
10722433,722433,E.P.SIDI ABDELAZIZ,م.إ.  سيدي عبدالعزيز,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.106327,10.9492309999999,data.gov.tn 2024
10722444,722444,E.P.OULED MOUJEHED,م.إ.  أولاد مجاهد,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.1577139999999,10.898299,data.gov.tn 2024
10722445,722445,E.P.EL GHRASSA,م.إ.  الغراســة,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.1264189999999,10.887014,data.gov.tn 2024
10722446,722446,E.P.M'SETRIA,م.إ. المساترية,École Primaire Publique,مدرسة ابتدائية,JEBENIANA,جبنيانة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.016978,10.906351,data.gov.tn 2024
10722501,722501,E.P.BELLIANA,م.إ.  بليانة 1,École Primaire Publique,مدرسة ابتدائية,EL AMERA,العامرة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,34.9846039999999,10.895949,data.gov.tn 2024
10722502,722502,E.P.BELLIANA EST,م.إ.   بليانة الشرقية,École Primaire Publique,مدرسة ابتدائية,EL AMERA,العامرة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.0052329999999,10.943127,data.gov.tn 2024
10722503,722503,E.P.AMERA 1,م.إ.  العامرة 1,École Primaire Publique,مدرسة ابتدائية,EL AMERA,العامرة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,34.948,10.895,data.gov.tn 2024
10722504,722504,E.P.AMERA 2,م.إ.  العامرة 2,École Primaire Publique,مدرسة ابتدائية,EL AMERA,العامرة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,34.9781809999999,10.898578,data.gov.tn 2024
10722505,722505,E.P.KTATNA,م.إ.  الكتاتنة,École Primaire Publique,مدرسة ابتدائية,EL AMERA,العامرة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,34.9394899999999,10.865842,data.gov.tn 2024
10722506,722506,E.P.ESSAADI,م.إ.  السعادي طريق المهدية,École Primaire Publique,مدرسة ابتدائية,EL AMERA,العامرة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,34.8858499999999,10.845853,data.gov.tn 2024
10722507,722507,E.P.EL AOUABED,م.إ.  العوابد,École Primaire Publique,مدرسة ابتدائية,EL AMERA,العامرة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,34.872849,10.897111,data.gov.tn 2024
10722508,722508,E.P.OULED MOUSLEM,م.إ.  أولاد مسلم,École Primaire Publique,مدرسة ابتدائية,EL AMERA,العامرة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,34.961972,10.854345,data.gov.tn 2024
10722509,722509,E.P.MHARA,م.إ.  المهارة,École Primaire Publique,مدرسة ابتدائية,EL AMERA,العامرة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,34.972534,10.8124749999999,data.gov.tn 2024
10722510,722510,E.P.AIN GHZALA,م.إ.  عين غزال,École Primaire Publique,مدرسة ابتدائية,EL AMERA,العامرة,Sfax 2,صفاقس 2,Zone Non Communale,منطقة غير بلدية,35.0028739999999,10.897617,data.gov.tn 2024
