codigo_escola_dgeec,nome_escola,municipio,distrito,nuts_III,nuts_II,source_donnees,total_alunos_2022_23,alunos_1ano_2022_23,alunos_2ano_2022_23,alunos_3ano_2022_23,alunos_4ano_2022_23,taxa_retencao_media_2022_23,alunos_2ciclo_2019_2020_5ano,alunos_2ciclo_2019_2020_6ano,alunos_2ciclo_2020_2021_5ano,alunos_2ciclo_2020_2021_6ano,alunos_2ciclo_2021_2022_5ano,alunos_2ciclo_2021_2022_6ano,alunos_2ciclo_2022_2023_5ano,alunos_2ciclo_2022_2023_6ano,pct_2ciclo_homens,pct_2ciclo_mulheres,total_alunos_2ciclo,retencao_2ciclo_5ano_2022_23,retencao_2ciclo_6ano_2022_23,conclusao_2ciclo_n_amostra,conclusao_2ciclo_pct_escola,conclusao_2ciclo_pct_nat_comparable
1111840,Colégio da Beloura,Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,52.0,18.0,13.0,13.0,8.0,0.02,,,,,,,,,,,,,,,,
1111848,Colégio Faz de Conta,Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1111859,"Escola Básica de Cabra Figa, Sintra",Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,50.0,17.0,9.0,7.0,17.0,0.0,,,,,,,,,,,,,,,,
1111883,"Escola Básica Ferreira de Castro, Ouressa, Sintra",Sintra,,,,2eme_cycle_uniquement,,,,,,,250,259,238,249,238,248,241,243,0.49,0.51,484,0.05000000074505806,0.05000000074505806,224,0.9419642857142857,0.9568657910166574
1111884,"Escola Básica n.º 2 de Mem Martins, Sintra",Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,248.0,45.0,69.0,55.0,79.0,0.0225,,,,,,,,,,,,,,,,
1111887,Externato Nossa Senhora da Apresentação,Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,82.0,25.0,19.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,
1111892,"Escola Básica e Secundária Dr. Rui Grácio, Montelavar, Sintra",Sintra,,,,2eme_cycle_uniquement,,,,,,,134,121,123,135,153,129,137,167,0.52,0.48,304,0.03999999910593033,0.07000000029802322,148,0.9459459459459459,0.9434793132313244
1111897,"Escola Básica n.º 1 de São Marcos, Sintra",Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,282.0,49.0,74.0,90.0,69.0,0.0025,,,,,,,,,,,,,,,,
1111898,"Escola Básica D. Domingos Jardo, Mira Sintra, Sintra",Sintra,,,,2eme_cycle_uniquement,,,,,,,210,230,232,219,205,244,245,211,0.53,0.47,456,0.019999999552965164,0.12999999523162842,192,0.8802083333333334,0.9552188024204544
1111905,Colégio de São José - Ramalhão,Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_et_2eme_cycle,219.0,60.0,57.0,47.0,55.0,0.005,56,56,70,61,73,72,59,81,0.54,0.46,140,0,0,69,0.9855072463768116,0.989588680534417
1111916,"Escola Básica Ribeiro de Carvalho, Cacém, Sintra",Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,280.0,66.0,67.0,81.0,66.0,0.0,,,,,,,,,,,,,,,,
1111920,"Escola Básica de Massamá, Sintra",Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,356.0,98.0,96.0,94.0,68.0,0.0275,,,,,,,,,,,,,,,,
1111954,"Escola Básica Dr. António Torrado, Agualva, Sintra",Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,374.0,114.0,89.0,83.0,88.0,0.0025,,,,,,,,,,,,,,,,
1111966,"Escola Básica da Várzea de Sintra, Sintra",Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,187.0,47.0,47.0,48.0,45.0,0.02,,,,,,,,,,,,,,,,
1111975,"Externato ""Júlio Dinis""",Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1111988,"Escola Básica n.º 3 de Belas, Sintra",Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,94.0,20.0,31.0,21.0,22.0,0.0375,,,,,,,,,,,,,,,,
1111993,"Escola Básica e Secundária Alfredo da Silva, Albarraque, Sintra",Sintra,,,,2eme_cycle_uniquement,,,,,,,146,158,172,150,115,183,141,113,0.5,0.5,254,0.009999999776482582,0,111,0.972972972972973,0.9650503739514592
1111999,"Escola Básica n.º 1 do Linhó, Sintra",Sintra,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,120.0,20.0,36.0,32.0,32.0,0.0,,,,,,,,,,,,,,,,
1112156,"Escola Básica da Sapataria, Sobral de Monte Agraço",Sobral de Monte Agraço,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,103.0,25.0,30.0,31.0,17.0,0.11,,,,,,,,,,,,,,,,
111226,"Escola Básica de Luso, Mealhada",Mealhada,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,76.0,23.0,20.0,16.0,17.0,0.0,,,,,,,,,,,,,,,,
111232,"Escola Básica n.º 2 de Pampilhosa, Mealhada",Mealhada,,,,2eme_cycle_uniquement,,,,,,,70,69,56,67,56,59,64,59,0.48,0.52,123,0.029999999329447746,0.05000000074505806,56,0.9107142857142857,0.9605639142577784
1112383,"Escola Básica e Secundária Joaquim Inácio da Cruz Sobral, Sobral de Monte Agraço",Sobral de Monte Agraço,,,,2eme_cycle_uniquement,,,,,,,141,129,117,140,121,124,103,122,0.52,0.48,225,0.05000000074505806,0.029999999329447746,112,0.9196428571428571,0.9514090700138497
1112654,Escola Básica de Sobral de Monte Agraço e Santo Quintino,Sobral de Monte Agraço,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,268.0,64.0,54.0,74.0,76.0,0.045,,,,,,,,,,,,,,,,
1112822,"Escola Básica de Pero Negro, Sobral de Monte Agraço",Sobral de Monte Agraço,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,40.0,11.0,11.0,11.0,7.0,0.045,,,,,,,,,,,,,,,,
1113001,"Escola Básica de Orjariça, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,46.0,13.0,11.0,13.0,9.0,0.0,,,,,,,,,,,,,,,,
1113003,"Escola Básica de Ventosa, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,200.0,62.0,51.0,51.0,36.0,0.0275,,,,,,,,,,,,,,,,
1113039,"Escola Básica do Barro, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,46.0,10.0,16.0,8.0,12.0,0.0325,,,,,,,,,,,,,,,,
1113045,Externato de Penafirme,Torres Vedras,,,,2eme_cycle_uniquement,,,,,,,202,219,223,208,231,229,221,225,0.51,0.49,446,0.009999999776482582,0.009999999776482582,221,0.9502262443438914,0.9236483981681223
1113056,"Escola Básica da Conquinha, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,254.0,64.0,71.0,57.0,62.0,0.025,,,,,,,,,,,,,,,,
1113058,"Escola Básica da Póvoa de Penafirme, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,94.0,24.0,28.0,18.0,24.0,0.0,,,,,,,,,,,,,,,,
1113072,"Escola Básica da Fonte Grada, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,43.0,9.0,17.0,7.0,10.0,0.03,,,,,,,,,,,,,,,,
1113085,"Escola Básica de Outeiro da Cabeça, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,32.0,9.0,11.0,7.0,5.0,0.0675,,,,,,,,,,,,,,,,
1113120,"Escola Básica Gaspar Campello, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_et_2eme_cycle,123.0,23.0,33.0,41.0,26.0,0.0075,41,47,45,37,49,46,58,50,0.51,0.49,108,0.029999999329447746,0,45,0.9333333333333333,0.9597387362589405
1113151,"Escola Básica de Dois Portos, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,40.0,13.0,7.0,6.0,14.0,0.115,,,,,,,,,,,,,,,,
1113158,"Escola Básica da Ponte do Rol, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,90.0,24.0,24.0,21.0,21.0,0.0,,,,,,,,,,,,,,,,
1113175,Escola Básica de Torres Vedras,Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,262.0,76.0,60.0,48.0,78.0,0.025,,,,,,,,,,,,,,,,
1113199,"Escola Básica de Maceira, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,85.0,24.0,19.0,21.0,21.0,0.0,,,,,,,,,,,,,,,,
1113217,"Escola Básica de São Pedro da Cadeira, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,186.0,50.0,49.0,54.0,33.0,0.04,,,,,,,,,,,,,,,,
1113286,"Escola Básica da Silveira, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,101.0,23.0,29.0,23.0,26.0,0.0175,,,,,,,,,,,,,,,,
1113335,"Escola Básica Padre Francisco Soares, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_et_2eme_cycle,184.0,44.0,49.0,41.0,50.0,0.005,174,164,160,178,177,162,173,177,0.55,0.45,350,0.009999999776482582,0.009999999776482582,173,0.9826589595375722,0.9724926906689716
1113336,"Escola Básica n.º 1 de Freiria, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,31.0,15.0,8.0,3.0,5.0,0.145,,,,,,,,,,,,,,,,
1113374,Mundo da Criança,Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_et_2eme_cycle,94.0,24.0,27.0,27.0,16.0,0.0,18,18,28,17,28,28,24,27,0.32999999999999996,0.67,51,0,0,28,1,0.9901078870588792
1113399,"Escola Básica de Matacães, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1113405,Externato Os Primeiros Passos,Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,29.0,7.0,4.0,11.0,7.0,0.0,,,,,,,,,,,,,,,,
1113421,"Escola Básica do Varatojo, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,80.0,11.0,20.0,23.0,26.0,0.0125,,,,,,,,,,,,,,,,
1113451,"Escola Básica de Freiria, Torres Vedras",Torres Vedras,,,,2eme_cycle_uniquement,,,,,,,100,102,91,99,102,99,115,104,0.5,0.5,219,0,0.07000000029802322,94,0.9361702127659575,0.9470831974550735
1113510,Jardim Escola João de Deus Torres Vedras,Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,85.0,23.0,25.0,23.0,14.0,0.0,,,,,,,,,,,,,,,,
1113533,"Escola Básica do Sobreiro Curvo, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,112.0,32.0,37.0,21.0,22.0,0.0,,,,,,,,,,,,,,,,
1113555,"Escola Básica da Ereira, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1113568,"Escola Básica n.º 1 do Maxial, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,31.0,8.0,7.0,11.0,5.0,0.0,,,,,,,,,,,,,,,,
1113583,"Escola Básica da Carvoeira, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,53.0,11.0,14.0,16.0,12.0,0.05,,,,,,,,,,,,,,,,
1113614,"Escola Básica de São Domingos de Carmões, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,29.0,7.0,5.0,9.0,8.0,0.0,,,,,,,,,,,,,,,,
1113631,"Escola Básica Carlos Bernardes, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,82.0,23.0,27.0,14.0,18.0,0.08,,,,,,,,,,,,,,,,
1113636,"Escola Básica de A-dos-Cunhados, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,87.0,20.0,25.0,21.0,21.0,0.0,,,,,,,,,,,,,,,,
1113679,"Escola Básica de Santa Cruz, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,94.0,19.0,27.0,24.0,24.0,0.0375,,,,,,,,,,,,,,,,
1113697,"Escola Básica de Monte Redondo, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,24.0,6.0,10.0,6.0,2.0,0.075,,,,,,,,,,,,,,,,
1113701,"Escola Básica do Ramalhal, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,94.0,24.0,27.0,18.0,25.0,0.0375,,,,,,,,,,,,,,,,
1113770,Colégio Quinta do Mar,Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,49.0,11.0,18.0,7.0,13.0,0.0,,,,,,,,,,,,,,,,
1113789,"Escola Básica São Gonçalo, Torres Vedras",Torres Vedras,,,,2eme_cycle_uniquement,,,,,,,182,170,177,182,166,174,172,200,0.52,0.48,372,0.05999999865889549,0.10000000149011612,161,0.9130434782608695,0.9591723766920784
1113795,"Escola Básica da Boavista, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,68.0,23.0,13.0,9.0,23.0,0.01,,,,,,,,,,,,,,,,
1113810,"Escola Básica de Chãos, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,33.0,9.0,9.0,11.0,4.0,0.11,,,,,,,,,,,,,,,,
1113815,"Escola Básica de Casalinhos de Alfaiata, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,88.0,19.0,26.0,20.0,23.0,0.03,,,,,,,,,,,,,,,,
1113880,"Escola Básica de Runa, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,31.0,8.0,8.0,7.0,8.0,0.0325,,,,,,,,,,,,,,,,
1113881,"Escola Básica do Maxial, Torres Vedras",Torres Vedras,,,,2eme_cycle_uniquement,,,,,,,55,57,39,53,37,42,46,41,0.49,0.51,87,0.03999999910593033,0.17000000178813934,37,0.8378378378378378,0.9386519056154295
1113922,"Escola Básica de Palhagueiras, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1113923,"Escola Básica do Sarge, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,40.0,13.0,10.0,8.0,9.0,0.06,,,,,,,,,,,,,,,,
1113952,"Escola Básica Padre Vítor Melícias, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_et_2eme_cycle,92.0,22.0,23.0,24.0,23.0,0.0,63,91,70,79,65,84,75,77,0.49,0.51,152,0.009999999776482582,0.09000000357627869,62,0.9516129032258065,0.9586927914426451
1113977,Escola Internacional de Torres Vedras,Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_et_2eme_cycle,81.0,21.0,12.0,26.0,22.0,0.0125,24,26,25,26,21,27,22,22,0.48,0.52,44,0,0,20,1,0.9921588777012087
1113992,"Escola Básica da Serra da Vila, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,40.0,11.0,13.0,6.0,10.0,0.0,,,,,,,,,,,,,,,,
1113995,"Escola Básica do Paúl, Torres Vedras",Torres Vedras,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1114043,"Escola Básica n.º 4 de Alverca do Ribatejo, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,110.0,41.0,21.0,24.0,24.0,0.0125,,,,,,,,,,,,,,,,
1114045,"Escola Básica da Quinta de São Sebastião, Castanheira do Ribatejo, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,174.0,47.0,43.0,43.0,41.0,0.0225,,,,,,,,,,,,,,,,
1114062,"Escola Básica Álvaro Guerra, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,197.0,48.0,48.0,54.0,47.0,0.0425,,,,,,,,,,,,,,,,
1114129,"Escola Básica de Alverca - Malva Rosa, Alverca do Ribatejo, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,250.0,69.0,68.0,70.0,43.0,0.01,,,,,,,,,,,,,,,,
1114143,"Escola Básica de Cotovios, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,43.0,14.0,7.0,6.0,16.0,0.035,,,,,,,,,,,,,,,,
1114188,"Escola Básica da Quinta da Vala, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,229.0,44.0,61.0,60.0,64.0,0.005,,,,,,,,,,,,,,,,
1114198,"Escola Básica Professor Romeu Gil, Forte da Casa, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,384.0,92.0,85.0,96.0,111.0,0.0425,,,,,,,,,,,,,,,,
1114202,"Escola Básica n.º 1 de Alverca do Ribatejo, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,179.0,44.0,46.0,44.0,45.0,0.005,,,,,,,,,,,,,,,,
1114215,Creche Mamã Galinha,Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1114223,"Escola Básica n.º 2 de Alhandra, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,108.0,22.0,24.0,22.0,40.0,0.0225,,,,,,,,,,,,,,,,
1114258,"Escola Básica n.º 1 de Vialonga, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,92.0,24.0,24.0,23.0,21.0,0.01,,,,,,,,,,,,,,,,
1114277,"Escola Básica Pedro Jacques de Magalhães, Alverca do Ribatejo, Vila Franca de Xira",Vila Franca de Xira,,,,2eme_cycle_uniquement,,,,,,,191,214,202,191,189,207,173,194,0.51,0.49,367,0.009999999776482582,0.009999999776482582,186,0.989247311827957,0.9698545925098573
1114294,"Escola Básica de Arcena, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,162.0,45.0,50.0,41.0,26.0,0.005,,,,,,,,,,,,,,,,
1114301,"Escola Básica do Bom Sucesso, Alverca do Ribatejo, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_et_2eme_cycle,158.0,38.0,46.0,24.0,50.0,0.0325,74,105,81,88,114,80,71,116,0.5700000000000001,0.43,187,0.07000000029802322,0.2199999988079071,100,0.78,0.9479782903831215
1114306,"Escola Básica n.º 2 de Vialonga, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,275.0,68.0,83.0,76.0,48.0,0.0,,,,,,,,,,,,,,,,
1114311,"Escola Básica do Cabo, Vialonga, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,203.0,51.0,48.0,50.0,54.0,0.01,,,,,,,,,,,,,,,,
1114350,"Escola Básica n.º 1 do Bom Retiro, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,196.0,48.0,48.0,48.0,52.0,0.09,,,,,,,,,,,,,,,,
1114354,"Escola Básica de Bragadas, Póvoa de Santa Iria, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,172.0,43.0,44.0,41.0,44.0,0.0,,,,,,,,,,,,,,,,
1114369,"Colégio ""O Cocas""",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,85.0,22.0,22.0,20.0,21.0,0.0,,,,,,,,,,,,,,,,
1114428,"Escola Básica de A-dos-Loucos, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,90.0,26.0,19.0,23.0,22.0,0.0125,,,,,,,,,,,,,,,,
1114483,"Escola Básica e Secundária Professor Reynaldo dos Santos, Vila Franca de Xira",Vila Franca de Xira,,,,2eme_cycle_uniquement,,,,,,,111,119,121,112,99,131,145,109,0.52,0.48,254,0.05999999865889549,0.05000000074505806,95,0.9473684210526315,0.9551129189469455
111449,"Escola Básica de Barcouço, Mealhada",Mealhada,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,65.0,29.0,15.0,14.0,7.0,0.0,,,,,,,,,,,,,,,,
1114530,"Escola Básica n.º 1 da Póvoa de Santa Iria, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,237.0,59.0,67.0,63.0,48.0,0.015,,,,,,,,,,,,,,,,
1114540,"Escola Básica Padre José Rota, Forte da Casa, Vila Franca de Xira",Vila Franca de Xira,,,,2eme_cycle_uniquement,,,,,,,86,102,118,88,102,119,111,115,0.52,0.48,226,0.05999999865889549,0.07000000029802322,95,0.9473684210526315,0.960126217578035
1114544,Colégio José Álvaro Vidal,Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_et_2eme_cycle,261.0,75.0,61.0,58.0,67.0,0.0,98,89,58,86,71,49,84,65,0.53,0.47,149,0,0,63,0.9841269841269841,0.9528588065661032
1114558,"Escola Básica do Casal da Serra, Póvoa de Santa Iria, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,177.0,48.0,44.0,44.0,41.0,0.0,,,,,,,,,,,,,,,,
1114568,"Escola Básica de Póvoa de Santa Iria Norte, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,184.0,43.0,45.0,47.0,49.0,0.0,,,,,,,,,,,,,,,,
1114607,"Escola Básica D. António de Ataíde, Castanheira do Ribatejo, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_et_2eme_cycle,62.0,20.0,20.0,6.0,16.0,0.05,98,106,86,100,99,86,110,103,0.48,0.52,213,0.07000000029802322,0.10999999940395355,88,0.9431818181818182,0.9511263111277217
1114643,Escola Básica n.º 4 de Vila Franca de Xira,Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,79.0,21.0,21.0,19.0,18.0,0.1075,,,,,,,,,,,,,,,,
1114678,"Escola Básica Soeiro Pereira Gomes, Alhandra, Vila Franca de Xira",Vila Franca de Xira,,,,2eme_cycle_uniquement,,,,,,,142,148,147,143,141,142,146,142,0.5,0.5,288,0.18000000715255737,0.17000000178813934,124,0.8629032258064516,0.9332465475784847
1114704,"Escola Básica do Sobralinho, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,189.0,51.0,48.0,44.0,46.0,0.015,,,,,,,,,,,,,,,,
1114721,Jardim do Monte,Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_et_2eme_cycle,51.0,12.0,12.0,12.0,15.0,0.0175,11,9,10,10,10,10,14,6,0.44999999999999996,0.55,20,0,0,10,*,*
1114761,"Escola Básica e Secundária de Vialonga, Vila Franca de Xira",Vila Franca de Xira,,,,2eme_cycle_uniquement,,,,,,,208,216,204,205,213,199,209,213,0.51,0.49,422,0.05000000074505806,0.03999999910593033,201,0.9651741293532339,0.9491775337166866
1114780,"Escola Básica Aristides de Sousa Mendes, Póvoa de Santa Iria, Vila Franca de Xira",Vila Franca de Xira,,,,2eme_cycle_uniquement,,,,,,,292,345,315,302,320,325,267,333,0.51,0.49,600,0,0.009999999776482582,301,0.9767441860465116,0.9698553189374978
1114791,"Escola Básica de Povos, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,85.0,18.0,23.0,24.0,20.0,0.1325,,,,,,,,,,,,,,,,
1114876,Jardim Infantil da Quinta dos Bacelos,Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,151.0,40.0,42.0,44.0,25.0,0.0,,,,,,,,,,,,,,,,
1114879,"Escola Básica n.º 4 da Póvoa de Santa Iria, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,268.0,69.0,66.0,65.0,68.0,0.0125,,,,,,,,,,,,,,,,
1114901,"Escola Básica de Alpriate, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,40.0,8.0,12.0,11.0,9.0,0.0,,,,,,,,,,,,,,,,
1114929,"Escola Básica da Vala do Carregado, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,42.0,7.0,15.0,8.0,12.0,0.05,,,,,,,,,,,,,,,,
1114937,"Escola Básica n.º 1 de Alhandra, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,90.0,23.0,24.0,19.0,24.0,0.0325,,,,,,,,,,,,,,,,
1114940,"Escola Básica n.º 2 de Alpriate, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1114948,"Escola Básica n.º 3 de Vialonga, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,176.0,40.0,42.0,46.0,48.0,0.015,,,,,,,,,,,,,,,,
1114953,"Escola Básica Dr. Vasco Moniz, Vila Franca de Xira",Vila Franca de Xira,Lisboa,Grande Lisboa,Grande Lisboa,1er_et_2eme_cycle,119.0,21.0,37.0,36.0,25.0,0.0575,115,104,98,109,81,107,121,88,0.55,0.45,209,0.07999999821186066,0.029999999329447746,71,0.9154929577464789,0.9513150755780629
