NO_REGIAO;NO_UF;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;DS_ENDERECO;NU_ENDERECO;NO_BAIRRO;CO_CEP;LATITUDE;LONGITUDE;TP_SITUACAO_FUNCIONAMENTO;IN_COMUM_FUND_AI
Nordeste;Maranhão;MA;Peri Mirim;2108405;EM RAIMUNDO MARTINS MELO;21044651;3;2;POVOADO BAIANO;S/N;;65245000;-2.54160284;-44.89804857;1;1
Nordeste;Maranhão;MA;Peri Mirim;2108405;UMI CARNEIRO DE FREITAS;21044767;3;1;PRACA SAO SEBASTIAO;106;;65245000;-2.577730967;-44.85368248;1;1
Nordeste;Maranhão;MA;Peri Mirim;2108405;EM JARINILA PEREIRA CAMPOS;21202745;3;2;MALHADA DE PRETO;SN;;65245000;-2.50395261;-44.98390438;1;1
Nordeste;Maranhão;MA;Peri Mirim;2108405;EM KEILA ABREU MELO;21274010;3;1;RUA CAMPO DE POUSO;S/N;;65245000;-2.57736166;-44.86212882;1;1
Nordeste;Maranhão;MA;Peri Mirim;2108405;COLEGIO ALDA RIBEIRO CORREA - ARC;21289026;4;1;RUA CAMPO DE POUSO;003;;65245000;-2.577487833;-44.85244147;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM FRANCISCO VELOSO;21105049;3;2;POVOADO SAO PEDRO;;;65418000;-4.365198193;-44.33103126;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM SAO VICENTE DE PAULA;21149615;3;2;POVOADO KM 36;S/N;;65418000;-4.3609372;-44.3268457;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UI SAO JOAO DAS NEVES;21150044;3;2;POV SAO JOAO DAS NEVES;;;65418000;-4.365225309;-44.33101441;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM SAO RAIMUNDO;21150117;3;2;POVOADO FELIZ LEMBRANCA;S/N;ZONA RURAL;65418000;-4.3282366;-44.2944715;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM FRANCISCO XAVIER DE MATOS;21150478;3;1;RUA DO CAMPO BRASIL;S/N;;65418000;-4.374745516;-44.33400407;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;ESCOLA MILITAR TIRADENTES VII;21150486;3;1;RUA DO MEIO;SN;CENTRO;65418000;-4.374136301;-44.34025084;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM SAO JOAO;21191047;3;2;POV KM 29;S/N;;65418000;-4.31330034;-44.2816647;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM TIRADENTES;21196077;3;1;TRAVESSA DA FAIXA;SN;;65418000;-4.37390325;-44.32828069;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM ALDENORA BARROS;21196095;3;2;AVENIDA RODOVIARIA;S/N;DISTRITO LIVRAMENTO;65418000;-4.35176;-44.3715268;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM JOSE DE ALENCAR;21196168;3;2;POVOADO PIRAINHA;S/N;ZONA RURAL;65418000;-4.3271475;-44.3125277;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM JUAREZ NUNES;21196232;3;2;POVOADO BACURI II;;ZONA RURAL;65418000;-4.3464051;-44.2777578;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM FRANCISCO DE ASSIS;21206376;3;2;POVOADO PERITORO DOS PRETOS;;ZONA RURAL;65418000;-4.365131306;-44.33102522;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM RAIMUNDO PEREIRA DE ROCHA;21206430;3;2;POVOADO CANANEIA;S/N;ZONA RURAL;65418000;-4.5169196;-44.3542316;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM SANTO ANTONIO II;21206503;3;2;POV. PRECATEIRA;S/N;;65418000;-4.5325931;-44.270854;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM SANTA LUZIA;21206520;3;2;POVOADO LEVADA;S/N;;65418000;-4.365068441;-44.33094928;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM JOSE PESSOA;21206597;3;2;POV ROCINHA;S/N;;65418000;-4.36516894;-44.33103838;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM DOM PEDRO I;21217190;3;2;POV. BARRO PRETO;S/N;;65418000;-4.4884337;-44.3614165;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM NSA SRA DAS GRACAS;21217246;3;2;POVOADO PRAZERES;;ZONA RURAL;65418000;-4.431448;-44.2728747;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM LUIS GONCALVES SOUZA;21217297;3;2;POVOADO MARAJA DO VELOSO;;;65418000;-4.365142663;-44.3310937;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM NOSSA SENHORA DE FATIMA;21217351;3;2;POVOADO MORADA NOVA;;;65418000;-4.292583;-44.377321;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM SANTA TERESINHA;21225192;3;2;POV. TESOURO;S/N;;65418000;-4.365057461;-44.33098432;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM SAO FRANCISCO;21225214;3;2;POV BOM PRINCIPIO;;;65418000;-4.2687627;-44.3209662;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM SANTA RITA;21225230;3;2;POV. SANTA RITA;S/N;ZONA RURAL;65418000;;;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM EURENICE MACHADO DOS SANTOS;21246203;3;2;RUA DO TRILHO;S/N;;65418000;-4.449594067;-44.37657584;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM NSA SRA DA CONCEICAO;21246211;3;2;POV MENDONCA;S/N;;65418000;-4.365114667;-44.33092137;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM SANTA MARIA;21246270;3;2;POV TRANSITO;;ZONA RURAL;65418000;-4.365060101;-44.33098893;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM SAO FRANCISCO II;21253455;3;2;POV. VILA SIMAO;S/N;;65418000;-4.325001477;-44.35906193;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM SAO BENEDITO DO ELCIAS II;21259917;3;2;POV SAO BENEDITO DO ELCIAS;S/N;DISTRITO SAO BENEDITO DO ELCIAS;65418000;-4.49462001;-44.12532648;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM CECILIA MEIRELES;21261946;3;2;POVOADO VILA VITORIA;S/N;;65418000;-4.4900364;-44.3599994;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM MADRE TEREZA;21271330;3;2;POVO MATOES DA RITA;S/N;;65418000;-4.430321667;-44.184445;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;UEM JOAO PAULO II;21271895;3;2;POVOADO SANTO ANTONIO VELOSO;S/N;;65418000;-4.365060814;-44.33099815;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;CENTRO EDUCACIONAL DEUS E AMOR;21273332;4;1;RUA DO ACUDE;960;;65418000;-4.365128665;-44.33106562;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;EM GONCALVES DIAS;21280665;3;2;POVOADO SANTA MARIA;S/N;;65418000;-4.40488645;-44.20913242;1;1
Nordeste;Maranhão;MA;Peritoró;2108454;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA ZEZE;21288941;3;1;RUA DA LINHA;SN;;65418000;-4.37453259;-44.34206627;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM UNIDOS DA PALMEIRA;21076910;3;1;RUA DA PALMA;13 A;;65370000;-3.6165996;-45.3390655;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;COLEGIO MILITAR TIRADENTES XXXIX - ESCOLA DE 1 E 2 G RAIMUNDA DE NAZARE JANSEN;21076995;3;1;RUA COMANDANTE PEDRO MELO;S/N;;65370000;-3.6083115;-45.3392932;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM AGOSTINHO ZENAIDE SARAIVA;21077029;3;2;RUA 17 DE JULHO;11;;65370000;-3.6853321;-45.45358;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM ALUISIO AZEVEDO;21077037;3;2;BR 222;;;65370000;-3.617916447;-45.33973245;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM EDIANE SILVA;21077096;3;2;BR 316;S/N;;65370000;-3.61790027;-45.33975609;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM GONCALVES DIAS;21077126;3;2;POVOADO FRANCO;;;65370000;-3.6089584;-45.3397034;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM JARBAS PASSARINHO;21077177;3;2;RUA PRINCIPAL;S/N;;65370000;-3.6194121;-45.3772305;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM JOAQUIM CORREA;21077215;3;2;VILA EDMUNDO RIOS;S/N;;65370000;-3.61790664;-45.33973304;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM JOSE MANOEL DA SILVA;21077231;3;1;RUA DA PALMEIRA;85;;65370000;-3.6137208;-45.3404014;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM MARIA AMELIA BARROSO OLIVEIRA;21077258;3;2;TRAVESSA RUA NOVA;S/N;;65370000;-3.7354423;-45.521901;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM MARIA AMELIA SILVA;21077266;3;1;RUA 02;SN;;65370000;-3.619631;-45.3371773;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM MARIA DA CONCEICAO CUNHA MAGALHAES;21077274;3;1;RUA 02;S/N;;65370000;-3.6178509;-45.3438961;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM MAXIMIANA ROSA BATISTA;21077290;3;1;RUA DA FORMOSA;80;;65370000;-3.6084091;-45.3371616;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM NOVA BAMBU;21077304;3;2;RUA GRANDE;S/N;;65370000;-3.617958566;-45.33976153;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM ODORICO MENDES;21077320;3;1;RUA OSCAR ROMERO;S/N;;65370000;-3.611614094;-45.33800226;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM PAULINO DE SOUSA;21077347;3;2;BR 316;;POV. SAO RAIMUNDO;65370000;-3.6104515;-45.3427986;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM PRINCESA ISABEL;21077363;3;2;RUA GRANDE;S/N;;65370000;-3.5994033;-45.3100539;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM REINALDO CORDEIRO DE LIMA;21077371;3;2;RUA GRANDE;S/N;CENTRO;65370000;-3.617903623;-45.33976631;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM SANTOS DUMONT;21077398;3;1;RUA PRINCIPAL;S/N;;65370000;-3.6100795;-45.3434366;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM JOSE CIRILO DE LIMA;21077436;3;2;POVOADO LADEIRA DO GATO;S/N;BR 222;65370000;-3.618018539;-45.33967847;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM TIO PATINHAS;21077444;3;1;RUA DA PISTA;SN;PITOMBEIRA;65370000;-3.6101016;-45.3434715;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM TRAVASSOS FURTADO;21077460;3;1;RUA MARAJOARA;384;ALTO DO BODE;65370000;-3.607893409;-45.34512025;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM CASTRO ALVES;21077622;3;2;RUA GRANDE;;POVOADO IGARAPE DO CAVALO;65370000;-3.7935692;-45.5286382;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM ANTONIO CARLOS VERAS;21077690;3;2;RUA GRANDE;SN;;65370000;-3.617926002;-45.33967989;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM VEREADOR JOSE MAGALHAES BARBOSA;21077703;3;2;RUA DO CAMINHO VELHO;S/N;;65370000;-3.617904838;-45.3397819;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM FRANCISCO VIRGINIO;21198630;3;2;POVOADO - OLHO DAGUA DOS CARNEIROS;S/N;;65370000;-3.702918626;-45.43255549;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;PRE ESCOLA CRIANCA FELIZ;21236119;3;1;RUA DA PALMEIRA;22;;65370000;-3.6198519;-45.339144;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;UMI - UNIDADE MAIS INTEGRAL PROF JUSTINA BATALHA MACIEL RIBEIRO;21267731;3;1;AREA MILITAR;S/N;;65370000;-3.6197356;-45.3511647;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM FIRMINO AUGUSTO RABELO;21276986;3;1;PRACA SAO PEDRO;02;;65370000;-3.604861381;-45.34164587;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;ESC MUN MANOEL MARIA MARTINS;21277036;3;2;RUA DA CAIXA DAGUA;S/N;;65370000;-3.6089696;-45.3397077;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;PRE ESC MUN ARNALDO SILVA;21277052;3;2;RUA NOVA ESPERANCA;S/N;CENTRO;65370000;-3.6103468;-45.3428544;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;PRE-ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA;21283605;3;1;RUA EURICO MENDES;S/N;RESIDENCIAL PINDARE;65370000;-3.6089529;-45.3397027;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;CENTRO EDUCACIONAL JACKSON AMARAL;21292426;4;1;RUA DO FEIJAO;19;;65370000;;;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM ALYNNE SALGADO;21596697;3;1;AVENIDA 25 DE FEVEREIRO;;;65370000;-3.6232152;-45.3485005;1;1
Nordeste;Maranhão;MA;Pindaré-Mirim;2108504;EM MARIANO DA SILVA BARROSO;21077665;3;2;RUA GRANDE;S/N;;65370000;-3.617934762;-45.33979774;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;ASSOCIACAO COLEGIO PINHEIRENSE;21044813;4;1;AVENIDA PRESIDENTE DUTRA;465;;65200000;-2.51847077;-45.07969255;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;INST EDUC BERNHARD JOHNSON;21044821;4;1;RUA HELIO COSTA;1696;ALCANTARA;65200000;-2.525611667;-45.088865;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM CONCITA VIEGAS;21044872;3;1;RUA WILSON SAMPAIO MARINHO;SN;ANTIGO MATADOURO;65200000;-2.51410875;-45.07976538;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;UE PROFª DILU FREITAS;21044880;3;1;RUA CIPRIANO SA;142;;65200000;-2.527778;-45.0989372;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM DR ANTENOR ABREU;21044899;3;2;POVOADO BANDEIRA BRANCA;SN;ZONA RURAL;65200000;-2.4765193;-45.2474621;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;UE JOAO BATISTA PINHEIRO;21044937;3;2;POVOADO OLHO DAGUA DOS VIEIRAS;SN;ZONA RURAL;65200000;-2.30835;-45.09376167;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM JOSE GABRIEL FERREIRA;21044953;3;2;POVOADO BOA UNIAO;SN;ZONA RURAL;65200000;-2.3764987;-45.0179096;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM MARIA QUITERIA CERVEIRA;21044970;3;2;POVOADO MARANHAO NOVO;SN;ZONA RURAL;65200000;-2.55786779;-45.16128264;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM ZIRZA JINKINGS;21045038;3;2;POVOADO ANGELIM;SN;ZONA RURAL;65200000;-2.6405448;-45.1499782;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM CHICO BAIANO;21045062;3;2;POVOADO BOA VISTA;SN;ZONA RURAL;65200000;-2.58441819;-45.12790439;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM JOAO DINIZ SOBRINHO;21045070;3;2;POVOADO CABO DE FERRO;SN;;65200000;-2.72103033;-45.15267301;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM ARY COSTA ABREU;21045119;3;2;POVOADO FLORESTA;SN;;65200000;-2.65995406;-45.12163718;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM TEREZINHA LEITE;21045160;3;2;POVOADO PIRINA;SN;;65200000;-2.302041667;-45.02715833;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM JUDITH REIS;21045178;3;2;POVOADO REFUGIO;SN;ZONA RURAL;65200000;-2.6807117;-45.1442825;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM RIO DOS PEIXES;21045186;3;2;POVOADO RIO DOS PEIXES;SN;ZONA RURAL;65200000;-2.30551;-45.11290667;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM DO POVOADO URUCURANA;21045216;3;2;POVOADO URUCURANA;SN;ZONA RURAL;65200000;-2.7504233;-45.3418807;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM VITORIA DA CHAPADA;21045232;3;2;POVOADO VITORIA DA CHAPADA;SN;ZONA RURAL;65200000;-2.46817587;-45.20512194;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM MANECO PAIVA;21045275;3;2;POVOADO FIDEL;SN;ZONA RURAL;65200000;-2.7258847;-45.2280425;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM LUCILIA MOREIRA;21045313;3;2;POVOADO RIBEIRAO SITIO;SN;ZONA RURAL;65200000;-2.5278553;-45.13422526;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM MARCIONILIO BRAGA;21045348;3;2;POVOADO VITORIA DO PERICUMA;SN;;65200000;-2.6082737;-45.09403202;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM ABILIO LOUREIRO;21045356;3;2;POVOADO APERTADO;SN;ZONA RURAL;65200000;-2.55235918;-45.11590356;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM ABRAAO CARDOSO;21045364;3;2;POVOADO PONTA DE SANTANA;SN;ZONA RURAL;65200000;-2.4721861;-45.0874241;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM AFONSO PAIVA;21045372;3;2;POVOADO FORTALEZA;SN;ZONA RURAL;65200000;-2.63821342;-45.20415674;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM ALEXANDRE GOMES;21045380;3;2;POVOADO SANTA SOFIA;SN;ZONA RURAL;65200000;-2.3292297;-44.9407877;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM AMELIA CAMPOS;21045399;3;2;POVOADO SANTANA DOS PRETOS;SN;ZONA RURAL;65200000;-2.7131856;-45.2580694;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM ANTONIO CANINDE DOS SANTOS;21045402;3;2;POVOADO MONTES CLAROS;SN;ZONA RURAL;65200000;-2.3448183;-45.09949;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM EUZEBIO COSTA RODRIGUES;21045461;3;2;POVOADO PURAO DOS PIRROS;SN;ZONA RURAL;65200000;-2.66373866;-45.2556316;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM LEONARDO BATISTA RIBEIRO;21045488;3;2;POVOADO GUARIBAL;SN;;65200000;-2.5234578;-45.2224084;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM DESEMBARGADOR JOSE SARNEY COSTA;21045518;3;2;POVOADO OITEIRINHO DE PEDRA;SN;ZONA RURAL;65200000;-2.4554737;-45.168554;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM ELIZABETO CARVALHO;21045577;3;2;POVOADO PORAO GRANDE;SN;ZONA RURAL;65200000;-2.7077664;-45.2427711;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM FILADELFO MENDES;21045585;3;2;POVOADO MACAPAZINHO;SN;ZONA RURAL;65200000;-2.5499842;-45.17474;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM FILADELFO MENDES FILHO;21045593;3;1;RUA BENEDITO LEITE;SN;SETE;65200000;-2.5297619;-45.0831617;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM GETULIO VARGAS;21045607;3;2;POVOADO SANTA VITORIA;SN;;65200000;-2.370264;-44.960662;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM THEODORO DA LUZ LOBATO;21045640;3;2;POVOADO SAO PAULO DOS LOBATOS;SN;ZONA RURAL;65200000;-2.6471085;-45.1710951;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM JOSIAS PEIXOTO ABREU;21045682;3;2;POVOADO ESPIRITO SANTO;SN;ZONA RURAL;65200000;-2.5998306;-45.11189199;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM LEANDRO NOGUEIRA;21045704;3;2;POVOADO MIRANDA;SN;ZONA RURAL;65200000;-2.57843053;-45.11049293;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM LUIS CARLOS LEITE;21045712;3;2;POVOADO JUCARAL;SN;ZONA RURAL;65200000;-2.6597843;-45.2147734;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM LUIS GONZAGA;21045720;3;2;POVOADO IPIRANGA;SN;ZONA RURAL;65200000;-2.3553438;-45.1323618;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM MANOEL ABREU;21045739;3;2;POVOADO CUBA;SN;ZONA RURAL;65200000;-2.6430976;-45.1082292;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM MANOEL PAIVA;21045755;3;2;POVOADO TINGIDOR;SN;ZONA RURAL;65200000;-2.48925887;-45.19917221;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM MARIA JOSE RODRIGUES;21045763;3;2;POVOADO PERICUMA DOS QUEIROZ;SN;ZONA RURAL;65200000;-2.7203626;-45.19148856;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM NENROD SILVA;21045801;3;2;POVOADO PONTA BRANCA VELHA;SN;ZONA RURAL;65200000;-2.4454348;-45.1188384;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM NOSSA SENHORA DAS GRACAS;21045828;3;2;POVOADO EXPERIMENTA;SN;ZONA RURAL;65200000;-2.6609516;-45.1351665;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;COLEGIO DR PEDRO LOBATO;21045852;3;1;PRACA GONCALVES DIAS;29;CENTRO;65200000;-2.5260311;-45.0835666;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM RAIMUNDO ARAUJO;21045860;3;2;POVOADO POROZINHO;SN;;65200000;-2.67878797;-45.18649983;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM RAIMUNDO CARVALHO;21045879;3;2;POVOADO SANTO ANTONIO;SN;;65200000;-2.6187084;-45.1576716;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM RAIMUNDO CELINO ARAUJO;21045887;3;2;POVOADO PERICUMA DOS ARAUJOS;SN;ZONA RURAL;65200000;-2.74586054;-45.19876328;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM RAIMUNDO PIMENTA;21045909;3;2;POVOADO SANTA ROSA;SN;ZONA RURAL;65200000;-2.37972;-44.988785;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM RAIMUNDO PINHEIRO;21045917;3;2;POVOADO BEM FICA;SN;;65200000;-2.50019099;-45.16754539;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM ROBSON DAS FLORES OLIVEIRA;21045925;3;2;POVOADO TIQUIREIRO;SN;;65200000;-2.57293411;-45.21248084;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;COLEGIO ROMUALDO FERREIRA;21045933;3;2;POVOADO BOM VIVER;SN;;65200000;-2.4228941;-45.1467715;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM SAO JOSE DE RIBAMAR;21045950;3;2;POVOADO PAMPILHOSA;SN;ZONA RURAL;65200000;-2.58811247;-45.19151277;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM SINHAZINHA FERREIRA;21045968;3;2;POVOADO MADEIRA;SN;ZONA RURAL;65200000;-2.43524893;-45.15102225;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM SANTA RITA;21045976;3;2;POVOADO CUTINDIBA;SN;;65200000;-2.61026024;-45.19097233;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM TODOS OS SANTOS;21046000;3;2;POVOADO RIBEIRAO DO MEIO;SN;;65200000;-2.54401446;-45.16053107;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM UBALDO PIMENTA;21046018;3;2;POVOADO OLHO DAGUA DOS PIMENTAS;SN;;65200000;-2.48899166;-45.14905191;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM WALTER ABREU;21046026;3;2;ESTRADA PINHEIRO - PACAS KM - 02;SN;;65200000;-2.5335059;-45.1155301;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;CEEFM INACIA BRAGA CANTANHEDE;21046050;4;1;RUA JOAO CORREA BECKMAN;934;;65200000;-2.52509903;-45.08234104;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM CONCEICAO DE MARIA VIEGAS MENDES;21046107;3;2;POVOADO URUCUZAL;SN;ZONA RURAL;65200000;-2.391406667;-44.99940333;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM CORACAO DE JESUS;21046115;3;2;POVOADO CONCEICAO;SN;;65200000;-2.2378336;-45.0511394;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM HUMBERTO MATOS;21046123;3;2;POVOADO FE EM DEUS;SN;ZONA RURAL;65200000;-2.61611171;-45.17703267;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM MARIA DA CONCEICAO ESTRELA;21046182;3;2;POVOADO LIVRAMENTO;SN;ZONA RURAL;65200000;-2.748468;-45.1726309;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM RAIMUNDO MARCELINO FERREIRA;21046247;3;2;POVOADO ESTRADA NOVA;SN;ZONA RURAL;65200000;-2.5688307;-45.1316568;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM JOSE BONIFACIO LOBATO;21046344;3;2;POVOADO RUMO DOS ABREU;SN;ZONA RURAL;65200000;-2.63938695;-45.13589774;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM VER ANTONIO RIBEIRO;21046395;3;2;POVOADO BELO MONTE;SN;ZONA RURAL;65200000;-2.3308318;-44.9486694;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;UE MAJOR JACINTO GUTERRES;21046409;3;2;POVOADO AVE MARIA;SN;ZONA RURAL;65200000;-2.3706407;-45.06048;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;CENTRO DE EDUCACAO INFANTIL E FUNDAMENTAL SEMENTE DO SABER;21046492;4;1;RUA JOAQUIM TAVORA;1059;CENTRO;65200000;-2.519761;-45.0829869;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;EM JOSE DE ARIMATEA NUNES;21046654;3;1;AVENIDA 21;398;;65200000;-2.5336725;-45.0972546;1;1
Nordeste;Maranhão;MA;Pinheiro;2108603;COLEGIO DOMINGOS PERDIGAO;21046700;3;2;RUA SEMEAO REIS;SN;PACAS;65200000;-2.55127228;-45.14636323;1;1
