Calendar Year;ACARA SML ID;Location AGE ID;School AGE ID;School Name;Suburb;State;Postcode;School Sector;School Type;Campus Type;Rolled Reporting Description;Two years before Year 1 Offered;Two years before Year 1 Enrolments;One year before Year 1 Offered;One year before Year 1 Enrolments;Year 1 Offered;Year 1 Enrolments;Year 2 Offered;Year 2 Enrolments;Year 3 Offered;Year 3 Enrolments;Year 4 Offered;Year 4 Enrolments;Year 5 Offered;Year 5 Enrolments;Year 6 Offered;Year 6 Enrolments;Year 7 Offered;Year 7 Enrolments;Year 8 Offered;Year 8 Enrolments;Year 9 Offered;Year 9 Enrolments;Year 10 Offered;Year 10 Enrolments;Year 11 Offered;Year 11 Enrolments;Year 12 Offered;Year 12 Enrolments;Primary Ungraded Offered;Primary Ungraded Enrolments;Secondary Ungraded Offered;Secondary Ungraded Enrolments;Total Enrolments
2025;40134;48182;8182;Rokeby Primary School;Rokeby;TAS;7019;Government;Primary;School Single Entity;Individual Reporting;1;16;1;32;1;20;1;23;1;26;1;23;1;32;1;27;0;;0;;0;;0;;0;;0;;0;;0;;199
2025;40135;48183;8183;Lauderdale Primary School;Lauderdale;TAS;7021;Government;Primary;School Single Entity;Individual Reporting;1;77;1;91;1;86;1;79;1;98;1;90;1;97;1;71;0;;0;;0;;0;;0;;0;;0;;0;;689
2025;40136;48184;8184;South Arm Primary School;South Arm;TAS;7022;Government;Primary;School Single Entity;Individual Reporting;1;7;1;14;1;7;1;8;1;9;1;5;1;10;1;9;0;;0;;0;;0;;0;;0;;0;;0;;69
2025;40137;48185;8185;Richmond Primary School;Richmond;TAS;7025;Government;Primary;School Single Entity;Individual Reporting;1;23;1;26;1;27;1;24;1;27;1;28;1;24;1;19;0;;0;;0;;0;;0;;0;;0;;0;;198
2025;40138;48187;8187;Campania District School;Campania;TAS;7026;Government;Combined;School Single Entity;Individual Reporting;1;15;1;12;1;11;1;11;1;16;1;11;1;15;1;11;1;23;1;27;1;24;1;18;1;6;1;2;0;;0;;202
2025;40139;48188;8188;Glen Huon Primary School;Glen Huon;TAS;7109;Government;Primary;School Single Entity;Individual Reporting;1;16;1;19;1;9;1;17;1;17;1;13;1;9;1;15;0;;0;;0;;0;;0;;0;;0;;0;;115
2025;40140;48189;8189;Huonville Primary School;Huonville;TAS;7109;Government;Primary;School Single Entity;Individual Reporting;1;26;1;28;1;38;1;28;1;47;1;27;1;44;1;32;0;;0;;0;;0;;0;;0;;0;;0;;270
2025;40141;48191;8191;Cygnet Primary School;Cygnet;TAS;7112;Government;Primary;School Single Entity;Individual Reporting;1;16;1;19;1;24;1;25;1;24;1;24;1;35;1;23;0;;0;;0;;0;;0;;0;;0;;0;;190
2025;40142;48192;8192;Franklin Primary School;Franklin;TAS;7113;Government;Primary;School Single Entity;Individual Reporting;1;17;1;20;1;19;1;19;1;20;1;22;1;24;1;13;0;;0;;0;;0;;0;;0;;0;;0;;154
2025;40143;48193;8193;Kingston Primary School;Kingston;TAS;7050;Government;Primary;School Single Entity;Individual Reporting;1;33;1;40;1;40;1;45;1;29;1;46;1;50;1;55;0;;0;;0;;0;;0;;0;;0;;0;;338
2025;40144;48194;8194;Blackmans Bay Primary School;Blackmans Bay;TAS;7052;Government;Primary;School Single Entity;Individual Reporting;1;29;1;37;1;27;1;35;1;34;1;33;1;34;1;28;0;;0;;0;;0;;0;;0;;0;;0;;257
2025;40145;48195;8195;Margate Primary School;Margate;TAS;7054;Government;Primary;School Single Entity;Individual Reporting;1;44;1;28;1;54;1;46;1;48;1;45;1;66;1;33;0;;0;;0;;0;;0;;0;;0;;0;;364
2025;40146;48196;8196;Snug Primary School;Snug;TAS;7054;Government;Primary;School Single Entity;Individual Reporting;1;31;1;45;1;28;1;39;1;59;1;41;1;48;1;32;0;;0;;0;;0;;0;;0;;0;;0;;323
2025;40147;48197;8197;Bruny Island District School;Alonnah;TAS;7150;Government;Primary;School Single Entity;Individual Reporting;1;2;1;7;1;7;1;9;1;11;1;8;1;5;1;7;0;;0;;0;;0;;0;;0;;0;;0;;56
2025;40148;48198;8198;Cambridge Primary School;Cambridge;TAS;7170;Government;Primary;School Single Entity;Individual Reporting;1;58;1;45;1;45;1;35;1;39;1;41;1;49;1;38;0;;0;;0;;0;;0;;0;;0;;0;;350
2025;40150;48202;8202;Evandale Primary School;Evandale;TAS;7212;Government;Primary;School Single Entity;Individual Reporting;1;10;1;11;1;16;1;11;1;14;1;8;1;19;1;12;0;;0;;0;;0;;0;;0;;0;;0;;101
2025;40153;48207;8207;Bicheno Primary School;Bicheno;TAS;7215;Government;Primary;School Single Entity;Individual Reporting;1;12;1;14;1;15;1;17;1;9;1;10;1;11;1;14;0;;0;;0;;0;;0;;0;;0;;0;;102
2025;40154;48209;8209;East Launceston Primary School;East Launceston;TAS;7250;Government;Primary;School Single Entity;Individual Reporting;1;62;1;47;1;70;1;77;1;58;1;50;1;61;1;76;0;;0;;0;;0;;0;;0;;0;;0;;501
2025;40155;48211;8211;Glen Dhu Primary School;South Launceston;TAS;7249;Government;Primary;School Single Entity;Individual Reporting;1;41;1;39;1;57;1;35;1;41;1;42;1;45;1;41;0;;0;;0;;0;;0;;0;;0;;0;;341
2025;40156;48213;8213;Norwood Primary School;Norwood;TAS;7250;Government;Primary;School Single Entity;Individual Reporting;1;39;1;47;1;44;1;44;1;61;1;58;1;53;1;69;0;;0;;0;;0;;0;;0;;0;;0;;415
2025;40157;48214;8214;Punchbowl Primary School;Newstead;TAS;7250;Government;Primary;School Single Entity;Individual Reporting;1;39;1;33;1;35;1;34;1;57;1;41;1;37;1;41;0;;0;;0;;0;;0;;0;;0;;0;;317
2025;40158;48216;8216;Riverside Primary School;Riverside;TAS;7250;Government;Primary;School Single Entity;Individual Reporting;1;52;1;64;1;82;1;87;1;93;1;89;1;91;1;115;0;;0;;0;;0;;0;;0;;0;;0;;673
2025;40159;48217;8217;St Leonards Primary School;St Leonards;TAS;7250;Government;Primary;School Single Entity;Individual Reporting;1;23;1;23;1;24;1;23;1;26;1;25;1;36;1;18;0;;0;;0;;0;;0;;0;;0;;0;;198
2025;40160;48218;8218;Summerdale Primary School;Summerhill;TAS;7250;Government;Primary;School Single Entity;Individual Reporting;1;61;1;66;1;72;1;64;1;72;1;83;1;67;1;70;0;;0;;0;;0;;0;;0;;0;;0;;555
2025;40161;48271;8271;Trevallyn Primary School;Trevallyn;TAS;7250;Government;Primary;School Single Entity;Individual Reporting;1;31;1;51;1;45;1;46;1;46;1;58;1;51;1;64;0;;0;;0;;0;;0;;0;;0;;0;;392
2025;40162;48272;8272;Waverley Primary School;Waverley;TAS;7250;Government;Primary;School Single Entity;Individual Reporting;1;16;1;16;1;15;1;19;1;11;1;18;1;13;1;14;0;;0;;0;;0;;0;;0;;0;;0;;122
2025;40163;48273;8273;West Launceston Primary School;West Launceston;TAS;7250;Government;Primary;School Single Entity;Individual Reporting;1;28;1;46;1;37;1;43;1;61;1;45;1;59;1;56;0;;0;;0;;0;;0;;0;;0;;0;;375
2025;40164;48274;8274;Youngtown Primary School;Youngtown;TAS;7249;Government;Primary;School Single Entity;Individual Reporting;1;33;1;29;1;50;1;44;1;52;1;36;1;44;1;40;0;;0;;0;;0;;0;;0;;0;;0;;328
2025;40165;48276;8276;Port Dalrymple School;George Town;TAS;7253;Government;Combined;School Single Entity;Individual Reporting;1;21;1;15;1;18;1;18;1;35;1;25;1;26;1;29;1;50;1;47;1;40;1;42;1;9;1;6;0;;0;;381
2025;40166;48277;8277;South George Town Primary School;George Town;TAS;7253;Government;Primary;School Single Entity;Individual Reporting;1;26;1;24;1;33;1;25;1;21;1;27;1;22;1;25;0;;0;;0;;0;;0;;0;;0;;0;;203
2025;40167;48279;8279;Bridport Primary School;Bridport;TAS;7262;Government;Primary;School Single Entity;Individual Reporting;1;31;1;15;1;27;1;22;1;20;1;17;1;29;1;19;0;;0;;0;;0;;0;;0;;0;;0;;180
2025;40168;48282;8282;Ringarooma Primary School;Ringarooma;TAS;7263;Government;Primary;School Single Entity;Individual Reporting;1;10;1;9;1;10;1;6;1;15;1;6;1;8;1;11;0;;0;;0;;0;;0;;0;;0;;0;;75
2025;40169;48283;8283;Scottsdale Primary School;Scottsdale;TAS;7260;Government;Primary;School Single Entity;Individual Reporting;1;21;1;37;1;21;1;27;1;22;1;35;1;32;1;38;0;;0;;0;;0;;0;;0;;0;;0;;233
2025;40170;48286;8286;Hagley Farm Primary School;Hagley;TAS;7292;Government;Primary;School Single Entity;Individual Reporting;1;38;1;43;1;54;1;42;1;56;1;44;1;41;1;35;0;;0;;0;;0;;0;;0;;0;;0;;353
2025;40171;48288;8288;Orford Primary School;Orford;TAS;7190;Government;Primary;School Single Entity;Individual Reporting;1;8;1;11;1;6;1;10;1;9;1;9;1;7;1;6;0;;0;;0;;0;;0;;0;;0;;0;;66
2025;40172;48289;8289;Swansea Primary School;Swansea;TAS;7190;Government;Primary;School Single Entity;Individual Reporting;1;5;1;2;1;9;1;6;1;9;1;4;1;8;1;10;0;;0;;0;;0;;0;;0;;0;;0;;53
2025;40173;48290;8290;Bracknell Primary School;Bracknell;TAS;7302;Government;Primary;School Single Entity;Individual Reporting;1;6;1;11;1;10;1;3;1;5;1;9;1;9;1;6;0;;0;;0;;0;;0;;0;;0;;0;;59
2025;40174;48291;8291;Perth Primary School;Perth;TAS;7300;Government;Primary;School Single Entity;Individual Reporting;1;25;1;44;1;44;1;43;1;34;1;35;1;40;1;32;0;;0;;0;;0;;0;;0;;0;;0;;297
2025;40175;48292;8292;Longford Primary School;Longford;TAS;7301;Government;Primary;School Single Entity;Individual Reporting;1;23;1;32;1;26;1;34;1;23;1;29;1;26;1;37;0;;0;;0;;0;;0;;0;;0;;0;;230
2025;40176;48294;8294;Westbury Primary School;Westbury;TAS;7303;Government;Primary;School Single Entity;Individual Reporting;1;15;1;13;1;22;1;17;1;20;1;18;1;20;1;17;0;;0;;0;;0;;0;;0;;0;;0;;142
2025;40177;48295;8295;Deloraine Primary School;Deloraine;TAS;7304;Government;Primary;School Single Entity;Individual Reporting;1;31;1;26;1;44;1;40;1;33;1;35;1;28;1;48;0;;0;;0;;0;;0;;0;;0;;0;;285
2025;40179;48297;8297;Mole Creek Primary School;Mole Creek;TAS;7304;Government;Primary;School Single Entity;Individual Reporting;1;9;1;6;1;7;1;9;1;11;1;8;1;9;1;8;0;;0;;0;;0;;0;;0;;0;;0;;67
2025;40180;48298;8298;Latrobe Primary School;Latrobe;TAS;7307;Government;Primary;School Single Entity;Individual Reporting;1;44;1;28;1;35;1;36;1;33;1;42;1;38;1;48;0;;0;;0;;0;;0;;0;;0;;0;;304
2025;40182;48300;8300;Sheffield School;Sheffield;TAS;7306;Government;Combined;School Single Entity;Individual Reporting;1;21;1;23;1;24;1;36;1;23;1;43;1;22;1;29;1;33;1;22;1;37;1;30;1;10;1;12;0;;0;;365
2025;40183;48301;8301;Latrobe High School;Latrobe;TAS;7307;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;135;1;116;1;150;1;139;1;11;1;4;0;;0;;555
2025;40185;48303;8303;Sassafras Primary School;Sassafras;TAS;7307;Government;Primary;School Single Entity;Individual Reporting;1;7;1;1;1;3;1;2;1;4;1;3;1;8;1;5;0;;0;;0;;0;;0;;0;;0;;0;;33
2025;40187;48305;8305;Devonport Primary School;Devonport;TAS;7310;Government;Primary;School Single Entity;Individual Reporting;1;33;1;27;1;32;1;35;1;20;1;27;1;33;1;33;0;;0;;0;;0;;0;;0;;0;;0;;240
2025;40188;48306;8306;East Devonport Primary School;East Devonport;TAS;7310;Government;Primary;School Single Entity;Individual Reporting;1;19;1;14;1;19;1;30;1;33;1;25;1;25;1;33;0;;0;;0;;0;;0;;0;;0;;0;;198
2025;40189;48307;8307;Forth Primary School;Forth;TAS;7310;Government;Primary;School Single Entity;Individual Reporting;1;28;1;21;1;29;1;21;1;35;1;33;1;25;1;21;0;;0;;0;;0;;0;;0;;0;;0;;213
2025;40190;48308;8308;Hillcrest Primary School;Devonport;TAS;7310;Government;Primary;School Single Entity;Individual Reporting;1;25;1;28;1;26;1;33;1;33;1;21;1;23;1;22;0;;0;;0;;0;;0;;0;;0;;0;;211
2025;40191;48309;8309;Miandetta Primary School;Miandetta;TAS;7310;Government;Primary;School Single Entity;Individual Reporting;1;36;1;42;1;33;1;31;1;47;1;33;1;42;1;58;0;;0;;0;;0;;0;;0;;0;;0;;322
2025;40192;48310;8310;Nixon Street Primary School;Devonport;TAS;7310;Government;Primary;School Single Entity;Individual Reporting;1;23;1;35;1;38;1;42;1;35;1;43;1;51;1;53;0;;0;;0;;0;;0;;0;;0;;0;;320
2025;40193;48311;8311;Spreyton Primary School;Spreyton;TAS;7310;Government;Primary;School Single Entity;Individual Reporting;1;26;1;35;1;40;1;34;1;48;1;44;1;46;1;31;0;;0;;0;;0;;0;;0;;0;;0;;304
2025;40194;48312;8312;Wilmot Primary School;Wilmot;TAS;7310;Government;Primary;School Single Entity;Individual Reporting;1;;1;;1;1;1;2;1;3;1;2;1;4;1;2;0;;0;;0;;0;;0;;0;;0;;0;;14
2025;40195;48313;8313;East Ulverstone Primary School;Ulverstone;TAS;7315;Government;Primary;School Single Entity;Individual Reporting;1;32;1;22;1;32;1;36;1;24;1;28;1;28;1;39;0;;0;;0;;0;;0;;0;;0;;0;;241
2025;40196;48315;8315;Sprent Primary School;Sprent;TAS;7315;Government;Primary;School Single Entity;Individual Reporting;1;5;1;4;1;4;1;2;1;4;1;6;1;3;1;3;0;;0;;0;;0;;0;;0;;0;;0;;31
2025;40197;48316;8316;Ulverstone Primary School;Ulverstone;TAS;7315;Government;Primary;School Single Entity;Individual Reporting;1;34;1;32;1;35;1;38;1;40;1;42;1;48;1;59;0;;0;;0;;0;;0;;0;;0;;0;;328
2025;40198;48317;8317;West Ulverstone Primary School;West Ulverstone;TAS;7315;Government;Primary;School Single Entity;Individual Reporting;1;12;1;21;1;10;1;9;1;11;1;16;1;17;1;21;0;;0;;0;;0;;0;;0;;0;;0;;117
2025;40200;48319;8319;Riana Primary School;Riana;TAS;7316;Government;Primary;School Single Entity;Individual Reporting;1;11;1;16;1;7;1;4;1;12;1;8;1;11;1;17;0;;0;;0;;0;;0;;0;;0;;0;;86
2025;40203;48322;8322;Burnie Primary School;Park Grove;TAS;7320;Government;Primary;School Single Entity;Individual Reporting;1;42;1;27;1;34;1;42;1;47;1;49;1;49;1;40;0;;0;;0;;0;;0;;0;;0;;0;;330
2025;40204;48324;8324;Cooee Primary School;Cooee;TAS;7320;Government;Primary;School Single Entity;Individual Reporting;1;14;1;22;1;18;1;15;1;21;1;34;1;23;1;27;0;;0;;0;;0;;0;;0;;0;;0;;174
2025;40205;48325;8325;Montello Primary School;Montello;TAS;7320;Government;Primary;School Single Entity;Individual Reporting;1;32;1;34;1;32;1;41;1;39;1;27;1;29;1;36;0;;0;;0;;0;;0;;0;;0;;0;;270
2025;40207;48327;8327;Boat Harbour Primary School;Boat Harbour;TAS;7321;Government;Primary;School Single Entity;Individual Reporting;1;21;1;27;1;31;1;22;1;23;1;42;1;35;1;33;0;;0;;0;;0;;0;;0;;0;;0;;234
2025;40208;48328;8328;Havenview Primary School;Havenview;TAS;7320;Government;Primary;School Single Entity;Individual Reporting;1;13;1;13;1;22;1;10;1;11;1;20;1;11;1;10;0;;0;;0;;0;;0;;0;;0;;0;;110
2025;40209;48329;8329;Natone Primary School;Natone;TAS;7321;Government;Primary;School Single Entity;Individual Reporting;1;3;1;3;1;4;1;5;1;4;1;3;1;1;1;4;0;;0;;0;;0;;0;;0;;0;;0;;27
2025;40210;48330;8330;Ridgley Primary School;Ridgley;TAS;7321;Government;Primary;School Single Entity;Individual Reporting;1;13;1;12;1;7;1;19;1;19;1;10;1;11;1;19;0;;0;;0;;0;;0;;0;;0;;0;;110
2025;40211;48337;8337;Table Cape Primary School;Wynyard;TAS;7325;Government;Primary;School Single Entity;Individual Reporting;1;25;1;38;1;43;1;39;1;41;1;29;1;40;1;44;0;;0;;0;;0;;0;;0;;0;;0;;299
2025;40212;48340;8340;Edith Creek Primary School;Edith Creek;TAS;7330;Government;Primary;School Single Entity;Individual Reporting;1;;1;4;1;4;1;2;1;3;1;4;1;2;1;4;0;;0;;0;;0;;0;;0;;0;;0;;23
2025;40213;48341;8341;Forest Primary School;Forest;TAS;7330;Government;Primary;School Single Entity;Individual Reporting;1;9;1;12;1;8;1;13;1;13;1;10;1;15;1;19;0;;0;;0;;0;;0;;0;;0;;0;;99
2025;40214;48342;8342;Redpa Primary School;Redpa;TAS;7330;Government;Primary;School Single Entity;Individual Reporting;1;8;1;4;1;5;1;2;1;6;1;2;1;3;1;2;0;;0;;0;;0;;0;;0;;0;;0;;32
2025;40215;48343;8343;Smithton Primary School;Smithton;TAS;7330;Government;Primary;School Single Entity;Individual Reporting;1;31;1;30;1;24;1;20;1;32;1;23;1;31;1;19;0;;0;;0;;0;;0;;0;;0;;0;;210
2025;40216;48344;8344;Stanley Primary School;Stanley;TAS;7331;Government;Primary;School Single Entity;Individual Reporting;1;4;1;9;1;3;1;5;1;12;1;7;1;4;1;10;0;;0;;0;;0;;0;;0;;0;;0;;54
2025;40220;48350;8350;Brighton Primary School;Brighton;TAS;7030;Government;Primary;School Single Entity;Individual Reporting;1;66;1;54;1;62;1;65;1;74;1;58;1;56;1;72;0;;0;;0;;0;;0;;0;;0;;0;;507
2025;40221;48351;8351;Bagdad Primary School;Bagdad;TAS;7030;Government;Primary;School Single Entity;Individual Reporting;1;30;1;24;1;17;1;22;1;16;1;17;1;31;1;12;0;;0;;0;;0;;0;;0;;0;;0;;169
2025;40222;48352;8352;Kempton Primary School;Kempton;TAS;7030;Government;Primary;School Single Entity;Individual Reporting;1;3;1;2;1;11;1;6;1;8;1;6;1;7;1;4;0;;0;;0;;0;;0;;0;;0;;0;;47
2025;40223;48353;8353;Fairview Primary School;New Norfolk;TAS;7140;Government;Primary;School Single Entity;Individual Reporting;1;20;1;24;1;31;1;31;1;21;1;40;1;32;1;36;0;;0;;0;;0;;0;;0;;0;;0;;235
2025;40224;48355;8355;New Norfolk Primary School;New Norfolk;TAS;7140;Government;Primary;School Single Entity;Individual Reporting;1;27;1;29;1;31;1;28;1;20;1;25;1;26;1;22;0;;0;;0;;0;;0;;0;;0;;0;;208
2025;40225;48356;8356;Molesworth Primary School;Molesworth;TAS;7140;Government;Primary;School Single Entity;Individual Reporting;1;19;1;11;1;18;1;11;1;20;1;15;1;18;1;17;0;;0;;0;;0;;0;;0;;0;;0;;129
2025;40226;69971;29971;Westerway Primary School;Westerway;TAS;7140;Government;Primary;School Single Entity;Individual Reporting;1;6;1;15;1;9;1;5;1;5;1;5;1;3;1;6;0;;0;;0;;0;;0;;0;;0;;0;;54
2025;40228;48365;8365;Strahan Primary School;Strahan;TAS;7468;Government;Primary;School Single Entity;Individual Reporting;1;6;1;6;1;12;1;5;1;5;1;4;1;7;1;2;0;;0;;0;;0;;0;;0;;0;;0;;47
2025;40229;48368;8368;Zeehan Primary School;Zeehan;TAS;7469;Government;Primary;School Single Entity;Individual Reporting;1;4;1;2;1;4;1;7;1;9;1;4;1;8;1;5;0;;0;;0;;0;;0;;0;;0;;0;;43
2025;40230;53277;13277;Tarremah Steiner School;Huntingfield;TAS;7055;Independent;Combined;School Single Entity;Individual Reporting;0;;1;20;1;23;1;24;1;24;1;19;1;24;1;22;1;24;1;23;1;22;1;22;0;;0;;0;;0;;247
2025;40231;53308;13308;Australian Christian College - Burnie;Somerset;TAS;7322;Independent;Combined;School Head Campus;Individual Reporting;0;;0;;1;3;0;;1;5;1;2;1;3;0;;1;3;1;4;1;6;1;2;0;;0;;0;;0;;28
2025;40232;53524;13524;MacKillop Catholic College;Mornington;TAS;7018;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;201;1;192;1;204;1;174;1;78;1;46;0;;0;;895
2025;40233;53525;13525;Devonport Christian School;Don;TAS;7310;Independent;Primary;School Single Entity;Individual Reporting;0;;1;35;1;35;1;39;1;33;1;38;1;35;1;43;1;48;1;26;1;45;0;;0;;0;;0;;0;;377
2025;40234;53832;13832;St Finn Barr's Catholic Primary School;Invermay;TAS;7248;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;43;1;42;1;42;1;37;1;36;1;42;1;40;0;;0;;0;;0;;0;;0;;0;;0;;282
2025;40235;54375;14375;Giant Steps Tasmania;Deloraine;TAS;7304;Independent;Special;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;1;26;1;24;50
2025;40236;54566;14566;Dominic College;Glenorchy;TAS;7010;Catholic;Combined;School Head Campus;Individual Reporting;0;;1;84;1;78;1;65;1;84;1;60;1;83;1;82;1;123;1;123;1;109;1;116;0;;0;;0;;0;;1007
2025;40237;54568;14568;Mount Carmel College;Sandy Bay;TAS;7005;Catholic;Combined;School Single Entity;Individual Reporting;0;;1;22;1;19;1;16;1;28;1;31;1;45;1;50;1;91;1;99;1;79;1;92;0;;0;;0;;0;;572
2025;40238;54569;14569;Sacred Heart College;New Town;TAS;7008;Catholic;Combined;School Single Entity;Individual Reporting;0;;1;54;1;55;1;55;1;59;1;59;1;62;1;62;1;134;1;135;1;128;1;131;0;;0;;0;;0;;934
2025;40239;54627;14627;Dodges Ferry Primary School;Dodges Ferry;TAS;7173;Government;Primary;School Single Entity;Individual Reporting;1;69;1;68;1;80;1;77;1;70;1;63;1;63;1;43;0;;0;;0;;0;;0;;0;;0;;0;;533
2025;40240;55072;15072;Exeter Primary School;Exeter;TAS;7275;Government;Primary;School Single Entity;Individual Reporting;1;37;1;38;1;40;1;41;1;47;1;30;1;43;1;45;0;;0;;0;;0;;0;;0;;0;;0;;321
2025;40241;55079;15079;Illawarra Primary School;Blackmans Bay;TAS;7052;Government;Primary;School Single Entity;Individual Reporting;1;45;1;57;1;44;1;35;1;50;1;50;1;58;1;52;0;;0;;0;;0;;0;;0;;0;;0;;391
2025;40242;55692;15692;OneSchool Global Tas;Claremont;TAS;7011;Independent;Combined;School Head Campus;Rolled Reporting;0;;0;;0;;0;;1;12;1;9;1;10;1;7;1;11;1;9;1;10;1;9;1;1;1;14;0;;0;;92
2025;40243;55866;15866;Beaconsfield Primary School;Beaconsfield;TAS;7270;Government;Primary;School Single Entity;Individual Reporting;1;32;1;30;1;27;1;26;1;37;1;31;1;31;1;30;0;;0;;0;;0;;0;;0;;0;;0;;244
2025;40244;55873;15873;Newstead Christian School;Newstead;TAS;7250;Independent;Combined;School Head Campus;Individual Reporting;0;;1;7;1;13;1;7;1;14;1;9;1;6;1;13;1;1;1;11;1;7;1;5;0;;0;;0;;0;;93
2025;40245;55939;15939;St Virgil's College;Austins Ferry;TAS;7011;Catholic;Combined;School Head Campus;Rolled Reporting;0;;1;19;1;26;1;29;1;29;1;28;1;30;1;30;1;112;1;155;1;125;1;143;1;44;1;22;0;;0;;792
2025;40247;56957;16957;Peregrine;Nicholls Rivulet;TAS;7112;Independent;Primary;School Single Entity;Individual Reporting;0;;1;12;1;7;1;13;1;14;1;11;1;3;1;8;1;2;1;8;1;8;1;4;0;;0;;0;;0;;90
2025;40249;57212;17212;Mountain Heights School;Queenstown;TAS;7467;Government;Combined;School Single Entity;Individual Reporting;1;12;1;8;1;8;1;10;1;5;1;13;1;13;1;14;1;35;1;17;1;27;1;25;1;6;1;6;0;;0;;199
2025;40250;57219;17219;St Brendan-Shaw College;Devonport;TAS;7310;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;99;1;117;1;94;1;110;1;80;1;66;0;;0;;566
2025;40251;57222;17222;St Patrick's College;Prospect Vale;TAS;7250;Catholic;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;280;1;280;1;280;1;267;1;224;1;191;0;;0;;1522
2025;40252;57224;17224;Marist Regional College;Burnie;TAS;7320;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;169;1;166;1;150;1;168;1;129;1;107;0;;0;;889
2025;40254;57405;17405;Cape Barren Island School;Cape Barren Island;TAS;7257;Government;Combined;School Single Entity;Individual Reporting;1;2;1;;1;2;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;;1;;1;;1;;0;;0;;10
2025;40255;69972;29972;Southern Support School;Howrah;TAS;7018;Government;Special;School Single Entity;Individual Reporting;1;6;1;9;1;7;1;5;1;10;1;3;1;8;1;9;1;7;1;6;1;8;1;8;1;9;1;4;0;;0;;99
2025;40257;57627;17627;Calvin Christian School;Kingston;TAS;7050;Independent;Combined;School Head Campus;Rolled Reporting;0;;1;44;1;49;1;46;1;51;1;45;1;51;1;45;1;96;1;99;1;94;1;75;1;57;1;36;0;;0;;788
2025;40259;62818;22818;Sunrise Christian School Fullarton;Fullarton;SA;5063;Independent;Primary;School Single Entity;Individual Reporting;0;;1;26;1;25;1;24;1;29;1;26;1;20;1;25;0;;0;;0;;0;;0;;0;;0;;0;;175
2025;40260;57482;17482;Northern Support School;Ravenswood;TAS;7250;Government;Special;School Single Entity;Individual Reporting;1;9;1;6;1;13;1;8;1;8;1;5;1;5;1;11;1;6;1;5;1;4;1;8;1;9;1;10;0;;0;;107
2025;40261;66584;26584;Ngaanyatjarra Lands School;Ngaanyatjarra-Giles;WA;0872;Government;Combined;School Head Campus;Rolled Reporting;1;16;1;15;1;29;1;20;1;17;1;22;1;32;1;26;1;24;1;23;1;27;1;21;1;18;1;8;0;;0;;298
2025;40269;77350;86835;Australian Christian College - Launceston;Newnham;TAS;7248;Independent;Combined;School Single Entity;Individual Reporting;0;;1;6;1;10;1;8;1;6;1;9;1;9;1;13;1;23;1;14;1;22;1;9;0;;0;;0;;0;;129
2025;40270;70319;30319;Emmanuel Christian School;Rokeby;TAS;7019;Independent;Combined;School Single Entity;Individual Reporting;0;;1;20;1;13;1;21;1;22;1;25;1;16;1;20;1;33;1;38;1;31;1;26;0;;0;;0;;0;;265
2025;40271;77709;84755;Northern Christian School;Bridgewater;TAS;7030;Independent;Primary;School Single Entity;Individual Reporting;0;;1;24;1;24;1;20;1;23;1;24;1;20;1;14;0;;0;;0;;0;;0;;0;;0;;0;;149
