school_id,الاسم_بالعربية,الاسم_بالانجليزية,الولاية_EN,الولاية_رمز,المحلية_EN,المحلية_AR,المحلية_رمز,النطاق,نوع_الملكية,نوع_المدرسة,عدد_المعلمين,الطلاب_إناث,الطلاب_ذكور,إجمالي_الطلاب,الصف_1,الصف_2,الصف_3,الصف_4,الصف_5,الصف_6,الصف_7,الصف_8,إجمالي_الفصول,فصول_دائمة,فصول_تحتاج_تأهيل,سور,مخزن,وجبات_مدرسية,روضة_أطفال,روضة_مستوى_1,روضة_مستوى_2,الكهرباء,مصدر_المياه,مراحيض,مراحيض_ذكور,مراحيض_إناث,مراحيض_مشتركة,خط_الطول,خط_العرض
53413315,الثلاثات م,Atalatat m,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,1,144,259,403,104,57,44,57,52,35,32,22,8,8,0,نعم,لا,لا,لا,0,0,طاقة شمسية,Well,نعم,1,1,0,,
53413316,فيوق هجليج م,Feyoug Hijlaj m,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,2,39,105,144,46,45,0,28,25,0,0,0,4,0,0,نعم,لا,لا,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
53413317,الخويرات م,Alkhowayrat m,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,6,58,212,270,65,55,32,29,25,26,21,17,8,3,5,نعم,لا,لا,نعم,0,0,لا يوجد,Well,نعم,2,2,1,,
53413318,السريحة خمسين م,Aserayha Khamseen m,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,2,73,109,182,38,44,40,42,18,0,0,0,5,2,3,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,3,3,0,,
53413319,ابو حميض م,Abu Homadhe m,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,5,109,535,644,90,105,82,105,92,69,62,39,8,8,0,نعم,نعم,لا,لا,0,0,لا يوجد,Well,نعم,6,6,0,,
53413320,ابو سكر م,Abu Sokar m,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,2,23,103,126,0,36,31,25,18,0,16,0,5,0,3,لا,لا,لا,لا,0,0,لا يوجد,Pump,نعم,1,1,0,,
53413321,ام دقيق م,Om Dageeg m,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,6,183,326,509,85,82,87,68,70,54,32,31,12,12,0,لا,لا,لا,لا,0,0,طاقة شمسية,Well,نعم,0,6,0,,
53413322,الطويفرة م,Atwayfra m,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,5,7,409,416,85,83,64,51,41,37,30,25,8,2,6,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,2,0,1,,
53413323,الصديق بنين,Assidig for boys,West Kordofan,SD18,Al Idia,الاضية,SD18104,حضري,حكومية,بنين,9,0,652,652,89,130,108,85,79,55,63,43,12,8,4,نعم,لا,لا,نعم,50,30,لا يوجد,Well,نعم,8,2,0,,
53413325,جنة برة للرحل,Janat Barrah for Nomads,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,مدرسة رحّالة,مختلط,0,35,41,76,30,27,19,0,0,0,0,0,3,0,0,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
53413326,بلال للرحل,Bilal for Nomads,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,مدرسة رحّالة,مختلط,1,29,71,100,41,16,0,18,25,0,0,0,4,2,2,نعم,لا,لا,لا,0,0,لا يوجد,Other,نعم,0,1,0,,
53413327,حلو حسين للرحل,Helo Hessien for Nomads,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,1,42,75,117,21,33,23,14,19,0,7,0,7,2,4,لا,لا,لا,لا,0,0,لا يوجد,No,نعم,1,1,0,,
53413328,ابو حميض بنات,Abu Homadhe for girls,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,بنات,2,184,0,184,75,59,50,0,0,0,0,0,4,0,2,نعم,لا,لا,نعم,50,20,لا يوجد,Well,لا,0,0,0,,
53413329,الخنساء بنات المجرور,Alkhansaa bnat in almajroor,West Kordofan,SD18,Al Idia,الاضية,SD18104,حضري,حكومية,بنات,2,63,0,63,34,29,0,0,0,0,0,0,2,0,0,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53413330,البترول ابو جدية م,Albetrool Abu Jidaya m,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,3,36,111,147,52,28,21,22,12,0,12,0,6,3,3,نعم,لا,لا,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
53413331,ام سعاتة م,Om Sa'ata m,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,1,55,120,175,50,39,25,43,0,18,0,0,5,2,3,نعم,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
53413332,الفاجة سميكة المختلطة,Alfaja Semayka mixed,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,1,37,35,72,42,30,0,0,0,0,0,0,10,0,10,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,1,1,0,,
53413333,ام رميلة,Om Remeela,West Kordofan,SD18,Al Idia,الاضية,SD18104,ريفي,حكومية,مختلط,2,31,32,63,33,0,17,0,0,13,0,0,3,1,2,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,1,1,0,,
53311301,عيال بخيت بنين,E'yal Bakheet for boys,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,بنين,10,0,443,443,69,74,58,55,43,42,54,48,8,5,3,نعم,نعم,نعم,لا,0,0,لا يوجد,Other,نعم,4,0,0,,
53311302,ام مراحيك الاساسية م,Om Mraheek m,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,حضري,حكومية,بنين,8,15,384,399,70,69,69,44,49,33,24,41,8,7,1,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,2,2,0,,
53311303,ام القري م,Om Algurah,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,5,8,14,22,22,0,0,0,0,0,0,0,8,2,6,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,6,6,0,,
53311304,الجيلي الاساسية المختلطة,Aljayli mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,41,43,84,34,0,20,0,20,10,0,0,4,1,3,لا,لا,نعم,لا,0,0,لا يوجد,No,لا,0,0,0,,
53311305,ام نالة الاساسية المختلطة,Om Nala mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,3,54,123,177,65,0,55,0,33,0,24,0,4,1,3,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53311306,ام زمام الاساسية المختلطة,Om Zomam mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,8,15,23,0,16,0,7,0,0,0,0,2,0,2,نعم,لا,نعم,لا,0,0,لا يوجد,Other,نعم,1,1,0,,
53311307,الميز الاساسية المختلطة,Almaze mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,10,28,38,13,0,17,0,8,0,0,0,6,3,3,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53311308,دلم عباس الاساسية المختلطة,Dalam Abbas mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,2,40,45,85,33,0,18,0,20,0,14,0,4,0,0,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53311309,شطة الاساسية المختلطة,Shata mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,4,20,101,121,50,0,40,0,19,0,12,0,4,2,2,لا,لا,نعم,لا,0,0,لا يوجد,No,لا,0,0,0,,
53311310,شميلة الاساسية المختلطة,Shemeela mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,2,28,34,62,29,0,17,0,16,0,0,0,3,0,1,لا,لا,نعم,لا,0,0,لا يوجد,No,لا,0,0,0,,
53311311,ام تريعة الاساسية المختلطة,Om Traya'a mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,2,15,22,37,0,16,0,12,0,9,0,0,3,3,0,نعم,لا,نعم,لا,0,0,لا يوجد,No,نعم,1,1,0,,
53311312,الدليديمة الاساسية المختلطة,Adilaydeema mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,مدرسة رحّالة,مختلط,1,19,14,33,0,12,0,13,0,8,0,0,4,0,4,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,4,4,0,,
53311313,المسين الاساسية المختلطة,Al Meseen mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,3,40,34,74,20,22,0,15,0,6,0,11,5,3,2,نعم,لا,نعم,لا,0,0,لا يوجد,Other,نعم,1,1,0,,
53311314,ود ام عصمو الاساسية المختلطة,Wad Om Asamo mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,3,26,43,69,0,26,0,19,14,0,0,10,4,0,0,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53311315,جاعور الاساسية المختلطة,Ja'awoor mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,58,69,127,0,53,0,50,0,24,0,0,3,2,1,لا,لا,نعم,لا,0,0,لا يوجد,No,لا,0,0,0,,
53311316,ام مراحيك بنات,Om Mraheek for girls,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,بنات,6,284,0,284,57,56,47,29,40,30,25,0,7,0,0,لا,لا,نعم,لا,0,0,لا يوجد,No,لا,0,0,0,,
53311317,سلامة الاساسية المختلطة,Salamah mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,4,40,74,114,0,28,30,0,22,20,0,14,5,2,3,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53311318,متاقي الاساسية المختلطة,Matagi mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,2,25,85,110,0,41,0,37,0,19,0,13,4,0,4,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,0,1,0,,
53311319,ابو فندوك الاساسية المختلطة,Abu Fondook mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,2,8,32,40,10,0,8,0,9,0,13,0,4,0,4,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53311320,ود سالم الاساسية المختلطة,Wd Salim mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,25,26,51,23,0,0,28,0,0,0,0,2,0,0,نعم,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53311321,ابو طوق الاساسية المختلطة,Abu Toog mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,6,12,18,0,18,0,0,0,0,0,0,2,0,2,نعم,لا,نعم,لا,0,0,لا يوجد,Other,نعم,1,0,1,,
53311322,ابو قليب الاساسية المختلطة,Abu Glaib mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,25,33,58,0,21,0,22,15,0,0,0,3,0,3,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53311323,ام قويز الاساسية المختلطة,Om Gowayz,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,7,15,22,0,22,0,0,0,0,0,0,1,1,0,نعم,لا,نعم,لا,0,0,لا يوجد,Other,نعم,0,1,0,,
53311325,ام سمرة الاساسية المختلطة,Om Samra mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,2,10,50,60,0,36,0,15,0,9,0,0,4,3,1,نعم,لا,نعم,لا,0,0,لا يوجد,Other,نعم,0,1,0,,
53311326,جامريكا الاساسية المختلطة,Jamreeka mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,3,45,98,143,0,61,0,37,0,0,32,13,4,3,1,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,1,0,0,,
53311327,ود ابو عاجة الاساسية المختلطة,Wd Abu  Aaja mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,2,46,54,100,28,30,0,0,24,0,18,0,4,0,3,لا,نعم,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53311328,ابو رخي الاساسية المختلطة,Abu Rakha mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,15,46,61,29,0,0,32,0,0,0,0,3,0,2,نعم,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53311329,ام دبيبة الاساسية المختلطة,Om Debayba mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,مدرسة رحّالة,مختلط,1,12,48,60,23,0,13,0,13,11,0,0,4,2,2,لا,لا,لا,لا,0,0,لا يوجد,No,لا,0,0,0,,
53311330,ابو دلدق الاساسية المختلطة,Abu Daldag mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,40,42,82,34,19,0,0,19,10,0,0,4,0,0,لا,لا,نعم,لا,0,0,لا يوجد,Well,لا,0,0,0,,
53311331,عيال بخيت بنات,E'yal Bakheet for girls,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,حضري,حكومية,بنات,10,483,0,483,68,85,72,67,58,57,45,31,8,5,3,نعم,لا,نعم,لا,0,0,لا يوجد,Other,نعم,0,8,0,,
53311332,ابو ام كموس,Abu Om Komoos,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,11,30,41,15,0,26,0,0,0,0,0,2,1,1,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53311333,عبد الرحمن م,Abdelrahman m,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,13,33,46,0,19,0,27,0,0,0,0,2,1,1,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53312302,ام لبانة الاساسية بنات,Om Lubana for girls,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,بنات,10,333,0,333,50,50,45,37,39,44,30,38,9,9,0,نعم,لا,نعم,نعم,45,35,لا يوجد,Well,نعم,0,12,0,,
53312303,بني بدر الاساسية المختلطة,Bani Bador mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,8,162,145,307,46,53,47,29,41,36,33,22,8,6,2,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,4,4,0,,
53312304,نشربو الاساسية بنين,Nashrbo for boys,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,بنين,6,0,263,263,51,38,30,35,30,37,28,14,8,6,2,نعم,نعم,نعم,لا,0,0,لا يوجد,Well,نعم,12,0,0,,
53312305,نشربو الاساسية بنات,Nashrbo for girls,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,بنات,8,350,0,350,50,48,42,46,50,34,45,35,8,4,4,نعم,لا,نعم,نعم,15,20,لا يوجد,Well,نعم,0,6,0,,
53312306,الزليطة الاساسية المختلطة,Azaleeta mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,3,87,126,213,60,0,62,0,50,0,41,0,6,2,4,نعم,نعم,نعم,نعم,15,0,لا يوجد,Pump,نعم,3,3,0,,
53312307,الفواضل الاساسية المختلطة,Alfawadel mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,5,117,89,206,37,19,26,26,23,20,27,28,8,2,6,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,3,3,0,,
53312308,عجب الاساسية المختلطة,Aajab mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,7,109,125,234,28,40,39,29,35,30,18,15,8,3,5,نعم,لا,نعم,نعم,21,25,لا يوجد,Well,نعم,10,4,0,,
53312309,رزق الاساسية المختلطة,Rizig mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,4,50,79,129,40,0,28,0,34,0,27,0,5,2,3,لا,نعم,نعم,نعم,30,20,لا يوجد,Well,نعم,3,3,0,,
53312310,ام قمور الاساسية المختلطة,Om Gomoor mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,8,14,22,22,0,0,0,0,0,0,0,3,2,1,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
53312311,ام عشوش الاساسية المختلطة,Om A'ashoosh mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,4,65,83,148,0,58,0,53,0,37,0,0,5,0,3,لا,لا,نعم,نعم,30,20,لا يوجد,Well,نعم,3,3,0,,
53312312,عيال ناوي الاساسية المختلطة,E'yal Nawi mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,3,57,45,102,39,0,35,28,0,0,0,0,6,6,0,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
53312313,ام عجيجة الاساسية المختلطة,Om Ejayja mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,3,47,40,87,0,41,0,30,0,16,0,0,6,6,0,نعم,لا,نعم,لا,22,23,لا يوجد,Other,نعم,3,3,0,,
53313301,حمزة بنين,Hamza for boys,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,حضري,حكومية,بنين,14,0,381,381,67,59,65,44,32,38,39,37,8,4,4,لا,نعم,نعم,نعم,20,25,لا يوجد,Well,نعم,4,2,0,,
53313302,ابوبكر الاساسية بنين,Abu Bakr for boys,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,بنين,16,0,465,465,89,53,68,56,54,54,51,40,9,8,1,لا,لا,نعم,نعم,25,27,لا يوجد,Other,نعم,1,1,0,,
53313303,الفاروق بنين,Alfaroog for boys,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,حضري,حكومية,بنين,16,0,495,495,48,68,75,70,91,51,57,35,13,9,4,نعم,نعم,نعم,نعم,82,45,لا يوجد,Other,نعم,2,0,0,,
53313304,الكرار بنين,Alkarrar for boys,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,حضري,حكومية,بنين,15,0,464,464,63,69,69,62,62,59,41,39,8,1,5,لا,لا,نعم,نعم,11,24,لا يوجد,Well,لا,0,0,0,,
53313305,الزهراء بنات,Azahraa for girls,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,حضري,حكومية,بنات,15,471,0,471,62,84,59,51,59,61,45,50,10,8,2,نعم,لا,لا,نعم,31,42,لا يوجد,Well,لا,0,0,0,,
53313306,نسيبة الاساسية بنات,Nosayba for girls,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,حضري,حكومية,بنات,16,609,0,609,86,101,83,68,91,65,57,58,8,8,0,نعم,لا,نعم,نعم,58,53,لا يوجد,Other,نعم,0,8,0,,
53313307,الحميراء الاساسية بنات,Alhomayraa for girls,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,حضري,حكومية,بنات,17,526,0,526,56,50,62,71,57,63,83,84,10,5,3,نعم,نعم,نعم,نعم,20,30,لا يوجد,Other,نعم,0,6,0,,
53313308,ذات النطاقين بنات,Zatelnetagain for girls,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,حضري,حكومية,بنات,11,287,0,287,40,49,48,65,49,36,0,0,6,5,1,لا,لا,نعم,نعم,18,22,لا يوجد,Well,نعم,0,2,0,,
53313309,المقيسم ام خيرين الاساسية المختلطة,Almegaysem Om Khairain mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,6,250,257,507,75,80,63,61,72,71,48,37,11,11,0,نعم,نعم,نعم,لا,0,0,طاقة شمسية,Other,نعم,3,3,0,,
53313310,شلوته الاساسية المختلطة,Shaloota mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,6,145,188,333,62,58,51,42,30,45,20,25,8,4,2,نعم,لا,نعم,نعم,10,15,لا يوجد,Other,نعم,2,2,0,,
53313311,محبوب الاساسية المختلطة,Mahboob mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,2,101,178,279,79,77,37,25,21,21,19,0,7,3,3,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53313312,القبة الاساسية المختلطة,Algoba mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,4,80,69,149,0,51,0,32,0,37,0,29,4,0,0,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,0,1,0,,
53313313,العرجان الاساسية المختلطة,Alarjan mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,14,27,41,29,0,12,0,0,0,0,0,2,0,0,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53313314,ود النيل الاساسية المختلطة,Wadanayal mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,1,13,11,24,0,24,0,0,0,0,0,0,1,1,0,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,0,1,0,,
53313315,نبلت الاساسية المختلطة,Nabalat mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,2,71,49,120,0,46,0,46,0,28,0,0,4,2,2,لا,لا,لا,نعم,30,0,لا يوجد,No,لا,0,0,0,,
53313316,ام ليونة الاساسية المختلطة,Om Layoona mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,مدرسة رحّالة,مختلط,1,30,60,90,30,0,30,0,30,0,0,0,3,2,1,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53313317,عرك الاساسية المختلطة,A'arak mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,مدرسة رحّالة,مختلط,2,15,23,38,0,26,0,12,0,0,0,0,2,0,0,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
53314301,مركب بنين,Morkab for boys,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,بنين,8,0,429,429,70,83,51,52,58,40,36,39,8,4,4,لا,نعم,نعم,نعم,30,20,لا يوجد,Well,نعم,1,0,0,,
53314302,مركب بنات,Morkab for girls,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,بنات,5,424,0,424,63,61,70,63,48,49,37,33,8,8,0,نعم,لا,نعم,لا,0,0,لا يوجد,Well,نعم,0,6,0,,
53314303,ام شوري الاساسية المختلطة,Om shura mixed,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,مختلط,2,51,159,210,27,30,51,38,26,24,7,7,8,1,0,نعم,لا,نعم,لا,30,20,لا يوجد,Other,لا,0,0,0,,
53314304,ام عويشة الاساسية بنات,Om Owaysha for girls,West Kordofan,SD18,Al Khiwai,الخوي,SD18105,ريفي,حكومية,بنات,8,291,0,291,37,45,37,49,40,35,27,21,8,6,2,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,1,4,2,,
